id,fechaInicio,fechaFin,personas,porcentaje a pagar,montoTotal,propiedad,colectiva
31,2018-01-15,2018-01-22 17:54:07 UTC,12,Female,57,3354,253
32,2019-01-25,2019-02-01 18:41:56 UTC,14,Female,81,3016,583
33,2019-05-21,2019-05-28 03:40:53 UTC,18,Male,85,3207,821
34,2019-07-16,2019-07-23 16:05:56 UTC,6,Female,85,3132,618
35,2020-02-06,2020-02-13 19:13:21 UTC,4,Female,58,3435,25
36,2019-02-26,2019-03-05 04:03:46 UTC,20,Male,66,3867,274
37,2019-02-28,2019-03-07 03:26:58 UTC,19,Female,33,3319,154
38,2020-04-20,2020-04-27 20:42:33 UTC,10,Female,26,3020,282
39,2018-07-26,2018-08-02 04:27:31 UTC,13,Male,38,3683,683
40,2018-01-20,2018-01-27 19:48:37 UTC,18,Male,39,3855,547
41,2019-06-18,2019-06-25 19:26:00 UTC,17,Female,12,3256,521
42,2020-03-06,2020-03-13 17:18:21 UTC,2,Male,59,3362,568
43,2020-02-23,2020-03-01 01:03:30 UTC,1,Female,41,3636,322
44,2019-11-19,2019-11-26 21:54:06 UTC,1,Female,72,3840,100
45,2019-07-24,2019-07-31 14:19:52 UTC,18,Female,54,3630,785
46,2020-08-14,2020-08-21 00:37:08 UTC,16,Male,64,3701,808
47,2019-02-19,2019-02-26 23:43:24 UTC,5,Female,66,3010,454
48,2018-06-08,2018-06-15 07:12:15 UTC,10,Male,76,3203,392
49,2018-05-05,2018-05-12 03:31:55 UTC,14,Male,77,3198,689
50,2018-05-08,2018-05-15 10:39:27 UTC,14,Female,79,3457,376
51,2020-01-11,2020-01-18 05:33:56 UTC,2,Female,94,3316,836
52,2019-10-18,2019-10-25 02:12:33 UTC,10,Male,33,3380,475
53,2019-02-10,2019-02-17 16:39:39 UTC,16,Female,75,3002,576
54,2018-01-26,2018-02-02 16:49:21 UTC,5,Male,78,3603,250
55,2020-03-07,2020-03-14 19:14:11 UTC,15,Male,68,3950,204
56,2019-07-05,2019-07-12 00:16:47 UTC,18,Male,73,3113,560
57,2018-12-07,2018-12-14 10:52:50 UTC,15,Male,28,3001,565
58,2018-01-10,2018-01-17 10:15:26 UTC,4,Female,55,3541,58
59,2018-10-19,2018-10-26 20:54:23 UTC,3,Female,100,3273,61
60,2018-03-19,2018-03-26 08:09:48 UTC,5,Male,68,3974,113
61,2019-01-01,2019-01-08 20:34:16 UTC,9,Female,19,3337,835
62,2018-01-21,2018-01-28 12:10:55 UTC,9,Female,40,3259,794
63,2018-05-01,2018-05-08 03:13:26 UTC,11,Female,90,3896,205
64,2020-07-13,2020-07-20 15:08:11 UTC,8,Female,64,3560,927
65,2018-08-20,2018-08-27 07:01:55 UTC,20,Male,36,3838,746
66,2019-02-19,2019-02-26 16:47:34 UTC,5,Male,60,3414,491
67,2019-12-07,2019-12-14 02:08:59 UTC,18,Female,16,3780,447
68,2018-08-04,2018-08-11 15:39:10 UTC,13,Female,28,3730,12
69,2019-06-18,2019-06-25 06:42:56 UTC,1,Male,66,3538,259
70,2020-02-18,2020-02-25 15:58:22 UTC,5,Male,92,3252,956
71,2019-12-20,2019-12-27 21:55:47 UTC,19,Male,13,3159,829
72,2020-05-03,2020-05-10 07:16:42 UTC,7,Male,28,3383,650
73,2020-08-20,2020-08-27 06:31:31 UTC,1,Female,76,3710,9
74,2019-09-03,2019-09-10 05:52:48 UTC,3,Female,75,3496,544
75,2020-02-07,2020-02-14 21:33:49 UTC,6,Male,47,3096,235
76,2018-07-17,2018-07-24 01:07:14 UTC,12,Female,83,3650,860
77,2020-04-09,2020-04-16 10:37:17 UTC,4,Male,68,3121,164
78,2018-08-21,2018-08-28 17:20:57 UTC,8,Male,69,3501,262
79,2018-02-07,2018-02-14 20:30:46 UTC,3,Female,66,3937,418
80,2018-11-13,2018-11-20 09:21:09 UTC,9,Male,58,3906,36
81,2019-07-24,2019-07-31 19:51:55 UTC,15,Female,26,3669,854
82,2018-02-13,2018-02-20 05:11:13 UTC,11,Female,10,3660,303
83,2019-12-12,2019-12-19 00:14:55 UTC,5,Male,91,3131,572
84,2018-01-29,2018-02-05 19:47:25 UTC,20,Female,16,3716,491
85,2019-10-28,2019-11-04 18:19:20 UTC,7,Female,15,3523,778
86,2018-12-16,2018-12-23 23:49:12 UTC,10,Female,77,3498,603
87,2019-05-22,2019-05-29 11:53:46 UTC,11,Female,87,3504,427
88,2018-07-05,2018-07-12 07:59:13 UTC,13,Female,85,3089,274
89,2018-08-19,2018-08-26 19:54:45 UTC,2,Male,30,3872,318
90,2020-08-28,2020-09-04 11:56:02 UTC,17,Male,23,3548,642
91,2020-07-31,2020-08-07 16:05:21 UTC,14,Female,47,3661,190
92,2019-09-08,2019-09-15 04:10:01 UTC,1,Female,90,3511,310
93,2018-02-11,2018-02-18 02:52:51 UTC,10,Male,81,3945,566
94,2018-12-11,2018-12-18 03:15:12 UTC,3,Male,53,3776,238
95,2020-03-03,2020-03-10 23:55:08 UTC,12,Female,73,3493,62
96,2018-10-15,2018-10-22 07:41:41 UTC,15,Female,58,3817,644
97,2020-07-05,2020-07-12 13:08:29 UTC,4,Female,56,3371,394
98,2019-09-23,2019-09-30 00:28:50 UTC,10,Male,66,3159,103
99,2018-11-28,2018-12-05 16:57:39 UTC,10,Female,66,3889,479
100,2019-12-19,2019-12-26 18:24:03 UTC,3,Male,48,3393,714
101,2018-04-14,2018-04-21 13:14:01 UTC,9,Female,59,3149,344
102,2018-11-28,2018-12-05 05:02:24 UTC,8,Female,49,3605,395
103,2019-06-04,2019-06-11 13:44:10 UTC,20,Female,77,3161,580
104,2019-05-11,2019-05-18 06:57:06 UTC,5,Female,51,3383,276
105,2020-07-06,2020-07-13 22:33:50 UTC,17,Male,67,3094,331
106,2018-03-04,2018-03-11 21:24:21 UTC,11,Female,71,3101,798
107,2018-12-05,2018-12-12 06:48:13 UTC,3,Female,36,3352,397
108,2020-01-11,2020-01-18 04:28:57 UTC,2,Male,34,3425,849
109,2019-11-24,2019-12-01 18:24:41 UTC,9,Female,27,3941,412
110,2019-06-05,2019-06-12 23:59:18 UTC,11,Female,34,3435,339
111,2020-04-10,2020-04-17 12:57:06 UTC,18,Female,15,3804,166
112,2018-05-26,2018-06-02 07:46:01 UTC,13,Male,51,3107,297
113,2018-11-03,2018-11-10 10:40:54 UTC,3,Female,11,3799,604
114,2018-05-05,2018-05-12 17:23:43 UTC,9,Female,31,3156,560
115,2020-06-01,2020-06-08 06:55:56 UTC,20,Male,99,3023,246
116,2018-01-21,2018-01-28 13:11:42 UTC,10,Male,29,3780,175
117,2019-05-26,2019-06-02 02:41:25 UTC,3,Female,20,3796,223
118,2020-05-03,2020-05-10 10:38:35 UTC,16,Female,79,3792,783
119,2019-03-19,2019-03-26 17:43:29 UTC,12,Female,40,3458,825
120,2020-03-20,2020-03-27 09:22:48 UTC,7,Female,54,3880,554
121,2018-10-19,2018-10-26 21:01:29 UTC,1,Female,24,3983,747
122,2019-05-14,2019-05-21 10:34:18 UTC,7,Male,62,3809,679
123,2020-04-11,2020-04-18 08:34:26 UTC,7,Male,75,3012,109
124,2018-08-14,2018-08-21 00:43:25 UTC,16,Female,77,3317,787
125,2020-07-28,2020-08-04 00:38:11 UTC,13,Female,95,3265,411
126,2019-04-01,2019-04-08 05:43:20 UTC,6,Female,30,3250,297
127,2019-09-18,2019-09-25 09:25:42 UTC,1,Male,80,3172,444
128,2019-01-07,2019-01-14 15:15:07 UTC,18,Male,25,3579,537
129,2019-06-03,2019-06-10 06:55:08 UTC,14,Male,93,3762,534
130,2019-10-04,2019-10-11 10:55:42 UTC,5,Male,17,3208,184
131,2020-05-19,2020-05-26 10:44:34 UTC,20,Male,68,3466,619
132,2019-11-19,2019-11-26 00:32:27 UTC,20,Male,78,3607,447
133,2019-09-07,2019-09-14 21:07:57 UTC,4,Male,42,3301,91
134,2019-05-01,2019-05-08 12:05:24 UTC,2,Male,50,3968,281
135,2019-03-14,2019-03-21 21:11:35 UTC,7,Female,57,3858,343
136,2020-08-06,2020-08-13 02:31:07 UTC,2,Male,44,3932,148
137,2018-08-30,2018-09-06 04:03:23 UTC,5,Male,65,3253,602
138,2019-02-28,2019-03-07 12:04:28 UTC,12,Female,62,3497,19
139,2019-07-03,2019-07-10 23:52:08 UTC,10,Male,41,3447,79
140,2018-09-26,2018-10-03 22:36:51 UTC,4,Female,75,3709,123
141,2019-08-23,2019-08-30 04:29:34 UTC,10,Male,11,3543,856
142,2018-04-07,2018-04-14 01:42:35 UTC,6,Female,18,3502,101
143,2020-07-27,2020-08-03 10:57:51 UTC,20,Male,82,3479,953
144,2020-03-05,2020-03-12 10:07:55 UTC,9,Female,23,3256,293
145,2018-03-02,2018-03-09 07:53:10 UTC,12,Male,29,3396,36
146,2018-09-10,2018-09-17 00:40:12 UTC,9,Male,50,3894,257
147,2018-06-08,2018-06-15 07:45:51 UTC,16,Female,65,3049,227
148,2019-09-30,2019-10-07 15:27:01 UTC,2,Female,81,3070,990
149,2018-03-31,2018-04-07 23:51:40 UTC,14,Female,85,3065,526
150,2019-03-13,2019-03-20 13:41:00 UTC,16,Male,29,3672,657
151,2018-01-26,2018-02-02 11:56:25 UTC,15,Male,69,3348,558
152,2018-10-02,2018-10-09 06:28:40 UTC,11,Male,57,3709,357
153,2019-12-13,2019-12-20 20:11:01 UTC,13,Female,39,3111,589
154,2018-10-19,2018-10-26 13:55:56 UTC,9,Female,94,3837,259
155,2020-05-28,2020-06-04 08:02:20 UTC,16,Female,55,3753,982
156,2018-02-08,2018-02-15 03:12:04 UTC,14,Female,18,3124,21
157,2018-01-28,2018-02-04 19:50:14 UTC,9,Female,57,3167,576
158,2018-04-18,2018-04-25 03:57:06 UTC,12,Female,31,3199,551
159,2018-04-28,2018-05-05 16:50:55 UTC,5,Male,51,3475,189
160,2018-08-08,2018-08-15 22:21:05 UTC,20,Female,91,3277,869
161,2018-05-24,2018-05-31 08:10:36 UTC,8,Male,85,3006,931
162,2018-11-28,2018-12-05 20:36:19 UTC,19,Male,96,3873,98
163,2018-07-30,2018-08-06 19:03:02 UTC,13,Female,55,3843,233
164,2019-08-16,2019-08-23 12:56:17 UTC,1,Female,35,3985,590
165,2018-02-27,2018-03-06 15:50:08 UTC,2,Male,62,3758,320
166,2018-07-14,2018-07-21 15:16:53 UTC,20,Female,98,3998,477
167,2020-02-11,2020-02-18 03:36:46 UTC,5,Female,100,3998,783
168,2019-10-23,2019-10-30 02:28:51 UTC,19,Female,25,3375,247
169,2018-12-09,2018-12-16 15:16:19 UTC,18,Female,41,3755,142
170,2019-08-11,2019-08-18 12:44:27 UTC,4,Male,10,3295,260
171,2018-12-31,2019-01-07 03:37:42 UTC,2,Female,70,3926,913
172,2019-06-22,2019-06-29 07:26:00 UTC,20,Male,74,3585,952
173,2019-11-27,2019-12-04 07:19:05 UTC,1,Female,84,3152,753
174,2018-10-24,2018-10-31 21:44:38 UTC,16,Male,87,3010,836
175,2018-02-24,2018-03-03 21:46:49 UTC,6,Female,15,3613,247
176,2018-01-13,2018-01-20 11:12:56 UTC,2,Female,15,3206,343
177,2018-08-04,2018-08-11 10:17:12 UTC,9,Male,99,3747,742
178,2018-10-14,2018-10-21 03:00:42 UTC,2,Female,68,3014,781
179,2020-05-12,2020-05-19 13:25:16 UTC,3,Male,15,3809,554
180,2019-08-31,2019-09-07 14:12:34 UTC,16,Female,79,3393,141
181,2019-05-03,2019-05-10 10:27:14 UTC,16,Male,57,3814,400
182,2018-09-07,2018-09-14 19:42:39 UTC,18,Male,34,3442,401
183,2019-09-18,2019-09-25 19:37:51 UTC,12,Male,89,3487,62
184,2020-04-01,2020-04-08 00:44:54 UTC,16,Female,16,3902,34
185,2018-03-30,2018-04-06 21:50:28 UTC,10,Male,22,3011,545
186,2018-03-18,2018-03-25 14:37:31 UTC,15,Male,58,3202,97
187,2018-09-30,2018-10-07 00:32:13 UTC,19,Male,39,3995,525
188,2018-01-19,2018-01-26 00:20:17 UTC,19,Male,20,3507,950
189,2019-12-04,2019-12-11 18:27:42 UTC,17,Male,33,3010,69
190,2018-06-27,2018-07-04 12:53:32 UTC,9,Male,29,3728,388
191,2018-09-19,2018-09-26 12:04:51 UTC,20,Male,72,3844,381
192,2019-12-18,2019-12-25 09:13:38 UTC,12,Male,20,3303,427
193,2019-04-24,2019-05-01 21:22:57 UTC,19,Female,37,3343,625
194,2020-03-30,2020-04-06 18:28:03 UTC,2,Female,45,3841,921
195,2019-11-25,2019-12-02 00:43:43 UTC,15,Male,60,3004,604
196,2020-01-23,2020-01-30 14:55:32 UTC,11,Male,86,3396,540
197,2018-03-01,2018-03-08 12:29:35 UTC,13,Male,31,3633,594
198,2019-04-14,2019-04-21 00:41:34 UTC,4,Female,54,3618,765
199,2020-06-24,2020-07-01 20:16:33 UTC,5,Male,69,3231,867
200,2018-04-24,2018-05-01 12:42:05 UTC,19,Female,33,3048,227
201,2020-04-23,2020-04-30 12:33:27 UTC,2,Female,55,3339,779
202,2020-05-12,2020-05-19 19:31:07 UTC,13,Male,18,3068,181
203,2019-12-30,2020-01-06 15:48:53 UTC,5,Male,56,3884,410
204,2020-03-01,2020-03-08 14:02:50 UTC,2,Male,68,3391,845
205,2019-08-13,2019-08-20 09:29:40 UTC,19,Male,32,3928,828
206,2018-01-10,2018-01-17 01:14:25 UTC,13,Male,48,3617,913
207,2018-12-03,2018-12-10 03:10:36 UTC,16,Male,32,3899,796
208,2019-07-10,2019-07-17 09:17:02 UTC,16,Female,56,3398,973
209,2020-02-22,2020-02-29 17:21:15 UTC,7,Female,10,3869,9
210,2019-01-20,2019-01-27 23:04:38 UTC,3,Male,24,3101,617
211,2019-12-24,2019-12-31 11:47:05 UTC,12,Female,66,3449,228
212,2018-05-13,2018-05-20 19:23:05 UTC,1,Female,53,3495,813
213,2020-04-16,2020-04-23 07:54:29 UTC,2,Male,22,3600,846
214,2019-05-31,2019-06-07 04:57:58 UTC,14,Female,78,3384,318
215,2019-04-14,2019-04-21 15:30:19 UTC,2,Male,69,3573,773
216,2019-02-05,2019-02-12 10:59:08 UTC,17,Male,74,3529,318
217,2020-04-12,2020-04-19 05:37:58 UTC,16,Female,27,3864,673
218,2019-09-07,2019-09-14 02:46:21 UTC,13,Female,94,3108,571
219,2018-09-06,2018-09-13 02:37:14 UTC,17,Female,90,3715,481
220,2018-02-28,2018-03-07 16:26:21 UTC,13,Female,72,3736,718
221,2018-05-20,2018-05-27 06:45:00 UTC,14,Male,17,3020,103
222,2018-12-03,2018-12-10 10:25:41 UTC,15,Female,30,3934,887
223,2018-11-03,2018-11-10 04:27:10 UTC,4,Female,25,3990,603
224,2019-10-10,2019-10-17 14:15:12 UTC,16,Male,73,3906,517
225,2018-07-02,2018-07-09 18:44:47 UTC,13,Female,16,3849,683
226,2018-12-07,2018-12-14 00:51:18 UTC,9,Female,33,3051,545
227,2018-01-12,2018-01-19 08:24:51 UTC,10,Female,83,3551,591
228,2018-04-03,2018-04-10 16:58:35 UTC,9,Female,76,3457,840
229,2019-11-11,2019-11-18 04:37:37 UTC,14,Female,80,3561,232
230,2019-04-20,2019-04-27 07:28:52 UTC,1,Female,95,3863,578
231,2019-10-22,2019-10-29 14:05:21 UTC,20,Male,94,3071,636
232,2019-05-15,2019-05-22 17:08:09 UTC,15,Male,74,3030,148
233,2019-12-30,2020-01-06 14:40:44 UTC,18,Female,86,3414,712
234,2019-10-11,2019-10-18 07:33:08 UTC,19,Male,47,3269,333
235,2018-11-24,2018-12-01 19:15:31 UTC,10,Male,22,3593,371
236,2018-05-13,2018-05-20 04:08:46 UTC,3,Female,76,3498,51
237,2018-12-19,2018-12-26 17:24:17 UTC,20,Female,58,3324,737
238,2018-02-12,2018-02-19 22:57:48 UTC,18,Female,85,3679,558
239,2018-11-21,2018-11-28 03:50:48 UTC,11,Female,71,3567,385
240,2019-02-04,2019-02-11 05:22:42 UTC,12,Female,91,3168,534
241,2020-08-07,2020-08-14 19:41:51 UTC,6,Female,72,3334,443
242,2019-09-18,2019-09-25 07:52:30 UTC,13,Female,75,3817,888
243,2020-03-25,2020-04-01 02:53:50 UTC,10,Female,76,3602,434
244,2018-01-04,2018-01-11 09:18:49 UTC,9,Female,93,3839,516
245,2018-06-14,2018-06-21 06:49:34 UTC,6,Female,35,3919,363
246,2019-04-04,2019-04-11 04:42:37 UTC,3,Female,19,3025,586
247,2019-04-11,2019-04-18 14:38:59 UTC,16,Female,37,3879,920
248,2018-01-23,2018-01-30 13:40:56 UTC,1,Female,21,3877,816
249,2020-01-10,2020-01-17 07:23:38 UTC,11,Female,85,3809,112
250,2020-03-10,2020-03-17 01:06:05 UTC,6,Male,11,3871,262
251,2020-07-01,2020-07-08 01:35:30 UTC,12,Male,28,3791,830
252,2018-10-07,2018-10-14 06:58:29 UTC,5,Male,18,3738,931
253,2020-03-14,2020-03-21 15:51:40 UTC,2,Female,21,3009,29
254,2019-11-21,2019-11-28 23:06:09 UTC,8,Male,40,3107,938
255,2020-04-20,2020-04-27 22:55:14 UTC,20,Male,16,3329,929
256,2018-10-05,2018-10-12 21:36:21 UTC,16,Male,90,3280,99
257,2018-11-17,2018-11-24 12:22:13 UTC,20,Male,21,3919,861
258,2019-02-09,2019-02-16 12:16:34 UTC,9,Male,29,3528,609
259,2020-08-22,2020-08-29 01:31:51 UTC,7,Female,40,3809,48
260,2020-03-13,2020-03-20 11:52:53 UTC,10,Male,38,3801,257
261,2018-02-04,2018-02-11 05:39:11 UTC,18,Female,59,3504,770
262,2019-12-15,2019-12-22 22:45:08 UTC,9,Male,77,3225,859
263,2020-01-01,2020-01-08 04:56:20 UTC,5,Female,13,3860,501
264,2019-01-09,2019-01-16 13:29:59 UTC,7,Female,87,3618,568
265,2019-10-11,2019-10-18 16:58:51 UTC,16,Female,85,3781,984
266,2018-12-23,2018-12-30 12:36:05 UTC,18,Male,78,3369,954
267,2019-01-20,2019-01-27 08:12:56 UTC,7,Male,57,3978,555
268,2019-05-10,2019-05-17 05:20:00 UTC,5,Male,99,3794,345
269,2019-10-28,2019-11-04 01:06:18 UTC,1,Female,79,3394,563
270,2018-10-21,2018-10-28 07:40:29 UTC,8,Female,65,3040,644
271,2018-05-15,2018-05-22 18:32:25 UTC,1,Male,70,3484,506
272,2018-02-21,2018-02-28 08:56:40 UTC,18,Female,44,3371,782
273,2019-12-10,2019-12-17 00:25:33 UTC,11,Male,33,3277,743
274,2018-05-18,2018-05-25 22:54:37 UTC,9,Female,88,3275,322
275,2020-04-05,2020-04-12 13:15:03 UTC,20,Female,94,3607,383
276,2019-12-15,2019-12-22 01:30:09 UTC,5,Female,77,3894,403
277,2020-02-08,2020-02-15 17:43:36 UTC,18,Female,54,3173,493
278,2019-09-17,2019-09-24 07:07:14 UTC,11,Male,84,3465,985
279,2019-02-14,2019-02-21 22:50:08 UTC,4,Female,66,3861,253
280,2018-01-14,2018-01-21 19:14:32 UTC,9,Female,25,3951,908
281,2018-11-10,2018-11-17 17:17:43 UTC,11,Male,48,3381,585
282,2019-09-03,2019-09-10 16:06:08 UTC,11,Male,41,3946,727
283,2019-04-05,2019-04-12 02:37:07 UTC,13,Female,29,3829,576
284,2018-07-29,2018-08-05 14:03:22 UTC,19,Male,88,3282,713
285,2018-10-17,2018-10-24 22:51:01 UTC,1,Female,62,3566,843
286,2020-02-08,2020-02-15 00:07:34 UTC,9,Male,77,3461,763
287,2018-06-13,2018-06-20 09:17:12 UTC,19,Female,16,3648,561
288,2020-05-28,2020-06-04 23:09:02 UTC,8,Male,38,3332,375
289,2019-04-20,2019-04-27 23:51:09 UTC,9,Male,95,3461,480
290,2018-03-04,2018-03-11 17:29:18 UTC,8,Male,52,3687,746
291,2018-11-18,2018-11-25 12:52:10 UTC,15,Female,60,3307,296
292,2019-09-08,2019-09-15 03:44:34 UTC,16,Male,34,3486,304
293,2018-01-02,2018-01-09 21:46:36 UTC,13,Female,69,3715,416
294,2018-12-25,2019-01-01 14:41:55 UTC,18,Female,31,3928,512
295,2019-09-19,2019-09-26 09:07:26 UTC,4,Female,82,3460,351
296,2019-12-06,2019-12-13 22:17:25 UTC,9,Female,15,3190,74
297,2019-07-24,2019-07-31 14:25:11 UTC,20,Female,72,3903,385
298,2018-05-22,2018-05-29 03:06:27 UTC,17,Female,88,3430,964
299,2018-10-17,2018-10-24 12:36:29 UTC,9,Male,67,3607,746
300,2018-07-23,2018-07-30 05:11:29 UTC,2,Male,100,3079,305
301,2019-10-16,2019-10-23 18:18:28 UTC,1,Female,51,3744,380
302,2018-08-22,2018-08-29 21:19:24 UTC,15,Male,26,3287,308
303,2020-07-18,2020-07-25 10:39:48 UTC,14,Male,76,3588,697
304,2019-10-09,2019-10-16 18:52:46 UTC,8,Male,53,3929,505
305,2018-10-12,2018-10-19 07:54:28 UTC,11,Female,19,3850,841
306,2018-03-23,2018-03-30 01:57:31 UTC,20,Male,88,3273,949
307,2019-05-10,2019-05-17 13:56:38 UTC,6,Male,95,3281,102
308,2018-03-06,2018-03-13 16:51:29 UTC,13,Male,27,3558,5
309,2019-05-08,2019-05-15 18:08:51 UTC,9,Male,18,3914,106
310,2020-06-24,2020-07-01 08:28:37 UTC,16,Male,50,3718,623
311,2018-06-20,2018-06-27 15:36:21 UTC,16,Male,39,3121,277
312,2019-10-28,2019-11-04 15:05:01 UTC,5,Female,43,3283,793
313,2019-08-09,2019-08-16 22:45:42 UTC,14,Male,69,3472,30
314,2020-05-30,2020-06-06 04:12:18 UTC,20,Male,94,3839,39
315,2019-01-26,2019-02-02 15:16:43 UTC,2,Male,83,3990,88
316,2019-07-26,2019-08-02 19:41:45 UTC,9,Female,47,3639,654
317,2020-07-13,2020-07-20 18:19:34 UTC,16,Female,15,3962,487
318,2019-10-01,2019-10-08 15:35:11 UTC,7,Male,62,3580,776
319,2020-01-29,2020-02-05 14:43:03 UTC,20,Female,85,3882,423
320,2020-06-11,2020-06-18 05:27:45 UTC,16,Female,99,3243,404
321,2018-04-04,2018-04-11 10:33:13 UTC,7,Female,80,3471,784
322,2018-07-02,2018-07-09 15:53:46 UTC,11,Male,57,3906,847
323,2018-09-05,2018-09-12 22:07:58 UTC,10,Female,86,3500,271
324,2019-05-29,2019-06-05 03:07:39 UTC,17,Female,34,3091,383
325,2020-02-16,2020-02-23 02:30:49 UTC,1,Female,22,3074,209
326,2018-09-12,2018-09-19 20:39:01 UTC,13,Female,44,3570,600
327,2020-03-29,2020-04-05 13:38:34 UTC,5,Male,14,3608,340
328,2019-07-01,2019-07-08 13:43:34 UTC,18,Female,42,3331,931
329,2018-02-16,2018-02-23 14:45:59 UTC,17,Male,49,3233,704
330,2018-05-24,2018-05-31 01:19:36 UTC,6,Female,85,3435,323
331,2018-11-19,2018-11-26 12:58:15 UTC,20,Male,41,3867,812
332,2018-05-09,2018-05-16 12:31:20 UTC,5,Male,67,3833,536
333,2019-01-19,2019-01-26 00:12:55 UTC,16,Male,36,3710,260
334,2019-08-11,2019-08-18 22:16:24 UTC,5,Male,92,3443,772
335,2019-11-13,2019-11-20 13:38:46 UTC,9,Male,17,3592,676
336,2019-06-01,2019-06-08 01:07:32 UTC,14,Male,81,3128,592
337,2020-06-04,2020-06-11 07:40:42 UTC,7,Male,85,3505,703
338,2018-02-06,2018-02-13 06:11:13 UTC,8,Female,34,3207,218
339,2019-11-14,2019-11-21 17:09:17 UTC,15,Female,10,3335,360
340,2018-07-04,2018-07-11 19:26:03 UTC,2,Male,41,3093,531
341,2020-02-03,2020-02-10 09:47:05 UTC,14,Female,37,3046,610
342,2019-07-17,2019-07-24 15:13:52 UTC,9,Male,20,3209,176
343,2019-12-11,2019-12-18 20:34:42 UTC,16,Male,71,3678,899
344,2020-07-01,2020-07-08 06:17:37 UTC,13,Male,87,3587,143
345,2018-06-28,2018-07-05 15:08:35 UTC,5,Female,48,3097,970
346,2019-01-14,2019-01-21 16:33:13 UTC,9,Female,13,3020,542
347,2018-02-16,2018-02-23 01:20:15 UTC,16,Female,30,3466,62
348,2020-03-12,2020-03-19 20:21:13 UTC,16,Female,99,3348,941
349,2019-08-02,2019-08-09 01:18:41 UTC,2,Male,78,3160,421
350,2018-01-17,2018-01-24 04:15:44 UTC,5,Female,27,3898,151
351,2019-12-13,2019-12-20 21:47:21 UTC,2,Female,18,3358,506
352,2020-02-07,2020-02-14 03:52:46 UTC,18,Female,11,3843,280
353,2020-07-09,2020-07-16 01:57:06 UTC,10,Female,11,3329,294
354,2020-07-04,2020-07-11 19:41:10 UTC,11,Female,49,3322,127
355,2020-04-29,2020-05-06 22:58:54 UTC,7,Male,100,3310,810
356,2019-03-27,2019-04-03 09:23:58 UTC,20,Female,53,3465,492
357,2020-04-15,2020-04-22 10:27:28 UTC,3,Male,23,3910,687
358,2020-07-15,2020-07-22 14:12:10 UTC,19,Female,89,3600,10
359,2019-05-06,2019-05-13 18:20:07 UTC,6,Female,60,3567,929
360,2019-07-25,2019-08-01 16:57:47 UTC,16,Female,77,3619,926
361,2018-08-15,2018-08-22 21:24:25 UTC,5,Male,57,3149,407
362,2019-08-30,2019-09-06 22:09:15 UTC,20,Male,96,3564,244
363,2019-04-15,2019-04-22 11:28:45 UTC,8,Female,12,3489,102
364,2019-09-18,2019-09-25 15:04:20 UTC,2,Female,37,3084,191
365,2018-08-02,2018-08-09 05:18:15 UTC,14,Male,10,3231,256
366,2018-07-27,2018-08-03 21:50:56 UTC,4,Male,83,3465,592
