id,fechaInicio,fechaFin,personas,porcentaje a pagar,montoTotal,propiedad,colectiva
5084,2020-06-21,2020-06-28 05:00:25 UTC,19,Female,36,1885,2551
5085,2018-12-26,2019-01-02 16:15:53 UTC,9,Female,81,1066,2344
5086,2019-09-25,2019-10-02 10:45:44 UTC,16,Male,47,1616,2443
5087,2019-10-01,2019-10-08 07:31:29 UTC,2,Female,61,1883,2554
5088,2018-11-11,2018-11-18 14:19:23 UTC,6,Male,29,1066,2523
5089,2018-01-21,2018-01-28 21:17:21 UTC,11,Male,20,1136,2140
5090,2019-05-08,2019-05-15 04:56:46 UTC,18,Male,22,1808,2579
5091,2018-08-20,2018-08-27 12:35:13 UTC,18,Male,32,1228,2590
5092,2018-02-17,2018-02-24 05:47:56 UTC,8,Male,70,1977,2392
5093,2020-07-18,2020-07-25 16:43:12 UTC,13,Male,10,1279,2937
5094,2019-11-03,2019-11-10 06:52:17 UTC,16,Female,59,1123,2988
5095,2019-06-29,2019-07-06 10:58:38 UTC,18,Female,64,1097,2532
5096,2018-06-08,2018-06-15 02:41:11 UTC,12,Male,31,1271,2608
5097,2019-10-17,2019-10-24 17:30:27 UTC,5,Male,36,1264,2691
5098,2019-05-18,2019-05-25 10:08:51 UTC,12,Female,11,1607,2862
5099,2019-08-01,2019-08-08 10:37:03 UTC,8,Male,93,1684,2771
5100,2018-04-18,2018-04-25 13:08:18 UTC,7,Female,74,1020,2541
5101,2018-09-05,2018-09-12 07:32:24 UTC,16,Female,82,1905,2256
5102,2020-03-10,2020-03-17 04:17:28 UTC,5,Female,11,1284,2820
5103,2020-06-03,2020-06-10 20:05:34 UTC,10,Male,61,1222,2235
5104,2020-03-12,2020-03-19 19:33:42 UTC,4,Female,54,1331,2732
5105,2019-07-20,2019-07-27 23:35:29 UTC,15,Female,21,1977,2039
5106,2020-08-12,2020-08-19 00:46:29 UTC,4,Male,66,1837,2641
5107,2018-06-02,2018-06-09 07:10:53 UTC,1,Female,76,1068,2389
5108,2020-02-11,2020-02-18 11:36:35 UTC,6,Female,99,1926,2478
5109,2018-05-28,2018-06-04 14:30:08 UTC,15,Female,40,1895,2245
5110,2019-08-21,2019-08-28 07:14:12 UTC,16,Female,87,1560,2869
5111,2018-02-19,2018-02-26 11:25:04 UTC,9,Male,15,1797,2874
5112,2018-04-03,2018-04-10 22:06:15 UTC,11,Male,50,1474,2194
5113,2020-08-22,2020-08-29 12:47:37 UTC,19,Female,33,1308,2850
5114,2018-08-19,2018-08-26 03:00:52 UTC,11,Male,25,1276,2453
5115,2020-04-11,2020-04-18 14:01:34 UTC,10,Female,45,1345,2218
5116,2019-01-22,2019-01-29 06:26:45 UTC,6,Male,67,1617,2388
5117,2020-05-22,2020-05-29 10:58:55 UTC,11,Male,62,1606,2220
5118,2018-10-17,2018-10-24 09:54:44 UTC,16,Male,68,1421,2355
5119,2018-12-12,2018-12-19 09:48:26 UTC,1,Female,70,1782,2060
5120,2020-06-30,2020-07-07 15:37:36 UTC,2,Female,40,1260,2999
5121,2020-05-26,2020-06-02 16:15:17 UTC,16,Male,91,1379,2751
5122,2020-04-10,2020-04-17 08:26:18 UTC,14,Female,53,1196,2680
5123,2018-08-17,2018-08-24 10:01:20 UTC,3,Male,91,1811,2142
5124,2018-10-12,2018-10-19 20:09:36 UTC,17,Female,22,1274,2186
5125,2019-08-30,2019-09-06 18:17:39 UTC,8,Female,44,1005,2683
5126,2019-03-22,2019-03-29 05:32:10 UTC,11,Female,17,1868,2505
5127,2019-03-29,2019-04-05 17:59:37 UTC,12,Female,14,1360,2129
5128,2018-12-10,2018-12-17 18:42:05 UTC,3,Female,53,1090,2273
5129,2020-07-14,2020-07-21 10:30:06 UTC,10,Female,94,1092,2883
5130,2019-07-09,2019-07-16 07:21:38 UTC,8,Male,97,1682,2537
5131,2019-09-28,2019-10-05 14:58:59 UTC,19,Female,79,1134,2338
5132,2019-06-07,2019-06-14 20:42:24 UTC,6,Male,56,1793,2713
5133,2018-06-17,2018-06-24 18:49:13 UTC,5,Male,46,1584,2802
5134,2019-11-21,2019-11-28 00:11:01 UTC,12,Male,37,1246,2793
5135,2019-04-26,2019-05-03 23:34:53 UTC,12,Female,48,1376,2199
5136,2018-09-18,2018-09-25 13:47:53 UTC,15,Male,23,1264,2789
5137,2020-04-12,2020-04-19 23:22:18 UTC,16,Male,93,1430,2594
5138,2019-03-23,2019-03-30 08:57:13 UTC,8,Male,25,1237,2206
5139,2020-06-26,2020-07-03 01:55:26 UTC,17,Male,81,1218,2665
5140,2018-09-05,2018-09-12 08:39:21 UTC,7,Female,60,1279,2430
5141,2020-05-12,2020-05-19 18:05:58 UTC,19,Female,86,1430,2915
5142,2020-05-19,2020-05-26 10:55:43 UTC,1,Male,91,1762,2969
5143,2020-04-12,2020-04-19 11:32:08 UTC,10,Male,74,1316,2615
5144,2018-08-16,2018-08-23 12:15:29 UTC,10,Female,21,1288,2432
5145,2019-11-25,2019-12-02 04:01:23 UTC,11,Male,75,1821,2852
5146,2020-08-16,2020-08-23 10:31:31 UTC,6,Female,73,1796,2767
5147,2020-07-11,2020-07-18 08:58:36 UTC,17,Female,59,1846,2404
5148,2020-08-14,2020-08-21 01:48:51 UTC,11,Female,65,1789,2219
5149,2019-04-17,2019-04-24 01:54:48 UTC,18,Female,48,1377,2858
5150,2020-03-18,2020-03-25 06:51:31 UTC,12,Female,23,1830,2269
5151,2018-10-26,2018-11-02 11:59:07 UTC,12,Male,41,1587,2423
5152,2018-01-29,2018-02-05 08:14:29 UTC,1,Female,21,1272,2477
5153,2019-11-15,2019-11-22 16:24:13 UTC,9,Female,29,1776,2010
5154,2018-08-08,2018-08-15 17:45:50 UTC,2,Male,66,1997,2298
5155,2018-12-12,2018-12-19 21:38:23 UTC,11,Male,12,1980,2528
5156,2019-02-20,2019-02-27 13:42:46 UTC,10,Male,38,1410,2813
5157,2019-01-21,2019-01-28 18:08:10 UTC,17,Male,65,1514,2170
5158,2018-07-28,2018-08-04 11:44:47 UTC,8,Female,46,1762,2718
5159,2019-07-03,2019-07-10 00:47:12 UTC,11,Female,88,1147,2424
5160,2020-01-29,2020-02-05 04:13:29 UTC,18,Male,21,1064,2819
5161,2019-08-22,2019-08-29 16:10:01 UTC,8,Male,64,1905,2186
5162,2018-08-01,2018-08-08 15:05:33 UTC,14,Male,57,1916,2879
5163,2018-07-22,2018-07-29 21:44:26 UTC,3,Male,49,1859,2144
5164,2020-01-01,2020-01-08 08:21:02 UTC,11,Female,61,1228,2048
5165,2018-04-13,2018-04-20 06:04:22 UTC,19,Female,94,1658,2655
5166,2019-05-10,2019-05-17 11:02:44 UTC,7,Female,74,1583,2985
5167,2018-01-09,2018-01-16 04:16:59 UTC,10,Female,100,1880,2710
5168,2019-10-08,2019-10-15 18:16:48 UTC,15,Female,75,1515,2995
5169,2018-04-15,2018-04-22 02:07:34 UTC,14,Female,63,1090,2993
5170,2018-08-05,2018-08-12 07:21:00 UTC,9,Male,31,1992,2046
5171,2018-09-08,2018-09-15 23:58:30 UTC,11,Male,91,1597,2873
5172,2018-03-09,2018-03-16 06:21:21 UTC,8,Male,58,1190,2598
5173,2018-06-20,2018-06-27 02:02:57 UTC,5,Female,75,1915,2832
5174,2018-11-27,2018-12-04 08:33:39 UTC,13,Male,47,1050,2609
5175,2019-03-30,2019-04-06 15:35:14 UTC,9,Male,90,1852,2190
5176,2018-05-18,2018-05-25 21:20:17 UTC,20,Female,91,1870,2968
5177,2019-08-04,2019-08-11 18:38:02 UTC,16,Female,97,1240,2141
5178,2020-05-30,2020-06-06 15:06:40 UTC,10,Female,37,1705,2602
5179,2018-11-11,2018-11-18 01:41:28 UTC,14,Male,11,1910,2898
5180,2020-04-17,2020-04-24 21:57:04 UTC,20,Female,31,1943,2010
5181,2019-01-16,2019-01-23 06:21:54 UTC,13,Female,56,1973,2005
5182,2020-03-08,2020-03-15 04:12:35 UTC,14,Female,55,1280,2437
5183,2020-04-11,2020-04-18 22:42:54 UTC,16,Male,40,1778,2879
5184,2019-12-01,2019-12-08 04:31:18 UTC,14,Male,93,1808,2788
5185,2020-01-11,2020-01-18 22:39:39 UTC,18,Male,74,1237,2372
5186,2018-01-12,2018-01-19 09:45:38 UTC,19,Female,29,1385,2047
5187,2018-09-10,2018-09-17 05:54:51 UTC,14,Female,35,1135,2011
5188,2020-05-12,2020-05-19 02:41:24 UTC,11,Male,90,1574,2676
5189,2019-03-14,2019-03-21 09:21:47 UTC,1,Male,99,1541,2044
5190,2019-10-15,2019-10-22 09:18:09 UTC,17,Male,19,1387,2925
5191,2020-07-20,2020-07-27 00:50:17 UTC,15,Male,81,1138,2446
5192,2018-06-16,2018-06-23 11:45:22 UTC,1,Female,19,1024,2075
5193,2018-11-01,2018-11-08 13:42:15 UTC,20,Male,85,1356,2951
5194,2019-08-15,2019-08-22 12:50:51 UTC,1,Female,43,1067,2606
5195,2020-07-30,2020-08-06 02:13:53 UTC,9,Female,35,1596,2787
5196,2019-07-31,2019-08-07 13:46:21 UTC,12,Male,70,1093,2822
5197,2018-11-13,2018-11-20 11:29:12 UTC,11,Female,11,1123,2559
5198,2019-01-12,2019-01-19 19:30:17 UTC,9,Female,15,1605,2626
5199,2020-07-10,2020-07-17 08:04:38 UTC,8,Male,82,1795,2147
5200,2019-11-10,2019-11-17 01:35:35 UTC,6,Female,59,1886,2771
5201,2019-12-12,2019-12-19 22:35:17 UTC,9,Male,23,1880,2593
5202,2019-04-24,2019-05-01 08:50:34 UTC,9,Male,98,1105,2132
5203,2020-03-31,2020-04-07 01:50:42 UTC,18,Female,100,1164,2088
5204,2019-05-29,2019-06-05 06:31:11 UTC,8,Female,66,1598,2462
5205,2018-11-18,2018-11-25 04:03:14 UTC,13,Male,97,1096,2568
5206,2020-08-14,2020-08-21 14:12:59 UTC,6,Female,32,1895,2795
5207,2018-08-22,2018-08-29 09:04:38 UTC,11,Male,66,1376,2965
5208,2019-06-05,2019-06-12 08:47:55 UTC,7,Male,49,1192,2926
5209,2018-11-11,2018-11-18 14:52:50 UTC,2,Female,75,1129,2690
5210,2020-08-08,2020-08-15 17:31:06 UTC,14,Female,80,1010,2483
5211,2020-01-19,2020-01-26 16:00:10 UTC,15,Male,92,1907,2394
5212,2020-05-10,2020-05-17 14:50:41 UTC,15,Male,60,1913,2042
5213,2018-11-23,2018-11-30 11:04:51 UTC,17,Female,97,1318,2380
5214,2018-12-24,2018-12-31 18:48:30 UTC,20,Male,52,1851,2541
5215,2019-10-03,2019-10-10 18:38:12 UTC,5,Male,81,1663,2619
5216,2019-06-28,2019-07-05 05:37:16 UTC,5,Female,80,1968,2927
5217,2020-07-19,2020-07-26 09:53:32 UTC,1,Male,68,1579,2503
5218,2019-09-05,2019-09-12 15:11:50 UTC,4,Female,94,1652,2998
5219,2019-09-15,2019-09-22 00:01:55 UTC,16,Male,58,1569,2957
5220,2020-08-03,2020-08-10 07:31:40 UTC,14,Male,17,1347,2822
5221,2019-10-29,2019-11-05 16:42:18 UTC,1,Male,65,1398,2301
5222,2020-06-05,2020-06-12 18:45:27 UTC,1,Female,72,1835,2640
5223,2018-04-23,2018-04-30 15:18:56 UTC,5,Female,93,1116,2449
5224,2019-07-07,2019-07-14 21:01:29 UTC,5,Male,83,1319,2091
5225,2020-03-01,2020-03-08 06:23:08 UTC,9,Male,16,1596,2409
5226,2020-06-24,2020-07-01 07:56:38 UTC,16,Male,56,1476,2792
5227,2019-05-29,2019-06-05 06:25:48 UTC,3,Male,17,1873,2586
5228,2018-12-30,2019-01-06 03:12:48 UTC,20,Male,19,1327,2503
5229,2019-03-17,2019-03-24 19:29:58 UTC,1,Female,61,1745,2211
5230,2020-05-02,2020-05-09 20:14:07 UTC,19,Female,80,1770,2277
5231,2019-09-01,2019-09-08 18:43:58 UTC,17,Male,78,1519,2897
5232,2020-03-28,2020-04-04 17:40:12 UTC,2,Male,61,1074,2764
5233,2019-10-31,2019-11-07 07:07:13 UTC,9,Female,33,1729,2001
5234,2018-11-13,2018-11-20 10:43:00 UTC,5,Male,47,1191,2920
5235,2020-06-19,2020-06-26 11:00:09 UTC,16,Female,66,1058,2251
5236,2018-12-15,2018-12-22 23:38:05 UTC,18,Male,34,1660,2594
5237,2019-10-26,2019-11-02 05:37:30 UTC,6,Male,26,1963,2668
5238,2018-06-08,2018-06-15 18:01:31 UTC,19,Female,12,1604,2968
5239,2019-03-22,2019-03-29 04:36:13 UTC,16,Female,24,1819,2144
5240,2020-06-10,2020-06-17 14:30:14 UTC,17,Female,14,1892,2905
5241,2019-04-11,2019-04-18 06:16:27 UTC,19,Female,60,1287,2795
5242,2019-11-27,2019-12-04 20:35:33 UTC,7,Male,44,1699,2469
5243,2018-08-10,2018-08-17 05:28:16 UTC,2,Female,45,1638,2779
5244,2020-03-08,2020-03-15 22:16:40 UTC,2,Male,46,1397,2102
5245,2019-12-26,2020-01-02 21:28:19 UTC,5,Female,80,1220,2063
5246,2018-04-25,2018-05-02 21:32:33 UTC,15,Female,58,1798,2355
5247,2018-04-09,2018-04-16 23:13:41 UTC,19,Male,65,1317,2384
5248,2018-11-03,2018-11-10 03:35:56 UTC,1,Female,30,1729,2055
5249,2020-08-28,2020-09-04 18:13:00 UTC,18,Male,83,1418,2392
5250,2019-12-16,2019-12-23 13:13:25 UTC,10,Male,86,1460,2524
5251,2018-11-04,2018-11-11 19:36:27 UTC,12,Male,15,1066,2313
5252,2019-11-16,2019-11-23 12:28:40 UTC,10,Male,86,1217,2663
5253,2019-11-29,2019-12-06 16:37:05 UTC,16,Male,26,1295,2234
5254,2018-04-04,2018-04-11 14:27:21 UTC,18,Female,91,1459,2891
5255,2018-07-19,2018-07-26 08:10:09 UTC,14,Female,100,1962,2093
5256,2018-09-21,2018-09-28 23:13:38 UTC,9,Female,67,1917,2058
5257,2019-02-01,2019-02-08 20:05:29 UTC,6,Female,33,1467,2096
5258,2018-01-09,2018-01-16 00:55:14 UTC,17,Female,32,1474,2552
5259,2020-01-20,2020-01-27 06:10:28 UTC,9,Female,90,1821,2148
5260,2018-01-02,2018-01-09 13:08:40 UTC,8,Male,26,1187,2818
5261,2019-08-16,2019-08-23 07:30:46 UTC,20,Female,44,1359,2715
5262,2018-12-25,2019-01-01 21:18:04 UTC,5,Female,59,1349,2575
5263,2019-01-21,2019-01-28 12:02:02 UTC,2,Female,33,1674,2838
5264,2019-01-31,2019-02-07 00:31:04 UTC,16,Male,20,1585,2913
5265,2020-03-06,2020-03-13 11:17:55 UTC,3,Male,26,1251,2687
5266,2020-03-01,2020-03-08 23:30:07 UTC,16,Male,89,1922,2519
5267,2019-12-09,2019-12-16 11:34:19 UTC,15,Male,97,1997,2653
5268,2019-04-26,2019-05-03 06:44:08 UTC,8,Female,55,1819,2718
5269,2020-02-13,2020-02-20 04:17:20 UTC,18,Male,91,1222,2154
5270,2020-07-30,2020-08-06 22:57:44 UTC,12,Female,77,1534,2827
5271,2018-12-14,2018-12-21 01:34:59 UTC,4,Male,87,1762,2269
5272,2020-03-13,2020-03-20 02:52:01 UTC,15,Female,26,1016,2116
5273,2018-09-16,2018-09-23 03:44:04 UTC,11,Male,81,1690,2329
5274,2018-09-02,2018-09-09 07:18:55 UTC,3,Female,32,1044,2463
5275,2018-06-25,2018-07-02 02:21:27 UTC,14,Female,74,1364,2850
5276,2018-12-08,2018-12-15 11:09:17 UTC,1,Female,66,1670,2642
5277,2019-09-14,2019-09-21 22:19:16 UTC,6,Female,25,1617,2448
5278,2020-08-09,2020-08-16 09:42:07 UTC,19,Male,46,1021,2712
5279,2020-07-18,2020-07-25 07:47:34 UTC,14,Female,17,1381,2417
5280,2018-04-09,2018-04-16 18:38:14 UTC,17,Male,13,1767,2743
5281,2018-01-17,2018-01-24 20:13:39 UTC,6,Male,22,1708,2376
5282,2019-08-14,2019-08-21 23:01:28 UTC,9,Male,22,1171,2232
5283,2018-04-08,2018-04-15 23:17:21 UTC,15,Female,56,1664,2798
5284,2019-08-14,2019-08-21 07:42:46 UTC,17,Male,11,1148,2378
5285,2019-11-27,2019-12-04 00:12:18 UTC,8,Female,75,1219,2654
5286,2019-10-19,2019-10-26 11:57:26 UTC,8,Female,44,1080,2564
5287,2018-08-18,2018-08-25 18:50:03 UTC,4,Female,52,1030,2677
5288,2018-07-30,2018-08-06 03:27:33 UTC,2,Female,11,1951,2912
5289,2020-05-13,2020-05-20 23:37:29 UTC,14,Female,100,1163,2830
5290,2018-08-18,2018-08-25 21:09:07 UTC,5,Male,54,1235,2302
5291,2018-03-02,2018-03-09 11:02:45 UTC,20,Male,97,1697,2142
5292,2020-07-09,2020-07-16 00:28:09 UTC,8,Female,43,1471,2179
5293,2019-03-10,2019-03-17 08:53:54 UTC,7,Male,33,1732,2099
5294,2018-11-30,2018-12-07 19:02:05 UTC,7,Female,85,1259,2164
5295,2020-02-06,2020-02-13 18:10:12 UTC,19,Male,56,1587,2558
5296,2019-11-01,2019-11-08 17:10:55 UTC,15,Female,33,1115,2313
5297,2019-05-18,2019-05-25 12:58:04 UTC,17,Female,98,1156,2340
5298,2020-01-30,2020-02-06 06:50:19 UTC,11,Male,96,1972,2730
5299,2019-11-20,2019-11-27 17:46:31 UTC,17,Male,10,1462,2111
5300,2018-09-29,2018-10-06 02:14:14 UTC,2,Male,83,1660,2702
5301,2020-03-05,2020-03-12 10:28:04 UTC,17,Male,51,1864,2714
5302,2018-08-29,2018-09-05 08:26:38 UTC,13,Male,48,1221,2314
5303,2019-03-12,2019-03-19 08:55:28 UTC,13,Male,67,1819,2878
5304,2019-06-12,2019-06-19 18:06:41 UTC,9,Female,22,1115,2021
5305,2019-02-27,2019-03-06 16:13:17 UTC,3,Female,90,1187,2141
5306,2019-10-23,2019-10-30 17:22:40 UTC,18,Female,17,1463,2537
5307,2020-08-10,2020-08-17 18:03:53 UTC,16,Male,49,1541,2286
5308,2019-02-23,2019-03-02 01:50:13 UTC,12,Male,30,1387,2682
5309,2018-04-02,2018-04-09 10:54:22 UTC,16,Male,19,1598,2410
5310,2018-06-01,2018-06-08 09:17:31 UTC,2,Female,95,1066,2008
5311,2019-11-17,2019-11-24 19:57:37 UTC,7,Female,12,1030,2795
5312,2018-01-16,2018-01-23 05:44:26 UTC,18,Male,32,1807,2999
5313,2018-06-03,2018-06-10 00:10:59 UTC,15,Male,32,1538,2882
5314,2018-12-10,2018-12-17 14:21:25 UTC,7,Female,17,1436,2442
5315,2019-01-26,2019-02-02 22:36:23 UTC,9,Female,14,1738,2487
5316,2019-06-14,2019-06-21 03:56:34 UTC,13,Female,22,1152,2043
5317,2019-05-15,2019-05-22 16:01:59 UTC,3,Female,99,1885,2786
5318,2019-02-26,2019-03-05 00:33:24 UTC,20,Male,63,1161,2882
5319,2018-03-26,2018-04-02 06:16:17 UTC,9,Male,74,1952,2804
5320,2018-04-26,2018-05-03 01:25:51 UTC,2,Female,64,1329,2319
5321,2019-05-10,2019-05-17 18:42:56 UTC,3,Male,21,1849,2637
5322,2018-11-21,2018-11-28 10:50:04 UTC,7,Male,11,1029,2506
5323,2018-10-20,2018-10-27 06:33:08 UTC,3,Female,93,1386,2132
5324,2018-06-17,2018-06-24 03:42:18 UTC,14,Female,97,1621,2324
5325,2018-10-08,2018-10-15 07:14:34 UTC,5,Male,35,1050,2228
5326,2018-06-21,2018-06-28 14:41:36 UTC,3,Female,42,1016,2080
5327,2018-02-05,2018-02-12 19:25:31 UTC,18,Female,27,1756,2258
5328,2018-01-02,2018-01-09 13:03:48 UTC,2,Female,84,1033,2741
5329,2019-06-19,2019-06-26 07:29:02 UTC,13,Male,58,1317,2276
5330,2019-11-30,2019-12-07 01:09:11 UTC,1,Male,14,1158,2607
5331,2019-09-05,2019-09-12 04:58:13 UTC,2,Female,55,1655,2518
5332,2020-07-23,2020-07-30 03:56:09 UTC,9,Male,30,1490,2421
5333,2018-07-25,2018-08-01 01:21:56 UTC,7,Female,16,1338,2505
5334,2019-12-03,2019-12-10 05:26:32 UTC,13,Male,81,1679,2093
5335,2019-10-06,2019-10-13 17:56:30 UTC,14,Female,91,1803,2352
5336,2019-09-03,2019-09-10 03:07:20 UTC,6,Female,18,1632,2485
5337,2018-01-23,2018-01-30 00:15:16 UTC,9,Female,54,1062,2342
5338,2018-08-11,2018-08-18 17:38:49 UTC,7,Female,85,1970,2139
5339,2020-05-14,2020-05-21 09:17:30 UTC,13,Female,87,1791,2898
5340,2019-02-21,2019-02-28 12:03:12 UTC,17,Female,33,1402,2222
5341,2019-04-23,2019-04-30 06:19:44 UTC,4,Female,92,1831,2302
5342,2020-01-20,2020-01-27 22:46:08 UTC,20,Female,86,1480,2502
5343,2019-04-05,2019-04-12 12:22:12 UTC,9,Male,29,1929,2884
5344,2019-03-11,2019-03-18 14:44:55 UTC,13,Female,39,1663,2053
5345,2018-03-14,2018-03-21 22:52:52 UTC,6,Male,94,1561,2493
5346,2018-10-22,2018-10-29 18:29:36 UTC,5,Female,86,1650,2533
5347,2019-03-09,2019-03-16 08:46:15 UTC,16,Male,20,1594,2201
