id,fechaInicio,fechaFin,personas,porcentaje a pagar,montoTotal,propiedad,colectiva
8037,2018-05-21,2018-05-28 03:43:51 UTC,9,Male,71,498,
8038,2019-05-07,2019-05-14 07:45:29 UTC,15,Male,22,574,
8039,2018-10-25,2018-11-01 18:06:23 UTC,4,Female,24,738,
8040,2020-01-06,2020-01-13 03:08:17 UTC,12,Male,98,948,
8041,2019-01-26,2019-02-02 19:14:34 UTC,13,Female,53,494,
8042,2018-01-15,2018-01-22 21:50:04 UTC,13,Female,75,616,
8043,2018-05-31,2018-06-07 20:49:19 UTC,17,Male,98,973,
8044,2019-07-30,2019-08-06 04:23:53 UTC,4,Male,62,204,
8045,2020-06-19,2020-06-26 22:50:18 UTC,4,Male,71,344,
8046,2020-07-10,2020-07-17 08:36:46 UTC,7,Male,99,742,
8047,2018-12-18,2018-12-25 18:30:41 UTC,8,Male,57,647,
8048,2019-11-26,2019-12-03 07:15:30 UTC,14,Female,21,355,
8049,2019-02-23,2019-03-02 03:29:27 UTC,15,Male,63,443,
8050,2019-02-06,2019-02-13 06:33:12 UTC,9,Male,88,347,
8051,2018-10-03,2018-10-10 01:43:56 UTC,6,Female,64,979,
8052,2020-07-04,2020-07-11 01:22:38 UTC,14,Female,89,342,
8053,2018-09-13,2018-09-20 00:30:41 UTC,10,Female,86,245,
8054,2018-10-01,2018-10-08 10:09:52 UTC,18,Male,81,863,
8055,2018-05-11,2018-05-18 16:35:15 UTC,9,Male,58,731,
8056,2019-10-26,2019-11-02 11:49:08 UTC,1,Male,62,180,
8057,2018-01-17,2018-01-24 19:19:28 UTC,2,Male,20,850,
8058,2019-08-18,2019-08-25 10:48:55 UTC,8,Male,11,461,
8059,2019-01-21,2019-01-28 14:08:11 UTC,20,Female,35,807,
8060,2020-04-29,2020-05-06 05:28:51 UTC,1,Male,25,787,
8061,2019-07-21,2019-07-28 22:53:44 UTC,15,Female,30,866,
8062,2019-04-17,2019-04-24 05:07:31 UTC,13,Male,25,252,
8063,2018-09-15,2018-09-22 12:12:25 UTC,18,Female,51,56,
8064,2018-12-07,2018-12-14 02:15:43 UTC,14,Female,80,355,
8065,2018-04-18,2018-04-25 04:19:23 UTC,11,Male,72,956,
8066,2018-01-07,2018-01-14 13:01:42 UTC,5,Female,25,110,
8067,2020-08-02,2020-08-09 07:36:33 UTC,9,Female,28,249,
8068,2019-10-16,2019-10-23 17:38:04 UTC,19,Female,36,441,
8069,2019-05-28,2019-06-04 17:06:55 UTC,1,Female,12,427,
8070,2019-11-22,2019-11-29 16:30:43 UTC,4,Female,62,362,
8071,2020-05-04,2020-05-11 17:14:51 UTC,11,Female,83,616,
8072,2020-03-21,2020-03-28 09:02:03 UTC,6,Male,14,736,
8073,2018-11-21,2018-11-28 16:14:26 UTC,14,Female,34,792,
8074,2018-04-14,2018-04-21 14:17:10 UTC,2,Female,57,486,
8075,2019-09-29,2019-10-06 20:38:32 UTC,8,Male,73,731,
8076,2019-12-24,2019-12-31 13:56:39 UTC,6,Female,78,657,
8077,2020-06-03,2020-06-10 20:19:55 UTC,18,Male,98,241,
8078,2018-02-08,2018-02-15 19:16:03 UTC,9,Female,53,29,
8079,2018-07-27,2018-08-03 12:03:17 UTC,17,Female,73,148,
8080,2018-09-23,2018-09-30 22:08:07 UTC,20,Male,30,528,
8081,2019-07-26,2019-08-02 00:55:53 UTC,12,Male,56,610,
8082,2018-06-27,2018-07-04 11:01:58 UTC,10,Male,95,190,
8083,2018-02-27,2018-03-06 02:55:56 UTC,10,Female,96,95,
8084,2020-06-03,2020-06-10 13:33:00 UTC,5,Female,12,169,
8085,2019-02-17,2019-02-24 05:22:15 UTC,20,Male,50,91,
8086,2018-12-26,2019-01-02 18:52:13 UTC,15,Female,90,491,
8087,2020-06-24,2020-07-01 05:31:01 UTC,1,Male,10,807,
8088,2019-03-13,2019-03-20 05:12:47 UTC,7,Female,60,821,
8089,2020-04-10,2020-04-17 08:35:47 UTC,1,Female,77,200,
8090,2020-07-25,2020-08-01 00:58:55 UTC,3,Female,89,61,
8091,2018-05-13,2018-05-20 01:04:20 UTC,15,Female,86,407,
8092,2019-03-17,2019-03-24 18:08:26 UTC,3,Female,63,266,
8093,2020-02-01,2020-02-08 22:13:25 UTC,9,Male,76,280,
8094,2018-03-26,2018-04-02 23:02:30 UTC,13,Female,41,826,
8095,2019-04-30,2019-05-07 18:23:27 UTC,12,Male,75,717,
8096,2018-05-10,2018-05-17 23:44:57 UTC,11,Male,83,736,
8097,2018-08-17,2018-08-24 06:03:14 UTC,4,Male,11,874,
8098,2018-05-28,2018-06-04 06:46:59 UTC,5,Male,90,409,
8099,2018-07-15,2018-07-22 18:13:21 UTC,20,Female,33,290,
8100,2018-08-11,2018-08-18 09:45:42 UTC,16,Female,14,863,
8101,2019-12-12,2019-12-19 09:06:05 UTC,20,Male,50,897,
8102,2019-12-24,2019-12-31 14:41:05 UTC,5,Male,17,69,
8103,2018-10-17,2018-10-24 05:40:23 UTC,11,Female,94,867,
8104,2019-05-24,2019-05-31 19:34:24 UTC,6,Female,12,259,
8105,2019-05-15,2019-05-22 07:38:30 UTC,2,Female,86,517,
8106,2020-04-15,2020-04-22 06:25:05 UTC,18,Female,35,371,
8107,2019-07-24,2019-07-31 00:36:47 UTC,4,Male,28,889,
8108,2019-09-29,2019-10-06 04:55:52 UTC,18,Male,39,138,
8109,2020-07-19,2020-07-26 15:09:38 UTC,3,Male,76,327,
8110,2018-06-03,2018-06-10 17:24:55 UTC,11,Male,11,628,
8111,2019-04-06,2019-04-13 13:16:12 UTC,1,Male,99,354,
8112,2018-09-11,2018-09-18 03:34:07 UTC,12,Female,54,704,
8113,2020-01-24,2020-01-31 13:07:06 UTC,7,Female,13,306,
8114,2018-10-13,2018-10-20 03:09:42 UTC,7,Female,74,77,
8115,2019-05-22,2019-05-29 03:52:33 UTC,2,Male,18,836,
8116,2019-01-18,2019-01-25 16:48:17 UTC,2,Female,37,486,
8117,2018-07-13,2018-07-20 13:30:43 UTC,14,Female,68,3,
8118,2018-11-20,2018-11-27 15:42:21 UTC,4,Male,23,872,
8119,2019-05-21,2019-05-28 21:14:36 UTC,13,Female,12,165,
8120,2020-07-23,2020-07-30 09:58:31 UTC,17,Male,34,657,
8121,2019-05-20,2019-05-27 13:24:02 UTC,3,Male,98,362,
8122,2019-09-01,2019-09-08 09:06:01 UTC,11,Male,67,47,
8123,2019-01-30,2019-02-06 18:19:18 UTC,4,Male,42,770,
8124,2018-02-23,2018-03-02 04:28:12 UTC,3,Female,98,230,
8125,2018-04-18,2018-04-25 04:27:03 UTC,13,Male,76,810,
8126,2018-02-20,2018-02-27 05:24:24 UTC,7,Male,38,824,
8127,2019-03-09,2019-03-16 14:54:43 UTC,18,Female,21,363,
8128,2020-03-12,2020-03-19 07:57:38 UTC,8,Female,79,795,
8129,2019-11-18,2019-11-25 04:18:18 UTC,13,Male,34,314,
8130,2019-09-29,2019-10-06 18:54:46 UTC,3,Female,72,484,
8131,2019-10-21,2019-10-28 04:48:38 UTC,5,Female,26,723,
8132,2018-03-19,2018-03-26 22:38:56 UTC,17,Female,24,769,
8133,2018-07-12,2018-07-19 10:19:17 UTC,9,Female,76,801,
8134,2019-04-12,2019-04-19 03:45:01 UTC,8,Female,33,651,
8135,2019-02-12,2019-02-19 19:06:37 UTC,15,Male,35,158,
8136,2019-07-09,2019-07-16 07:36:52 UTC,19,Male,70,316,
8137,2020-01-24,2020-01-31 12:18:07 UTC,5,Male,95,211,
8138,2020-04-04,2020-04-11 20:28:16 UTC,13,Male,55,341,
8139,2019-07-21,2019-07-28 14:24:04 UTC,10,Male,63,112,
8140,2018-06-24,2018-07-01 14:40:36 UTC,4,Female,62,898,
8141,2020-03-19,2020-03-26 22:23:43 UTC,16,Female,75,681,
8142,2020-07-18,2020-07-25 16:21:09 UTC,18,Male,35,817,
8143,2020-02-19,2020-02-26 22:47:43 UTC,5,Male,93,790,
8144,2019-03-11,2019-03-18 01:25:26 UTC,15,Female,44,509,
8145,2020-02-27,2020-03-05 05:54:21 UTC,19,Female,76,956,
8146,2018-07-09,2018-07-16 06:02:54 UTC,16,Male,48,514,
8147,2019-09-13,2019-09-20 15:11:59 UTC,20,Female,77,733,
8148,2018-04-15,2018-04-22 23:28:51 UTC,12,Male,10,790,
8149,2018-04-06,2018-04-13 14:28:28 UTC,8,Female,91,774,
8150,2018-10-05,2018-10-12 13:52:47 UTC,19,Female,36,482,
8151,2018-04-08,2018-04-15 02:43:18 UTC,7,Male,21,261,
8152,2020-08-28,2020-09-04 15:28:50 UTC,10,Female,41,359,
8153,2018-12-03,2018-12-10 09:38:13 UTC,15,Male,52,830,
8154,2020-07-24,2020-07-31 09:42:42 UTC,15,Female,19,903,
8155,2020-07-25,2020-08-01 10:27:03 UTC,8,Male,39,809,
8156,2019-07-19,2019-07-26 17:28:54 UTC,20,Female,35,112,
8157,2018-01-25,2018-02-01 06:37:20 UTC,4,Female,65,432,
8158,2019-11-05,2019-11-12 16:37:40 UTC,9,Male,86,420,
8159,2019-05-24,2019-05-31 05:04:21 UTC,5,Female,12,255,
8160,2020-05-01,2020-05-08 12:00:10 UTC,6,Male,84,613,
8161,2020-07-04,2020-07-11 05:17:10 UTC,20,Female,51,501,
8162,2019-10-15,2019-10-22 07:54:51 UTC,16,Female,21,377,
8163,2020-02-12,2020-02-19 00:44:24 UTC,2,Female,24,790,
8164,2019-06-10,2019-06-17 08:07:01 UTC,9,Female,46,201,
8165,2018-07-10,2018-07-17 10:19:30 UTC,15,Male,22,724,
8166,2019-07-06,2019-07-13 17:20:25 UTC,13,Male,48,438,
8167,2020-03-14,2020-03-21 09:19:26 UTC,10,Female,35,543,
8168,2020-01-17,2020-01-24 16:00:36 UTC,7,Male,82,650,
8169,2020-04-25,2020-05-02 17:07:06 UTC,3,Male,71,157,
8170,2019-02-18,2019-02-25 13:13:12 UTC,8,Female,90,402,
8171,2019-01-25,2019-02-01 11:13:29 UTC,11,Male,72,931,
8172,2019-10-17,2019-10-24 16:09:07 UTC,17,Male,55,487,
8173,2018-05-07,2018-05-14 06:19:30 UTC,5,Male,73,885,
8174,2020-03-30,2020-04-06 12:31:29 UTC,7,Male,25,899,
8175,2019-01-08,2019-01-15 08:59:57 UTC,16,Male,95,853,
8176,2020-06-06,2020-06-13 10:36:43 UTC,8,Female,42,432,
8177,2019-06-29,2019-07-06 15:58:29 UTC,6,Male,91,638,
8178,2019-03-15,2019-03-22 22:47:08 UTC,3,Female,36,834,
8179,2019-04-14,2019-04-21 23:01:44 UTC,2,Female,68,36,
8180,2019-01-22,2019-01-29 09:23:04 UTC,12,Male,99,431,
8181,2019-05-18,2019-05-25 14:05:43 UTC,18,Female,58,970,
8182,2018-07-22,2018-07-29 09:46:27 UTC,13,Male,16,468,
8183,2019-01-16,2019-01-23 23:06:12 UTC,19,Male,12,442,
8184,2018-04-21,2018-04-28 19:32:24 UTC,6,Male,45,655,
8185,2018-06-19,2018-06-26 11:55:19 UTC,10,Female,62,891,
8186,2018-12-04,2018-12-11 23:29:25 UTC,4,Female,51,793,
8187,2020-07-25,2020-08-01 14:45:26 UTC,10,Male,79,423,
8188,2020-06-09,2020-06-16 17:19:51 UTC,11,Female,52,239,
8189,2019-10-01,2019-10-08 00:52:50 UTC,18,Male,83,704,
8190,2018-05-21,2018-05-28 00:06:13 UTC,1,Male,71,133,
8191,2020-07-02,2020-07-09 03:29:55 UTC,7,Female,68,3,
8192,2019-08-02,2019-08-09 14:09:58 UTC,12,Female,55,709,
8193,2019-07-08,2019-07-15 21:42:05 UTC,11,Female,83,503,
8194,2020-06-10,2020-06-17 23:12:56 UTC,8,Female,82,552,
8195,2018-11-14,2018-11-21 07:42:33 UTC,8,Male,20,612,
8196,2019-07-25,2019-08-01 22:25:25 UTC,7,Male,63,69,
8197,2019-01-18,2019-01-25 19:06:15 UTC,3,Male,89,446,
8198,2019-05-20,2019-05-27 17:11:14 UTC,13,Female,97,556,
8199,2018-01-16,2018-01-23 13:51:55 UTC,18,Female,75,492,
8200,2020-04-15,2020-04-22 01:48:41 UTC,19,Female,45,87,
8201,2018-04-19,2018-04-26 14:03:38 UTC,6,Male,19,354,
8202,2019-05-14,2019-05-21 11:44:09 UTC,15,Female,34,725,
8203,2019-03-29,2019-04-05 06:49:55 UTC,5,Female,57,974,
8204,2020-01-27,2020-02-03 20:36:23 UTC,1,Male,56,462,
8205,2019-08-31,2019-09-07 08:09:13 UTC,2,Female,19,385,
8206,2020-01-22,2020-01-29 09:37:39 UTC,9,Male,66,393,
8207,2019-12-29,2020-01-05 02:28:04 UTC,10,Male,28,997,
8208,2018-12-17,2018-12-24 21:58:50 UTC,5,Male,32,256,
8209,2018-01-02,2018-01-09 21:34:36 UTC,17,Male,82,144,
8210,2019-12-12,2019-12-19 12:59:40 UTC,11,Male,14,554,
8211,2018-03-21,2018-03-28 04:59:33 UTC,16,Male,76,679,
8212,2020-04-12,2020-04-19 19:05:02 UTC,17,Male,38,673,
8213,2018-07-09,2018-07-16 20:44:41 UTC,8,Female,71,426,
8214,2020-06-05,2020-06-12 10:22:38 UTC,18,Male,63,403,
8215,2020-01-25,2020-02-01 21:06:20 UTC,10,Male,27,156,
8216,2018-08-31,2018-09-07 19:27:20 UTC,10,Male,82,785,
8217,2019-06-05,2019-06-12 09:53:16 UTC,11,Male,27,164,
8218,2020-08-08,2020-08-15 10:27:23 UTC,10,Male,89,195,
8219,2019-04-16,2019-04-23 12:41:59 UTC,13,Male,20,196,
8220,2020-01-15,2020-01-22 08:03:03 UTC,8,Male,32,451,
8221,2018-03-12,2018-03-19 09:32:17 UTC,2,Male,13,579,
8222,2018-07-03,2018-07-10 09:10:11 UTC,13,Male,62,65,
8223,2019-07-28,2019-08-04 02:39:45 UTC,13,Female,82,756,
8224,2019-08-18,2019-08-25 16:52:52 UTC,9,Male,85,662,
8225,2020-03-31,2020-04-07 12:26:33 UTC,1,Female,15,818,
8226,2019-07-06,2019-07-13 03:27:56 UTC,20,Female,93,275,
8227,2018-12-24,2018-12-31 09:12:37 UTC,7,Female,91,977,
8228,2020-06-25,2020-07-02 05:12:49 UTC,19,Female,65,313,
8229,2018-09-23,2018-09-30 07:48:02 UTC,5,Male,68,696,
8230,2018-07-21,2018-07-28 12:24:15 UTC,19,Male,19,357,
8231,2019-06-04,2019-06-11 11:28:58 UTC,5,Female,52,143,
8232,2018-10-31,2018-11-07 23:15:15 UTC,18,Female,41,569,
8233,2019-08-23,2019-08-30 22:57:45 UTC,14,Female,92,206,
8234,2020-01-09,2020-01-16 00:28:49 UTC,7,Female,16,236,
8235,2019-01-19,2019-01-26 12:12:48 UTC,9,Male,99,280,
8236,2018-03-23,2018-03-30 22:27:37 UTC,10,Male,94,79,
8237,2019-10-16,2019-10-23 10:17:20 UTC,4,Male,36,330,
8238,2018-06-28,2018-07-05 21:28:51 UTC,20,Female,18,12,
8239,2019-02-13,2019-02-20 19:28:33 UTC,1,Male,39,74,
8240,2018-08-02,2018-08-09 16:19:54 UTC,6,Female,74,449,
8241,2019-12-19,2019-12-26 01:50:54 UTC,18,Female,71,436,
8242,2019-08-01,2019-08-08 07:18:22 UTC,16,Female,69,82,
8243,2018-04-29,2018-05-06 21:49:57 UTC,18,Female,49,956,
8244,2020-02-08,2020-02-15 01:26:08 UTC,4,Male,86,531,
8245,2019-10-25,2019-11-01 01:29:20 UTC,17,Female,80,872,
8246,2019-01-09,2019-01-16 02:38:56 UTC,3,Female,76,365,
8247,2018-01-25,2018-02-01 19:02:36 UTC,12,Female,12,79,
8248,2020-01-26,2020-02-02 19:40:14 UTC,7,Female,77,245,
8249,2018-04-08,2018-04-15 05:32:34 UTC,10,Male,25,843,
8250,2019-05-22,2019-05-29 21:03:43 UTC,17,Male,15,897,
8251,2018-10-11,2018-10-18 02:44:04 UTC,6,Female,28,452,
8252,2019-01-25,2019-02-01 05:46:17 UTC,18,Female,56,243,
8253,2019-07-21,2019-07-28 18:03:00 UTC,11,Male,33,513,
8254,2020-08-06,2020-08-13 08:38:47 UTC,14,Female,55,952,
8255,2019-10-19,2019-10-26 04:49:23 UTC,2,Female,83,709,
8256,2018-11-01,2018-11-08 20:37:49 UTC,4,Female,73,500,
8257,2018-08-30,2018-09-06 13:22:05 UTC,20,Male,69,627,
8258,2019-09-26,2019-10-03 17:37:40 UTC,19,Male,76,118,
8259,2018-04-15,2018-04-22 20:47:39 UTC,2,Male,77,728,
8260,2018-11-05,2018-11-12 17:20:51 UTC,1,Male,77,965,
8261,2020-03-31,2020-04-07 22:35:47 UTC,14,Male,50,948,
8262,2019-07-27,2019-08-03 15:43:19 UTC,9,Male,84,357,
8263,2019-07-24,2019-07-31 07:54:44 UTC,20,Female,84,244,
8264,2018-10-28,2018-11-04 08:34:16 UTC,3,Female,55,633,
8265,2018-02-28,2018-03-07 18:48:12 UTC,4,Male,67,134,
8266,2019-03-22,2019-03-29 22:44:28 UTC,18,Male,86,494,
8267,2020-01-02,2020-01-09 17:24:31 UTC,14,Female,25,986,
8268,2018-07-07,2018-07-14 16:48:48 UTC,7,Female,82,459,
8269,2018-11-08,2018-11-15 00:45:49 UTC,2,Female,96,320,
8270,2018-10-20,2018-10-27 04:02:18 UTC,5,Male,57,129,
8271,2018-04-13,2018-04-20 19:30:00 UTC,18,Male,97,804,
8272,2019-01-06,2019-01-13 06:04:40 UTC,19,Male,84,760,
8273,2019-04-22,2019-04-29 12:24:26 UTC,20,Male,62,772,
8274,2019-03-13,2019-03-20 13:08:49 UTC,5,Male,30,506,
8275,2019-02-09,2019-02-16 23:39:35 UTC,11,Female,42,125,
8276,2019-04-13,2019-04-20 19:12:51 UTC,13,Female,62,446,
8277,2018-09-07,2018-09-14 04:31:48 UTC,2,Female,71,630,
8278,2020-03-29,2020-04-05 05:01:59 UTC,11,Female,36,211,
8279,2018-11-21,2018-11-28 04:05:31 UTC,10,Male,13,856,
8280,2018-11-21,2018-11-28 14:51:03 UTC,19,Female,76,667,
8281,2019-06-29,2019-07-06 05:07:02 UTC,16,Female,96,816,
8282,2020-07-19,2020-07-26 12:36:50 UTC,14,Female,98,806,
8283,2019-03-16,2019-03-23 02:46:27 UTC,10,Female,73,308,
8284,2019-09-22,2019-09-29 08:02:18 UTC,3,Female,73,89,
8285,2019-10-15,2019-10-22 11:33:02 UTC,13,Male,36,773,
8286,2019-08-06,2019-08-13 02:16:16 UTC,7,Male,10,816,
8287,2020-04-12,2020-04-19 13:22:44 UTC,10,Female,90,716,
8288,2019-08-12,2019-08-19 04:07:47 UTC,16,Female,20,649,
8289,2019-09-04,2019-09-11 11:15:24 UTC,8,Male,13,79,
8290,2018-04-12,2018-04-19 02:44:37 UTC,2,Female,17,112,
8291,2018-10-13,2018-10-20 05:52:15 UTC,1,Male,90,843,
8292,2020-07-15,2020-07-22 12:45:51 UTC,11,Male,93,229,
8293,2020-01-07,2020-01-14 01:49:49 UTC,18,Male,55,80,
8294,2019-01-26,2019-02-02 16:26:48 UTC,6,Male,14,848,
8295,2018-01-21,2018-01-28 10:05:33 UTC,6,Female,38,147,
8296,2018-06-19,2018-06-26 02:56:32 UTC,12,Male,82,507,
8297,2019-01-23,2019-01-30 00:39:59 UTC,20,Male,44,331,
8298,2019-05-28,2019-06-04 08:54:07 UTC,8,Female,51,38,
8299,2018-06-29,2018-07-06 19:19:41 UTC,11,Female,57,650,
8300,2019-05-05,2019-05-12 07:10:10 UTC,4,Female,27,585,
8301,2019-08-19,2019-08-26 00:19:21 UTC,13,Female,72,916,
8302,2020-03-02,2020-03-09 09:31:06 UTC,4,Female,54,667,
8303,2018-03-12,2018-03-19 10:18:52 UTC,9,Male,65,863,
8304,2018-12-20,2018-12-27 01:52:07 UTC,17,Male,40,891,
8305,2019-10-10,2019-10-17 15:12:20 UTC,13,Male,46,646,
8306,2018-12-18,2018-12-25 00:13:05 UTC,5,Male,71,620,
8307,2018-05-23,2018-05-30 23:52:34 UTC,17,Male,12,585,
8308,2018-04-02,2018-04-09 09:26:47 UTC,3,Male,43,608,
8309,2018-04-11,2018-04-18 13:16:43 UTC,10,Male,48,434,
8310,2020-01-12,2020-01-19 05:24:46 UTC,8,Female,60,683,
8311,2019-12-01,2019-12-08 18:45:25 UTC,9,Female,24,145,
8312,2019-05-16,2019-05-23 21:47:24 UTC,18,Male,75,949,
8313,2019-02-19,2019-02-26 14:28:14 UTC,7,Female,89,705,
8314,2019-09-30,2019-10-07 07:52:14 UTC,4,Male,87,537,
8315,2018-11-09,2018-11-16 00:55:42 UTC,13,Female,18,177,
8316,2019-07-08,2019-07-15 14:48:51 UTC,7,Female,49,316,
8317,2020-08-21,2020-08-28 01:18:26 UTC,14,Female,84,584,
8318,2019-08-07,2019-08-14 04:34:37 UTC,1,Female,100,441,
8319,2018-04-23,2018-04-30 03:03:08 UTC,5,Male,88,178,
8320,2018-07-03,2018-07-10 22:12:24 UTC,9,Male,62,547,
8321,2018-05-17,2018-05-24 00:52:50 UTC,11,Male,74,816,
8322,2019-09-16,2019-09-23 04:17:53 UTC,3,Female,77,739,
8323,2020-05-01,2020-05-08 10:06:18 UTC,13,Female,24,973,
8324,2018-05-27,2018-06-03 10:14:19 UTC,12,Male,57,640,
8325,2018-12-14,2018-12-21 15:42:48 UTC,10,Female,46,382,
8326,2019-07-14,2019-07-21 14:56:17 UTC,15,Male,71,985,
8327,2018-09-02,2018-09-09 16:37:55 UTC,5,Male,17,997,
8328,2020-04-15,2020-04-22 05:13:47 UTC,8,Male,91,392,
8329,2018-10-11,2018-10-18 22:47:10 UTC,14,Male,62,999,
8330,2019-03-20,2019-03-27 22:11:22 UTC,10,Male,52,502,
8331,2018-07-24,2018-07-31 23:23:04 UTC,12,Male,49,124,
8332,2018-05-02,2018-05-09 09:47:01 UTC,13,Female,54,669,
8333,2020-06-17,2020-06-24 02:42:53 UTC,11,Female,60,969,
8334,2019-01-15,2019-01-22 11:07:21 UTC,20,Female,81,258,
8335,2018-08-31,2018-09-07 02:36:23 UTC,10,Female,59,842,
8336,2018-01-18,2018-01-25 06:53:44 UTC,10,Male,14,274,
8337,2020-03-14,2020-03-21 16:22:23 UTC,8,Male,11,659,
8338,2019-11-02,2019-11-09 22:23:27 UTC,16,Male,80,58,
8339,2019-01-24,2019-01-31 16:38:42 UTC,4,Female,29,37,
8340,2018-08-25,2018-09-01 04:08:13 UTC,19,Male,10,258,
8341,2019-05-23,2019-05-30 00:30:49 UTC,2,Female,97,288,
8342,2019-05-17,2019-05-24 13:37:40 UTC,17,Female,55,628,
8343,2020-05-13,2020-05-20 14:51:42 UTC,15,Female,55,381,
8344,2019-08-25,2019-09-01 01:20:53 UTC,18,Female,86,1,
8345,2020-01-26,2020-02-02 01:55:35 UTC,11,Male,67,328,
8346,2018-03-09,2018-03-16 22:40:29 UTC,2,Male,80,43,
8347,2019-01-03,2019-01-10 05:37:10 UTC,18,Female,15,572,
8348,2018-04-05,2018-04-12 16:40:45 UTC,2,Male,61,928,
8349,2018-03-23,2018-03-30 17:13:31 UTC,5,Female,44,131,
8350,2019-01-31,2019-02-07 23:40:43 UTC,5,Male,71,787,
8351,2018-04-18,2018-04-25 20:55:11 UTC,16,Male,80,16,
8352,2018-09-27,2018-10-04 06:32:51 UTC,10,Male,19,995,
8353,2019-01-27,2019-02-03 00:03:52 UTC,18,Male,43,980,
8354,2019-03-31,2019-04-07 15:08:34 UTC,2,Male,92,609,
8355,2019-01-06,2019-01-13 15:45:35 UTC,1,Male,55,311,
8356,2018-09-21,2018-09-28 20:46:44 UTC,15,Female,72,874,
8357,2018-05-31,2018-06-07 14:08:35 UTC,7,Female,65,714,
8358,2018-10-13,2018-10-20 23:18:55 UTC,1,Female,50,868,
8359,2019-05-07,2019-05-14 20:55:31 UTC,10,Male,73,582,
8360,2018-10-02,2018-10-09 12:34:06 UTC,18,Female,75,60,
8361,2019-04-05,2019-04-12 09:03:00 UTC,8,Female,84,513,
8362,2018-09-14,2018-09-21 03:02:53 UTC,8,Male,12,316,
8363,2019-10-09,2019-10-16 00:28:56 UTC,20,Female,34,426,
8364,2020-05-05,2020-05-12 00:07:17 UTC,13,Female,20,774,
8365,2018-03-04,2018-03-11 18:00:30 UTC,19,Male,36,115,
8366,2019-02-02,2019-02-09 16:03:37 UTC,17,Female,55,500,
8367,2020-03-11,2020-03-18 19:29:25 UTC,11,Male,85,490,
8368,2018-06-29,2018-07-06 20:56:09 UTC,12,Male,63,817,
8369,2018-08-15,2018-08-22 18:51:57 UTC,16,Male,62,145,
8370,2020-03-15,2020-03-22 02:12:56 UTC,12,Male,21,225,
8371,2018-02-19,2018-02-26 18:10:16 UTC,12,Female,30,258,
8372,2020-06-15,2020-06-22 17:27:41 UTC,9,Male,76,125,
8373,2019-12-05,2019-12-12 05:11:31 UTC,1,Male,21,381,
8374,2019-03-27,2019-04-03 06:00:01 UTC,3,Male,90,92,
8375,2019-02-25,2019-03-04 18:44:33 UTC,10,Male,74,636,
8376,2020-07-24,2020-07-31 23:10:08 UTC,11,Male,71,554,
