id,fechaInicio,fechaFin,personas,porcentaje a pagar,montoTotal,propiedad,colectiva
7083,2018-12-21,2018-12-28 09:58:33 UTC,19,Female,68,4043,
7084,2018-08-05,2018-08-12 01:06:54 UTC,4,Male,100,4920,
7085,2020-04-01,2020-04-08 01:49:09 UTC,9,Female,39,4003,
7086,2020-05-28,2020-06-04 19:57:40 UTC,9,Female,88,4327,
7087,2020-08-24,2020-08-31 01:00:02 UTC,11,Female,49,4436,
7088,2019-01-28,2019-02-04 23:43:14 UTC,9,Female,43,4343,
7089,2019-07-25,2019-08-01 08:24:58 UTC,13,Female,13,4093,
7090,2019-04-29,2019-05-06 16:44:00 UTC,13,Female,84,4331,
7091,2019-05-09,2019-05-16 15:12:13 UTC,17,Female,79,4731,
7092,2018-03-22,2018-03-29 10:19:46 UTC,20,Female,81,4786,
7093,2018-03-28,2018-04-04 16:00:12 UTC,9,Female,26,4927,
7094,2020-04-18,2020-04-25 01:17:54 UTC,9,Male,14,4165,
7095,2019-01-01,2019-01-08 01:26:22 UTC,13,Female,55,4502,
7096,2019-12-27,2020-01-03 07:54:46 UTC,2,Female,53,4748,
7097,2018-07-16,2018-07-23 11:45:05 UTC,18,Male,86,4381,
7098,2020-02-07,2020-02-14 21:30:50 UTC,20,Female,96,4238,
7099,2018-09-10,2018-09-17 03:04:08 UTC,9,Female,67,4032,
7100,2018-05-06,2018-05-13 05:10:30 UTC,16,Male,86,4438,
7101,2019-06-25,2019-07-02 10:55:22 UTC,19,Male,54,4446,
7102,2019-11-09,2019-11-16 15:45:23 UTC,19,Male,82,4698,
7103,2019-10-09,2019-10-16 01:26:19 UTC,19,Male,34,4792,
7104,2019-07-19,2019-07-26 16:27:43 UTC,17,Male,16,4898,
7105,2019-10-13,2019-10-20 05:34:17 UTC,14,Female,64,4820,
7106,2019-10-31,2019-11-07 17:21:50 UTC,11,Female,12,4523,
7107,2018-02-03,2018-02-10 10:16:16 UTC,6,Female,100,4525,
7108,2019-03-14,2019-03-21 13:17:17 UTC,10,Female,76,4692,
7109,2019-04-14,2019-04-21 11:54:11 UTC,8,Female,56,4490,
7110,2019-10-10,2019-10-17 21:06:34 UTC,17,Male,14,4821,
7111,2018-07-27,2018-08-03 12:56:48 UTC,12,Male,35,4491,
7112,2019-03-05,2019-03-12 11:12:10 UTC,7,Female,44,4856,
7113,2019-12-15,2019-12-22 18:05:39 UTC,16,Male,10,4105,
7114,2019-10-14,2019-10-21 03:16:48 UTC,9,Male,45,4598,
7115,2020-06-10,2020-06-17 09:44:52 UTC,1,Female,18,4987,
7116,2018-05-11,2018-05-18 05:56:00 UTC,4,Female,27,4680,
7117,2020-06-24,2020-07-01 19:11:52 UTC,1,Female,68,4878,
7118,2018-12-09,2018-12-16 18:31:07 UTC,16,Male,39,4699,
7119,2018-12-06,2018-12-13 05:16:04 UTC,10,Male,58,4810,
7120,2018-11-27,2018-12-04 19:17:18 UTC,8,Male,33,4614,
7121,2020-07-11,2020-07-18 08:57:57 UTC,7,Female,90,4117,
7122,2019-06-26,2019-07-03 09:11:43 UTC,20,Female,38,4958,
7123,2018-03-22,2018-03-29 23:50:36 UTC,8,Male,15,4011,
7124,2019-02-02,2019-02-09 03:14:56 UTC,15,Female,51,4308,
7125,2019-06-28,2019-07-05 08:10:30 UTC,13,Female,12,4563,
7126,2020-05-30,2020-06-06 20:54:58 UTC,9,Female,19,4936,
7127,2019-05-17,2019-05-24 02:19:46 UTC,10,Male,48,4656,
7128,2019-02-03,2019-02-10 14:49:15 UTC,17,Female,76,4539,
7129,2018-12-21,2018-12-28 17:12:57 UTC,19,Male,47,4512,
7130,2019-02-28,2019-03-07 10:58:26 UTC,9,Male,20,4883,
7131,2018-10-23,2018-10-30 02:57:02 UTC,17,Female,31,4676,
7132,2018-05-14,2018-05-21 08:21:57 UTC,15,Male,71,4520,
7133,2020-04-17,2020-04-24 09:10:01 UTC,4,Female,86,4781,
7134,2020-02-24,2020-03-02 18:25:21 UTC,17,Female,94,4392,
7135,2019-02-06,2019-02-13 01:52:39 UTC,2,Male,84,4387,
7136,2019-10-08,2019-10-15 13:18:12 UTC,2,Female,91,4964,
7137,2020-07-13,2020-07-20 19:49:16 UTC,15,Female,39,4373,
7138,2020-04-16,2020-04-23 09:07:26 UTC,1,Male,68,4683,
7139,2020-08-18,2020-08-25 18:54:34 UTC,4,Male,76,4758,
7140,2020-06-04,2020-06-11 20:57:03 UTC,2,Male,91,4876,
7141,2018-05-30,2018-06-06 22:27:11 UTC,12,Female,55,4804,
7142,2018-04-18,2018-04-25 17:06:54 UTC,3,Male,67,4217,
7143,2019-08-10,2019-08-17 15:46:48 UTC,3,Female,51,4202,
7144,2018-03-24,2018-03-31 01:23:31 UTC,14,Male,74,4891,
7145,2019-09-12,2019-09-19 16:10:56 UTC,12,Female,61,4257,
7146,2020-06-18,2020-06-25 04:54:43 UTC,8,Male,16,4916,
7147,2018-07-17,2018-07-24 19:25:28 UTC,5,Female,15,4700,
7148,2019-01-22,2019-01-29 13:58:56 UTC,13,Female,96,4339,
7149,2020-06-24,2020-07-01 14:20:59 UTC,4,Female,96,4534,
7150,2019-04-24,2019-05-01 21:50:27 UTC,2,Female,73,4746,
7151,2018-02-03,2018-02-10 14:31:12 UTC,11,Male,16,4608,
7152,2018-03-21,2018-03-28 13:26:03 UTC,14,Male,45,4951,
7153,2020-06-30,2020-07-07 21:33:43 UTC,20,Female,63,4501,
7154,2018-12-07,2018-12-14 15:48:07 UTC,7,Female,89,4600,
7155,2020-06-26,2020-07-03 06:48:11 UTC,1,Male,11,4016,
7156,2020-03-09,2020-03-16 04:06:17 UTC,17,Female,93,4713,
7157,2019-02-18,2019-02-25 01:51:23 UTC,3,Male,35,4917,
7158,2019-10-04,2019-10-11 22:03:11 UTC,11,Female,83,4366,
7159,2019-12-01,2019-12-08 09:46:14 UTC,10,Female,71,4992,
7160,2019-10-21,2019-10-28 06:13:58 UTC,16,Male,10,4757,
7161,2019-11-17,2019-11-24 13:32:00 UTC,14,Female,90,4361,
7162,2018-03-16,2018-03-23 15:21:36 UTC,20,Female,36,4314,
7163,2020-04-05,2020-04-12 08:42:44 UTC,5,Male,82,4746,
7164,2019-01-25,2019-02-01 03:23:36 UTC,6,Male,82,4350,
7165,2019-01-30,2019-02-06 21:28:38 UTC,13,Female,72,4943,
7166,2019-07-24,2019-07-31 06:32:50 UTC,18,Female,50,4992,
7167,2018-06-25,2018-07-02 19:14:29 UTC,4,Female,38,4843,
7168,2018-07-24,2018-07-31 06:06:14 UTC,20,Female,27,4844,
7169,2019-02-27,2019-03-06 16:28:36 UTC,10,Female,11,4471,
7170,2019-04-25,2019-05-02 03:18:59 UTC,14,Female,12,4316,
7171,2019-11-07,2019-11-14 15:14:26 UTC,3,Female,93,4951,
7172,2019-11-11,2019-11-18 14:32:51 UTC,7,Male,95,4234,
7173,2020-02-02,2020-02-09 04:11:56 UTC,9,Female,48,4682,
7174,2020-03-31,2020-04-07 23:33:26 UTC,2,Male,93,4721,
7175,2018-11-15,2018-11-22 15:57:11 UTC,19,Female,15,4627,
7176,2018-02-27,2018-03-06 03:08:24 UTC,9,Male,48,4733,
7177,2018-09-16,2018-09-23 18:17:22 UTC,20,Male,55,4971,
7178,2020-07-20,2020-07-27 07:57:22 UTC,16,Female,69,4684,
7179,2018-11-26,2018-12-03 17:46:18 UTC,20,Female,76,4932,
7180,2019-04-10,2019-04-17 02:45:16 UTC,11,Female,36,4239,
7181,2019-07-07,2019-07-14 05:25:02 UTC,11,Male,10,4264,
7182,2020-07-12,2020-07-19 00:40:38 UTC,9,Female,35,4960,
7183,2020-07-07,2020-07-14 21:41:10 UTC,8,Male,93,4199,
7184,2018-06-01,2018-06-08 05:28:29 UTC,14,Male,81,4773,
7185,2020-01-01,2020-01-08 22:06:09 UTC,15,Female,34,4986,
7186,2019-08-29,2019-09-05 22:20:50 UTC,11,Female,57,4301,
7187,2019-04-30,2019-05-07 01:26:17 UTC,16,Male,53,4030,
7188,2020-02-09,2020-02-16 16:36:00 UTC,9,Female,14,4917,
7189,2019-11-15,2019-11-22 08:51:42 UTC,1,Male,77,4523,
7190,2018-10-11,2018-10-18 03:57:39 UTC,8,Female,47,4310,
7191,2019-08-23,2019-08-30 12:27:42 UTC,6,Male,19,4055,
7192,2018-02-01,2018-02-08 13:24:13 UTC,20,Female,74,4138,
7193,2018-05-05,2018-05-12 11:53:35 UTC,10,Female,100,4387,
7194,2020-06-12,2020-06-19 02:03:59 UTC,1,Male,97,4531,
7195,2019-02-08,2019-02-15 11:26:40 UTC,9,Male,83,4650,
7196,2018-03-02,2018-03-09 19:35:23 UTC,16,Female,10,4786,
7197,2019-12-04,2019-12-11 05:33:53 UTC,15,Female,33,4967,
7198,2018-12-08,2018-12-15 23:45:54 UTC,12,Male,72,4541,
7199,2019-05-28,2019-06-04 22:56:12 UTC,16,Female,76,4865,
7200,2019-11-15,2019-11-22 08:14:26 UTC,18,Female,28,4423,
7201,2018-06-17,2018-06-24 02:53:55 UTC,20,Female,83,4810,
7202,2018-02-01,2018-02-08 16:05:32 UTC,4,Female,43,4269,
7203,2018-12-24,2018-12-31 07:26:51 UTC,6,Male,89,4636,
7204,2018-11-13,2018-11-20 04:31:06 UTC,16,Male,20,4182,
7205,2018-12-19,2018-12-26 23:10:05 UTC,9,Male,76,4507,
7206,2019-03-22,2019-03-29 10:09:09 UTC,20,Male,28,4422,
7207,2019-10-04,2019-10-11 12:43:18 UTC,18,Male,73,4988,
7208,2018-05-19,2018-05-26 18:01:35 UTC,13,Male,49,4163,
7209,2018-11-24,2018-12-01 19:03:46 UTC,4,Male,40,4053,
7210,2019-05-12,2019-05-19 10:52:12 UTC,11,Female,80,4969,
7211,2019-07-07,2019-07-14 02:10:05 UTC,16,Male,48,4927,
7212,2020-02-25,2020-03-03 19:08:36 UTC,15,Male,75,4058,
7213,2019-04-25,2019-05-02 06:33:49 UTC,2,Male,32,4026,
7214,2019-07-31,2019-08-07 15:41:11 UTC,7,Female,79,4981,
7215,2020-04-10,2020-04-17 22:24:03 UTC,16,Male,11,4690,
7216,2019-02-01,2019-02-08 21:07:25 UTC,7,Female,59,4853,
7217,2018-02-21,2018-02-28 08:53:39 UTC,15,Female,36,4019,
7218,2018-01-28,2018-02-04 09:20:23 UTC,13,Male,93,4280,
7219,2020-08-11,2020-08-18 20:10:41 UTC,9,Female,92,4272,
7220,2018-08-28,2018-09-04 19:10:25 UTC,4,Female,13,4124,
7221,2018-11-23,2018-11-30 22:19:59 UTC,20,Male,80,4267,
7222,2020-08-26,2020-09-02 12:20:55 UTC,3,Male,100,4792,
7223,2020-04-10,2020-04-17 12:34:05 UTC,10,Male,81,4878,
7224,2018-08-19,2018-08-26 06:53:44 UTC,15,Male,35,4047,
7225,2019-01-25,2019-02-01 20:52:56 UTC,11,Male,54,4632,
7226,2019-05-25,2019-06-01 05:00:24 UTC,7,Female,17,4662,
7227,2018-12-08,2018-12-15 02:13:20 UTC,9,Male,88,4846,
7228,2018-10-13,2018-10-20 14:43:31 UTC,13,Male,84,4843,
7229,2018-10-04,2018-10-11 03:30:09 UTC,3,Male,57,4469,
7230,2018-08-30,2018-09-06 02:43:46 UTC,18,Male,38,4662,
7231,2019-09-24,2019-10-01 08:42:51 UTC,14,Female,13,4178,
7232,2018-01-05,2018-01-12 16:01:03 UTC,4,Female,45,4707,
7233,2020-02-21,2020-02-28 20:31:41 UTC,17,Male,88,4791,
7234,2018-02-02,2018-02-09 21:35:39 UTC,3,Male,13,4961,
7235,2018-11-09,2018-11-16 12:48:18 UTC,10,Female,51,4928,
7236,2020-07-07,2020-07-14 07:40:52 UTC,15,Female,70,4226,
7237,2019-07-30,2019-08-06 03:12:08 UTC,5,Male,27,4880,
7238,2018-04-07,2018-04-14 01:54:38 UTC,3,Male,48,4725,
7239,2018-01-16,2018-01-23 08:04:03 UTC,3,Female,69,4803,
7240,2019-02-13,2019-02-20 18:14:07 UTC,14,Male,47,4001,
7241,2019-06-23,2019-06-30 05:03:29 UTC,11,Male,23,4723,
7242,2018-03-11,2018-03-18 00:18:57 UTC,18,Female,38,4875,
7243,2018-05-06,2018-05-13 05:36:08 UTC,11,Female,33,4808,
7244,2020-03-21,2020-03-28 08:06:05 UTC,2,Male,98,4191,
7245,2018-07-02,2018-07-09 16:55:55 UTC,19,Male,39,4773,
7246,2019-12-13,2019-12-20 09:20:44 UTC,18,Female,75,4027,
7247,2018-09-20,2018-09-27 10:18:41 UTC,2,Female,62,4411,
7248,2018-05-04,2018-05-11 14:35:38 UTC,4,Female,62,4481,
7249,2020-06-10,2020-06-17 19:50:31 UTC,4,Male,53,4032,
7250,2019-10-09,2019-10-16 16:53:49 UTC,17,Female,15,4408,
7251,2018-11-05,2018-11-12 02:11:34 UTC,13,Female,95,4851,
7252,2018-04-17,2018-04-24 20:15:46 UTC,4,Female,45,4900,
7253,2019-05-11,2019-05-18 08:38:35 UTC,4,Male,53,4223,
7254,2019-02-15,2019-02-22 16:08:52 UTC,16,Female,78,4526,
7255,2020-01-29,2020-02-05 22:10:39 UTC,6,Female,35,4953,
7256,2019-06-25,2019-07-02 13:45:28 UTC,4,Male,39,4804,
7257,2019-05-24,2019-05-31 08:43:54 UTC,18,Male,91,4534,
7258,2019-12-12,2019-12-19 08:22:49 UTC,7,Female,57,4796,
7259,2018-09-14,2018-09-21 23:51:50 UTC,9,Female,91,4988,
7260,2020-01-06,2020-01-13 23:47:50 UTC,4,Female,94,4919,
7261,2020-08-05,2020-08-12 03:40:04 UTC,18,Female,33,4969,
7262,2020-08-01,2020-08-08 22:18:58 UTC,8,Male,14,4266,
7263,2019-02-27,2019-03-06 01:46:46 UTC,8,Female,18,4753,
7264,2018-04-03,2018-04-10 11:23:31 UTC,12,Male,15,4531,
7265,2018-09-18,2018-09-25 19:38:00 UTC,13,Female,65,4242,
7266,2019-08-31,2019-09-07 07:47:51 UTC,12,Female,45,4321,
7267,2020-02-29,2020-03-07 09:12:13 UTC,1,Male,85,4765,
7268,2020-05-01,2020-05-08 03:21:13 UTC,20,Male,39,4062,
7269,2019-01-12,2019-01-19 08:16:52 UTC,20,Male,97,4854,
7270,2018-11-04,2018-11-11 23:28:17 UTC,19,Female,57,4788,
7271,2020-04-06,2020-04-13 08:29:08 UTC,13,Female,42,4647,
7272,2020-06-26,2020-07-03 19:55:41 UTC,6,Male,43,4442,
7273,2019-04-29,2019-05-06 06:01:01 UTC,19,Female,98,4650,
7274,2018-03-25,2018-04-01 11:18:38 UTC,11,Male,63,4982,
7275,2020-04-02,2020-04-09 01:37:43 UTC,20,Female,54,4269,
7276,2019-05-18,2019-05-25 12:59:41 UTC,2,Male,100,4244,
7277,2020-04-19,2020-04-26 21:56:28 UTC,17,Male,58,4311,
7278,2020-03-18,2020-03-25 01:52:57 UTC,17,Male,78,4512,
7279,2018-07-17,2018-07-24 12:09:23 UTC,3,Male,100,4580,
7280,2019-06-08,2019-06-15 06:25:29 UTC,7,Male,96,4099,
7281,2019-05-14,2019-05-21 05:33:07 UTC,2,Female,94,4482,
7282,2020-06-18,2020-06-25 22:46:15 UTC,12,Male,16,4594,
7283,2020-02-27,2020-03-05 22:43:29 UTC,3,Female,49,4378,
7284,2020-07-09,2020-07-16 12:55:34 UTC,13,Female,80,4576,
7285,2019-05-16,2019-05-23 13:10:13 UTC,1,Male,99,4517,
7286,2020-02-22,2020-02-29 16:33:51 UTC,1,Female,70,4761,
7287,2019-08-11,2019-08-18 12:37:09 UTC,1,Female,64,4456,
7288,2018-02-01,2018-02-08 17:17:29 UTC,4,Male,42,4757,
7289,2018-06-01,2018-06-08 15:02:48 UTC,20,Female,36,4883,
7290,2020-05-29,2020-06-05 18:20:48 UTC,17,Female,31,4810,
7291,2020-05-18,2020-05-25 13:45:23 UTC,9,Female,68,4607,
7292,2020-06-18,2020-06-25 15:18:44 UTC,18,Male,42,4607,
7293,2020-08-10,2020-08-17 08:41:46 UTC,9,Female,61,4100,
7294,2019-03-05,2019-03-12 11:08:42 UTC,13,Male,47,4961,
7295,2020-07-31,2020-08-07 18:04:53 UTC,5,Male,11,4186,
7296,2018-12-11,2018-12-18 02:31:57 UTC,20,Male,87,4490,
7297,2018-03-17,2018-03-24 16:04:23 UTC,1,Female,89,4750,
7298,2020-08-05,2020-08-12 18:27:46 UTC,10,Female,69,4485,
7299,2019-11-15,2019-11-22 09:46:57 UTC,6,Male,40,4081,
7300,2019-05-21,2019-05-28 01:22:46 UTC,19,Male,76,4969,
7301,2018-11-26,2018-12-03 21:52:58 UTC,1,Female,62,4443,
7302,2018-05-24,2018-05-31 23:11:45 UTC,3,Male,47,4875,
7303,2020-02-11,2020-02-18 12:42:43 UTC,12,Male,85,4257,
7304,2018-08-28,2018-09-04 02:08:37 UTC,19,Female,40,4577,
7305,2018-03-15,2018-03-22 13:45:03 UTC,6,Female,40,4153,
7306,2020-01-18,2020-01-25 02:21:49 UTC,6,Male,45,4433,
7307,2019-05-24,2019-05-31 04:18:06 UTC,4,Male,89,4544,
7308,2018-05-04,2018-05-11 16:55:20 UTC,15,Female,24,4516,
7309,2019-03-09,2019-03-16 09:01:44 UTC,12,Male,26,4676,
7310,2020-05-08,2020-05-15 04:42:41 UTC,19,Male,82,4271,
7311,2018-03-23,2018-03-30 23:38:52 UTC,14,Female,12,4623,
7312,2020-06-13,2020-06-20 07:57:16 UTC,18,Female,55,4513,
7313,2019-03-22,2019-03-29 08:25:22 UTC,1,Female,80,4425,
7314,2019-11-14,2019-11-21 10:59:54 UTC,2,Female,19,4472,
7315,2018-05-10,2018-05-17 00:05:39 UTC,12,Male,29,4630,
7316,2019-12-04,2019-12-11 03:13:22 UTC,13,Male,87,4084,
7317,2019-04-21,2019-04-28 06:50:54 UTC,7,Male,96,4415,
7318,2019-11-30,2019-12-07 17:49:53 UTC,6,Female,28,4070,
7319,2019-08-06,2019-08-13 15:29:29 UTC,13,Male,50,4541,
7320,2020-08-26,2020-09-02 14:57:29 UTC,5,Female,26,4466,
7321,2018-06-27,2018-07-04 12:39:47 UTC,10,Female,65,4846,
7322,2018-01-28,2018-02-04 15:49:09 UTC,11,Female,11,4933,
7323,2019-01-28,2019-02-04 07:37:44 UTC,1,Female,30,4344,
7324,2019-07-02,2019-07-09 05:10:58 UTC,17,Female,72,4881,
7325,2019-11-25,2019-12-02 08:10:07 UTC,8,Female,35,4561,
7326,2018-04-22,2018-04-29 16:23:20 UTC,17,Female,100,4868,
7327,2020-02-27,2020-03-05 12:25:02 UTC,10,Female,41,4055,
7328,2019-01-01,2019-01-08 22:01:23 UTC,17,Female,98,4593,
7329,2020-02-25,2020-03-03 02:37:15 UTC,19,Male,61,4702,
7330,2020-02-11,2020-02-18 03:07:28 UTC,19,Female,93,4883,
7331,2020-02-01,2020-02-08 11:11:07 UTC,7,Male,81,4915,
7332,2018-07-31,2018-08-07 13:04:51 UTC,9,Male,39,4724,
7333,2019-01-13,2019-01-20 19:58:25 UTC,2,Female,29,4139,
7334,2019-04-08,2019-04-15 10:04:44 UTC,20,Female,71,4403,
7335,2019-08-07,2019-08-14 06:20:15 UTC,1,Female,42,4764,
7336,2018-05-23,2018-05-30 14:26:04 UTC,5,Female,77,4170,
7337,2019-09-04,2019-09-11 21:27:35 UTC,6,Female,61,4914,
7338,2018-03-20,2018-03-27 22:37:10 UTC,20,Male,92,4369,
7339,2018-03-27,2018-04-03 07:44:41 UTC,13,Male,78,4233,
7340,2018-09-25,2018-10-02 05:13:11 UTC,15,Male,94,4886,
7341,2020-03-17,2020-03-24 16:29:37 UTC,15,Male,17,4144,
7342,2018-12-04,2018-12-11 15:51:19 UTC,3,Female,92,4337,
7343,2018-07-01,2018-07-08 20:42:08 UTC,20,Female,69,4882,
7344,2018-10-28,2018-11-04 12:11:42 UTC,8,Male,26,4438,
7345,2018-10-13,2018-10-20 05:36:38 UTC,8,Male,74,4226,
7346,2019-11-07,2019-11-14 12:59:26 UTC,15,Male,21,4166,
7347,2019-08-06,2019-08-13 14:41:25 UTC,5,Female,19,4386,
7348,2019-04-14,2019-04-21 09:39:49 UTC,17,Male,76,4180,
7349,2019-12-03,2019-12-10 00:39:53 UTC,15,Female,67,4149,
7350,2018-12-28,2019-01-04 21:35:14 UTC,14,Male,68,4619,
7351,2019-10-08,2019-10-15 01:23:47 UTC,5,Female,45,4208,
7352,2018-11-16,2018-11-23 20:44:39 UTC,13,Male,13,4282,
7353,2018-07-23,2018-07-30 02:20:21 UTC,13,Female,65,4021,
7354,2020-05-25,2020-06-01 07:50:46 UTC,14,Male,21,4467,
7355,2018-08-09,2018-08-16 00:44:47 UTC,15,Male,38,4576,
7356,2018-11-09,2018-11-16 13:27:00 UTC,8,Female,40,4704,
7357,2019-11-11,2019-11-18 21:32:26 UTC,12,Male,31,4384,
7358,2019-08-06,2019-08-13 23:01:49 UTC,3,Male,56,4963,
7359,2019-12-08,2019-12-15 13:34:30 UTC,13,Male,96,4439,
7360,2018-09-26,2018-10-03 23:28:49 UTC,10,Female,99,4269,
7361,2018-04-01,2018-04-08 10:10:38 UTC,2,Female,24,4688,
7362,2020-04-18,2020-04-25 22:43:30 UTC,8,Male,99,4109,
7363,2018-01-19,2018-01-26 02:36:48 UTC,14,Male,35,4054,
7364,2019-05-04,2019-05-11 21:39:38 UTC,2,Male,29,4243,
7365,2019-05-29,2019-06-05 16:24:15 UTC,18,Female,67,4216,
7366,2020-04-23,2020-04-30 06:06:09 UTC,19,Male,40,4185,
