id,fechaInicio,fechaFin,personas,porcentaje a pagar,montoTotal,propiedad,colectiva
1155,2020-06-26,2020-07-03 01:48:43 UTC,15,Female,18,3336,784
1156,2019-12-04,2019-12-11 01:41:40 UTC,5,Female,61,3991,596
1157,2019-07-18,2019-07-25 20:00:41 UTC,10,Female,80,3468,80
1158,2019-06-19,2019-06-26 00:42:48 UTC,4,Female,46,3595,742
1159,2019-02-14,2019-02-21 10:56:35 UTC,17,Female,13,3276,570
1160,2018-09-15,2018-09-22 17:12:20 UTC,1,Female,23,3785,950
1161,2020-07-04,2020-07-11 14:18:34 UTC,16,Male,74,3642,892
1162,2020-07-10,2020-07-17 18:04:55 UTC,19,Female,93,3899,598
1163,2018-09-03,2018-09-10 00:22:15 UTC,12,Female,49,3362,255
1164,2019-05-27,2019-06-03 12:05:39 UTC,17,Female,31,3510,581
1165,2019-08-06,2019-08-13 13:59:51 UTC,7,Male,42,3443,152
1166,2019-03-25,2019-04-01 11:03:25 UTC,2,Male,83,3551,191
1167,2018-04-15,2018-04-22 16:32:35 UTC,2,Male,24,3087,339
1168,2019-04-27,2019-05-04 09:51:28 UTC,1,Female,38,3905,3
1169,2019-02-20,2019-02-27 04:18:48 UTC,20,Female,27,3294,166
1170,2019-11-18,2019-11-25 18:58:53 UTC,3,Female,32,3060,671
1171,2020-05-20,2020-05-27 02:55:45 UTC,16,Female,76,3565,780
1172,2018-09-05,2018-09-12 14:55:56 UTC,1,Male,92,3426,836
1173,2018-08-16,2018-08-23 13:49:31 UTC,12,Female,75,3519,929
1174,2019-03-11,2019-03-18 18:59:37 UTC,16,Female,48,3467,647
1175,2019-05-15,2019-05-22 02:57:42 UTC,17,Male,87,3317,84
1176,2019-08-05,2019-08-12 08:05:59 UTC,12,Female,49,3839,999
1177,2019-01-01,2019-01-08 03:56:45 UTC,5,Female,49,3469,289
1178,2018-03-23,2018-03-30 00:21:02 UTC,11,Female,41,3712,631
1179,2018-05-28,2018-06-04 09:21:32 UTC,4,Male,12,3966,363
1180,2018-09-12,2018-09-19 10:02:55 UTC,16,Female,21,3916,676
1181,2018-07-27,2018-08-03 14:48:46 UTC,20,Male,57,3313,414
1182,2020-08-23,2020-08-30 03:01:27 UTC,11,Female,19,3630,291
1183,2019-11-14,2019-11-21 05:19:12 UTC,14,Male,49,3264,202
1184,2020-01-22,2020-01-29 04:16:18 UTC,18,Male,16,3820,249
1185,2019-01-30,2019-02-06 20:18:56 UTC,10,Male,28,3231,378
1186,2018-01-23,2018-01-30 19:02:35 UTC,3,Male,39,3305,879
1187,2019-09-11,2019-09-18 03:57:13 UTC,15,Female,12,3200,980
1188,2019-12-11,2019-12-18 03:36:16 UTC,6,Female,45,3850,140
1189,2018-04-13,2018-04-20 21:57:42 UTC,20,Female,36,3257,309
1190,2019-05-17,2019-05-24 16:31:12 UTC,10,Female,36,3569,706
1191,2019-11-15,2019-11-22 11:01:37 UTC,1,Female,68,3666,909
1192,2018-05-24,2018-05-31 01:16:45 UTC,9,Male,55,3693,635
1193,2019-01-14,2019-01-21 21:25:42 UTC,17,Female,18,3439,880
1194,2019-07-16,2019-07-23 14:56:33 UTC,6,Female,44,3415,511
1195,2020-05-10,2020-05-17 17:23:00 UTC,13,Male,26,3346,58
1196,2018-02-16,2018-02-23 13:10:01 UTC,10,Female,59,3947,976
1197,2018-06-20,2018-06-27 20:28:10 UTC,9,Male,90,3509,485
1198,2020-06-29,2020-07-06 01:44:10 UTC,10,Female,90,3233,428
1199,2020-08-15,2020-08-22 02:45:40 UTC,14,Male,71,3462,382
1200,2019-09-04,2019-09-11 12:37:31 UTC,14,Female,51,3082,530
1201,2019-07-20,2019-07-27 18:12:21 UTC,17,Male,32,3982,510
1202,2020-08-16,2020-08-23 12:11:46 UTC,14,Female,28,3316,801
1203,2018-11-14,2018-11-21 17:57:52 UTC,13,Male,97,3815,209
1204,2019-06-03,2019-06-10 05:58:57 UTC,7,Female,51,3494,974
1205,2020-06-25,2020-07-02 00:38:14 UTC,8,Male,97,3749,653
1206,2019-12-04,2019-12-11 05:37:02 UTC,1,Female,10,3886,291
1207,2019-05-09,2019-05-16 04:14:13 UTC,19,Female,73,3384,236
1208,2019-12-17,2019-12-24 11:21:11 UTC,13,Female,32,3487,180
1209,2018-11-06,2018-11-13 23:33:47 UTC,6,Male,27,3306,669
1210,2020-07-26,2020-08-02 10:13:44 UTC,13,Male,96,3885,698
1211,2018-08-22,2018-08-29 03:48:24 UTC,8,Female,42,3372,20
1212,2018-06-06,2018-06-13 21:20:40 UTC,1,Female,56,3690,571
1213,2019-11-06,2019-11-13 12:55:58 UTC,20,Female,36,3478,725
1214,2018-07-15,2018-07-22 07:59:10 UTC,18,Male,80,3593,213
1215,2018-05-21,2018-05-28 19:29:27 UTC,16,Male,53,3210,527
1216,2019-07-08,2019-07-15 17:31:23 UTC,20,Female,91,3954,777
1217,2019-02-09,2019-02-16 13:10:35 UTC,16,Female,24,3999,515
1218,2020-02-25,2020-03-03 05:39:37 UTC,20,Male,31,3869,4
1219,2018-01-18,2018-01-25 04:16:28 UTC,7,Male,39,3955,598
1220,2020-04-27,2020-05-04 14:12:58 UTC,1,Male,57,3394,603
1221,2019-05-08,2019-05-15 22:23:02 UTC,20,Male,94,3263,508
1222,2020-07-25,2020-08-01 18:07:05 UTC,10,Male,24,3325,649
1223,2019-11-15,2019-11-22 04:16:04 UTC,15,Female,13,3940,614
1224,2020-08-15,2020-08-22 21:48:59 UTC,2,Female,52,3563,760
1225,2019-08-26,2019-09-02 10:39:54 UTC,14,Female,64,3890,678
1226,2018-06-28,2018-07-05 10:46:38 UTC,16,Female,40,3871,726
1227,2019-03-01,2019-03-08 10:57:40 UTC,18,Male,60,3522,94
1228,2019-05-13,2019-05-20 16:58:02 UTC,16,Male,55,3587,314
1229,2019-06-14,2019-06-21 06:40:23 UTC,5,Male,36,3838,17
1230,2020-06-09,2020-06-16 07:44:17 UTC,3,Male,74,3795,471
1231,2019-06-27,2019-07-04 19:21:21 UTC,9,Female,76,3391,613
1232,2018-04-09,2018-04-16 02:00:57 UTC,13,Male,69,3254,46
1233,2019-12-05,2019-12-12 05:12:12 UTC,2,Male,39,3183,960
1234,2018-02-01,2018-02-08 07:54:11 UTC,6,Female,93,3101,657
1235,2018-02-08,2018-02-15 11:42:29 UTC,7,Female,100,3471,433
1236,2019-06-03,2019-06-10 15:35:10 UTC,8,Male,49,3247,399
1237,2020-06-17,2020-06-24 00:13:51 UTC,18,Female,66,3154,724
1238,2018-12-21,2018-12-28 01:51:32 UTC,17,Female,40,3526,161
1239,2020-07-02,2020-07-09 00:30:02 UTC,1,Female,91,3106,456
1240,2019-08-11,2019-08-18 03:44:27 UTC,8,Female,48,3216,854
1241,2019-03-09,2019-03-16 03:37:41 UTC,4,Female,40,3052,536
1242,2019-11-19,2019-11-26 18:59:18 UTC,12,Male,83,3235,47
1243,2020-06-29,2020-07-06 01:00:00 UTC,19,Female,76,3949,671
1244,2018-06-28,2018-07-05 22:32:44 UTC,20,Male,50,3878,31
1245,2019-10-21,2019-10-28 08:08:30 UTC,3,Female,52,3496,833
1246,2020-04-04,2020-04-11 16:49:07 UTC,15,Male,25,3917,103
1247,2018-10-15,2018-10-22 11:19:41 UTC,12,Male,83,3142,788
1248,2019-05-13,2019-05-20 08:21:11 UTC,18,Female,37,3342,200
1249,2019-01-26,2019-02-02 03:26:36 UTC,1,Male,10,3528,156
1250,2018-01-13,2018-01-20 04:31:20 UTC,11,Male,50,3016,631
1251,2020-06-29,2020-07-06 20:22:42 UTC,19,Female,35,3285,130
1252,2019-07-04,2019-07-11 20:43:06 UTC,12,Female,96,3674,614
1253,2020-05-25,2020-06-01 00:30:00 UTC,19,Male,50,3222,641
1254,2018-06-22,2018-06-29 17:54:04 UTC,19,Female,26,3878,336
1255,2018-02-24,2018-03-03 01:37:37 UTC,9,Male,49,3050,981
1256,2019-02-04,2019-02-11 07:55:06 UTC,14,Female,92,3678,546
1257,2020-06-11,2020-06-18 14:03:37 UTC,13,Female,60,3501,389
1258,2019-06-30,2019-07-07 00:26:56 UTC,2,Male,74,3953,510
1259,2018-01-19,2018-01-26 15:32:13 UTC,1,Male,17,3829,588
1260,2019-06-15,2019-06-22 11:14:30 UTC,5,Male,47,3635,266
1261,2018-06-06,2018-06-13 22:11:26 UTC,8,Female,34,3683,275
1262,2019-12-13,2019-12-20 00:55:38 UTC,5,Female,78,3190,530
1263,2019-04-21,2019-04-28 22:18:51 UTC,8,Female,84,3196,603
1264,2019-03-04,2019-03-11 08:15:49 UTC,15,Male,20,3826,95
1265,2019-10-22,2019-10-29 02:41:21 UTC,8,Female,20,3879,633
1266,2020-05-19,2020-05-26 10:30:33 UTC,13,Female,18,3242,949
1267,2019-12-22,2019-12-29 23:46:38 UTC,10,Female,100,3618,907
1268,2019-06-09,2019-06-16 17:22:59 UTC,10,Male,26,3582,263
1269,2018-07-26,2018-08-02 20:13:14 UTC,7,Male,49,3042,861
1270,2019-08-07,2019-08-14 13:31:33 UTC,20,Male,36,3506,830
1271,2018-06-09,2018-06-16 23:39:15 UTC,10,Male,73,3870,382
1272,2018-10-24,2018-10-31 23:57:51 UTC,13,Female,86,3048,347
1273,2018-10-27,2018-11-03 01:52:24 UTC,4,Male,80,3789,799
1274,2020-04-28,2020-05-05 13:40:50 UTC,11,Female,10,3875,226
1275,2018-09-01,2018-09-08 04:29:20 UTC,8,Female,13,3298,920
1276,2019-02-01,2019-02-08 07:01:53 UTC,1,Female,51,3668,396
1277,2018-01-31,2018-02-07 02:27:18 UTC,18,Male,39,3817,15
1278,2019-03-27,2019-04-03 20:27:01 UTC,5,Female,92,3192,93
1279,2020-06-04,2020-06-11 09:19:18 UTC,3,Female,45,3087,181
1280,2020-03-20,2020-03-27 04:12:59 UTC,19,Female,48,3824,499
1281,2019-11-19,2019-11-26 02:47:40 UTC,19,Female,69,3774,137
1282,2018-07-02,2018-07-09 11:36:05 UTC,10,Male,70,3621,678
1283,2018-12-25,2019-01-01 12:13:55 UTC,15,Male,98,3399,332
1284,2019-11-14,2019-11-21 12:41:16 UTC,10,Female,50,3668,503
1285,2020-05-25,2020-06-01 10:04:11 UTC,13,Male,92,3712,833
1286,2020-07-06,2020-07-13 00:28:18 UTC,11,Female,62,3461,294
1287,2019-06-16,2019-06-23 11:41:00 UTC,9,Male,70,3319,25
1288,2019-10-26,2019-11-02 06:28:02 UTC,9,Female,82,3752,483
1289,2018-05-12,2018-05-19 05:57:15 UTC,10,Female,65,3771,678
1290,2019-06-07,2019-06-14 22:45:33 UTC,12,Male,74,3542,751
1291,2019-06-13,2019-06-20 12:23:54 UTC,20,Female,34,3433,831
1292,2020-03-23,2020-03-30 14:02:57 UTC,9,Male,50,3509,604
1293,2018-03-06,2018-03-13 04:10:00 UTC,3,Male,31,3689,91
1294,2018-10-28,2018-11-04 12:49:19 UTC,7,Male,75,3869,656
1295,2020-03-01,2020-03-08 19:47:53 UTC,14,Female,72,3564,640
1296,2018-02-28,2018-03-07 22:42:54 UTC,7,Female,15,3941,860
1297,2018-10-08,2018-10-15 12:27:59 UTC,7,Female,41,3535,144
1298,2020-03-03,2020-03-10 23:34:06 UTC,2,Male,59,3864,731
1299,2018-08-20,2018-08-27 07:23:44 UTC,1,Female,92,3505,349
1300,2018-03-06,2018-03-13 03:58:05 UTC,20,Female,79,3616,560
1301,2018-08-20,2018-08-27 13:41:18 UTC,9,Female,38,3980,779
1302,2020-06-15,2020-06-22 06:29:13 UTC,5,Male,77,3922,76
1303,2018-11-11,2018-11-18 18:27:09 UTC,9,Female,19,3887,637
1304,2018-12-01,2018-12-08 02:16:51 UTC,11,Female,89,3489,659
1305,2020-01-14,2020-01-21 13:38:21 UTC,10,Female,79,3863,764
1306,2020-07-13,2020-07-20 09:22:05 UTC,10,Female,47,3209,539
1307,2020-06-07,2020-06-14 16:07:49 UTC,13,Female,24,3873,919
1308,2019-10-31,2019-11-07 03:23:54 UTC,13,Female,44,3765,447
1309,2018-03-27,2018-04-03 05:18:11 UTC,19,Male,29,3269,121
1310,2018-02-13,2018-02-20 08:14:46 UTC,6,Male,29,3798,825
1311,2019-02-22,2019-03-01 06:37:32 UTC,11,Male,17,3259,147
1312,2019-10-16,2019-10-23 23:12:40 UTC,5,Male,28,3933,766
1313,2019-07-16,2019-07-23 08:54:40 UTC,4,Female,37,3668,767
1314,2019-07-09,2019-07-16 09:35:25 UTC,1,Male,31,3767,851
1315,2018-08-18,2018-08-25 14:53:55 UTC,10,Female,65,3039,870
1316,2019-06-21,2019-06-28 14:18:36 UTC,19,Female,61,3820,640
1317,2018-03-11,2018-03-18 23:56:08 UTC,6,Male,45,3861,808
1318,2019-05-09,2019-05-16 03:28:07 UTC,11,Female,99,3323,869
1319,2018-03-14,2018-03-21 02:42:54 UTC,4,Male,42,3045,134
1320,2018-11-26,2018-12-03 17:13:18 UTC,19,Male,69,3736,885
1321,2019-07-21,2019-07-28 10:26:50 UTC,5,Male,41,3942,211
1322,2019-06-07,2019-06-14 14:47:22 UTC,18,Female,79,3164,1000
1323,2019-09-11,2019-09-18 22:33:10 UTC,20,Male,75,3066,874
1324,2018-01-13,2018-01-20 15:08:38 UTC,6,Male,75,3904,629
1325,2019-09-07,2019-09-14 00:17:28 UTC,1,Female,41,3479,357
1326,2019-08-09,2019-08-16 01:23:43 UTC,12,Female,14,3047,257
1327,2019-11-05,2019-11-12 17:00:25 UTC,7,Female,86,3759,604
1328,2018-12-02,2018-12-09 22:38:36 UTC,4,Female,83,3824,304
1329,2019-08-13,2019-08-20 03:17:59 UTC,17,Female,96,3576,474
1330,2018-02-28,2018-03-07 07:19:21 UTC,3,Female,44,3467,546
1331,2018-03-25,2018-04-01 05:46:11 UTC,19,Male,20,3315,964
1332,2019-08-17,2019-08-24 22:12:49 UTC,11,Male,36,3914,296
1333,2019-12-13,2019-12-20 19:05:43 UTC,10,Female,28,3051,274
1334,2019-06-09,2019-06-16 04:46:13 UTC,13,Female,16,3095,618
1335,2018-07-06,2018-07-13 10:09:36 UTC,12,Male,87,3439,487
1336,2018-05-19,2018-05-26 13:36:12 UTC,8,Male,50,3603,683
1337,2018-11-19,2018-11-26 08:12:24 UTC,5,Male,23,3849,742
1338,2020-08-12,2020-08-19 01:38:38 UTC,9,Male,86,3572,261
1339,2020-02-29,2020-03-07 13:45:04 UTC,9,Male,71,3932,132
1340,2020-07-27,2020-08-03 06:07:08 UTC,18,Female,33,3309,957
1341,2019-10-23,2019-10-30 15:38:30 UTC,8,Female,38,3688,967
1342,2018-01-01,2018-01-08 20:10:52 UTC,20,Male,40,3945,718
1343,2019-09-14,2019-09-21 00:05:37 UTC,12,Female,74,3457,231
1344,2018-03-08,2018-03-15 03:42:26 UTC,13,Female,57,3618,407
1345,2019-03-01,2019-03-08 19:36:53 UTC,6,Male,75,3759,965
1346,2018-10-13,2018-10-20 17:17:51 UTC,8,Male,46,3128,668
1347,2018-11-19,2018-11-26 10:34:46 UTC,9,Female,77,3229,421
1348,2020-01-30,2020-02-06 22:17:22 UTC,13,Male,98,3436,990
1349,2019-01-15,2019-01-22 14:14:32 UTC,5,Male,46,3999,47
1350,2019-10-14,2019-10-21 04:41:12 UTC,19,Male,43,3736,56
1351,2020-05-15,2020-05-22 17:17:53 UTC,4,Female,16,3160,941
1352,2018-03-16,2018-03-23 21:37:32 UTC,8,Female,27,3612,113
1353,2019-08-19,2019-08-26 22:16:35 UTC,8,Male,12,3218,784
1354,2019-05-19,2019-05-26 10:10:26 UTC,4,Male,44,3615,171
1355,2018-05-02,2018-05-09 23:59:36 UTC,16,Male,83,3269,201
1356,2018-12-11,2018-12-18 02:16:26 UTC,13,Male,42,3878,578
