id,tipo,precio,intervalo pago,propiedad
3110,Grocery,393.64,74,1837
3111,Movies,140.89,48,1192
3112,Games,483.41,30,1194
3113,Jewelery,46.79,4,1298
3114,Movies,206.98,10,1186
3115,Automotive,139.12,62,1024
3116,Garden,489.5,23,1636
3117,Clothing,436.87,83,1250
3118,Outdoors,138.62,4,1879
3119,Books,330.31,61,1962
3120,Automotive,377.16,67,1140
3121,Games,84.58,1,1015
3122,Toys,401.19,88,1327
3123,Industrial,387.61,56,1510
3124,Clothing,197.15,27,1128
3125,Grocery,144.59,20,1235
3126,Outdoors,386.47,6,1308
3127,Games,314.87,5,1907
3128,Electronics,37.25,32,1477
3129,Jewelery,157.31,29,1420
3130,Beauty,80.45,73,1817
3131,Industrial,367.19,46,1561
3132,Tools,99.14,59,1878
3133,Jewelery,424.98,83,1595
3134,Grocery,40.26,65,1651
3135,Automotive,364.62,72,1187
3136,Shoes,263.32,53,1177
3137,Industrial,129.57,86,1776
3138,Clothing,119.45,33,1442
3139,Outdoors,375.83,61,1496
3140,Jewelery,360.03,27,1775
3141,Tools,163.72,77,1026
3142,Games,222.41,70,1231
3143,Grocery,216.42,65,1511
3144,Electronics,284.57,18,1695
3145,Electronics,412.53,27,1576
3146,Health,364.21,22,1799
3147,Music,400.55,64,1779
3148,Baby,55.51,8,1095
3149,Computers,12.59,8,1822
3150,Clothing,313.82,60,1363
3151,Books,408.38,67,1132
3152,Games,248.01,61,1451
3153,Shoes,487.76,36,1870
3154,Games,125.28,48,1890
3155,Industrial,457.26,48,1666
3156,Outdoors,283.3,26,1906
3157,Kids,383.43,23,1587
3158,Jewelery,258.08,33,1731
3159,Beauty,41.14,83,1705
3160,Shoes,131.34,43,1608
3161,Baby,366.45,49,1442
3162,Clothing,61.68,27,1381
3163,Garden,31.61,7,1168
3164,Garden,287.09,25,1753
3165,Clothing,482.81,78,1075
3166,Outdoors,103.95,7,1700
3167,Beauty,48.42,60,1203
3168,Baby,192.37,30,1277
3169,Music,492.42,43,1930
3170,Games,282.02,88,1825
3171,Kids,265.2,43,1763
3172,Sports,340.47,31,1032
3173,Clothing,19.76,6,1956
3174,Garden,276.06,13,1090
3175,Computers,144.38,79,1028
3176,Electronics,393.9,17,1400
3177,Grocery,50.62,55,1961
3178,Garden,160.8,72,1678
3179,Tools,57.2,11,1647
3180,Computers,122.33,54,1089
3181,Home,120.97,45,1123
3182,Beauty,200.82,27,1912
3183,Beauty,404.2,15,1948
3184,Electronics,330.84,36,1611
3185,Music,79.08,4,1795
3186,Jewelery,342.3,24,1492
3187,Health,385.52,50,1968
3188,Home,269.1,75,1570
3189,Health,139.62,20,1609
3190,Shoes,211.23,9,1470
3191,Music,183.35,65,1174
3192,Toys,301.2,41,1206
3193,Music,31.02,45,1902
3194,Shoes,158.01,41,1303
3195,Kids,360.75,69,1269
3196,Music,471.91,44,1740
3197,Clothing,103.66,59,1277
3198,Grocery,374.17,77,1126
3199,Grocery,441.11,51,1109
3200,Industrial,317.94,13,1318
3201,Beauty,399.97,53,1030
3202,Kids,440.11,54,1318
3203,Industrial,338.46,55,1863
3204,Automotive,463.88,61,1011
3205,Music,276.01,20,1611
3206,Health,464.27,82,1923
3207,Electronics,65.5,24,1723
3208,Jewelery,275.75,21,1308
3209,Movies,110.93,70,1955
3210,Electronics,222.02,49,1503
3211,Sports,314.41,60,1306
3212,Sports,111.95,12,1932
3213,Sports,112.22,64,1305
3214,Kids,8.85,26,1312
3215,Electronics,423.46,20,1199
3216,Jewelery,82.22,19,1624
3217,Books,322.71,43,1499
3218,Jewelery,94.95,54,1552
3219,Movies,432.43,10,1620
3220,Outdoors,470.99,45,1298
3221,Tools,452.3,83,1836
3222,Beauty,344.71,26,1675
3223,Baby,364.26,79,1257
3224,Toys,359.75,10,1001
3225,Music,202.44,73,1845
3226,Books,82.31,66,1282
3227,Grocery,30.13,25,1786
3228,Grocery,328.33,53,1376
3229,Automotive,498.99,42,1057
3230,Games,139.52,41,1919
3231,Grocery,402.24,73,1406
3232,Books,220.32,88,1737
3233,Games,269.79,19,1312
3234,Garden,104.29,19,1318
3235,Books,254.61,82,1551
3236,Games,91.64,48,1787
3237,Clothing,146.09,76,1572
3238,Jewelery,40.57,21,1704
3239,Computers,448.85,21,1361
3240,Books,172.15,17,1888
3241,Shoes,496.73,49,1711
3242,Toys,207.31,23,1620
3243,Beauty,102.16,87,1649
3244,Baby,239.34,16,1417
3245,Computers,368.34,57,1192
3246,Toys,218.6,49,1339
3247,Baby,118.72,60,1111
3248,Books,99.38,38,1262
3249,Books,173.28,48,1191
3250,Grocery,30.09,46,1581
3251,Health,351.09,11,1580
3252,Garden,127.3,25,1661
3253,Beauty,110.51,77,1139
3254,Beauty,199.33,17,1704
3255,Computers,4.27,73,1628
3256,Electronics,451.55,37,1235
3257,Home,374.4,89,1870
3258,Beauty,258.4,39,1268
3259,Garden,414.53,31,1272
3260,Games,388.27,47,1334
3261,Shoes,235.26,8,1683
3262,Beauty,239.26,65,1771
3263,Movies,265.61,9,1577
3264,Sports,202.78,24,1705
3265,Books,119.63,10,1321
3266,Industrial,366.91,71,1023
3267,Shoes,104.01,27,1812
3268,Beauty,80.88,13,1018
3269,Shoes,234.15,69,1731
3270,Home,415.93,52,1071
3271,Electronics,229.06,57,1867
3272,Tools,300.11,30,1769
3273,Home,103.85,75,1424
3274,Jewelery,338.39,43,1673
3275,Toys,493.64,50,1714
3276,Beauty,273.71,47,1057
3277,Electronics,338.12,4,1066
3278,Music,8.58,61,1800
3279,Books,498.12,60,1983
3280,Sports,177.26,58,1820
3281,Grocery,327.73,27,1237
3282,Movies,20.46,53,1697
3283,Movies,376.17,18,1164
3284,Movies,411.33,29,1106
3285,Outdoors,190.68,82,1862
3286,Tools,494.28,7,1881
3287,Health,419.8,10,1885
3288,Movies,177.47,4,1178
3289,Games,290.49,70,1565
3290,Automotive,425.14,21,1612
3291,Baby,256.3,5,1073
3292,Toys,321.02,67,1929
3293,Garden,455.06,51,1110
3294,Movies,419.81,70,1439
3295,Sports,183.83,74,1682
3296,Computers,475.7,17,1633
3297,Health,145.88,13,1368
3298,Beauty,301.83,37,1974
3299,Clothing,241.61,84,1843
3300,Games,284.1,20,1292
3301,Music,204.01,32,1647
3302,Beauty,435.68,52,1399
3303,Automotive,364.98,19,1627
3304,Toys,80.06,54,1943
3305,Health,473.58,79,1587
3306,Games,259.98,45,1212
3307,Clothing,302.54,87,1646
3308,Games,300.66,56,1308
3309,Electronics,211.01,66,1154
3310,Sports,449.18,55,1235
3311,Jewelery,189.32,34,1830
3312,Computers,143.0,19,1562
3313,Sports,235.86,5,1807
3314,Outdoors,218.27,50,1850
3315,Kids,205.69,77,1613
3316,Clothing,493.96,23,1283
3317,Games,139.79,38,1517
3318,Health,400.72,89,1366
3319,Sports,398.19,5,1612
3320,Jewelery,162.05,39,1980
3321,Kids,352.94,28,1968
3322,Baby,360.58,79,1038
3323,Baby,115.25,12,1814
3324,Home,100.91,81,1960
3325,Outdoors,491.81,53,1997
3326,Grocery,356.8,34,1893
3327,Games,367.07,4,1698
3328,Electronics,206.25,33,1463
3329,Tools,154.56,38,1450
3330,Games,235.59,60,1151
3331,Toys,92.01,41,1518
3332,Tools,70.98,6,1286
3333,Kids,102.32,8,1043
3334,Kids,210.99,53,1031
3335,Outdoors,432.69,50,1200
3336,Garden,131.71,46,1910
3337,Health,442.38,69,1722
3338,Health,447.19,1,1082
3339,Outdoors,54.14,53,1530
3340,Beauty,170.73,25,1094
3341,Computers,288.03,46,1872
3342,Outdoors,68.04,10,1076
3343,Movies,86.26,53,1123
3344,Automotive,118.93,74,1509
3345,Toys,186.88,84,1597
3346,Tools,385.56,78,1896
3347,Garden,414.17,61,1156
3348,Beauty,217.51,55,1121
3349,Electronics,79.96,63,1597
3350,Movies,295.35,63,1003
3351,Toys,259.56,11,1967
3352,Automotive,107.53,79,1699
3353,Grocery,359.58,90,1644
3354,Outdoors,237.38,74,1446
3355,Garden,213.42,57,1862
3356,Sports,129.09,82,1426
3357,Computers,491.29,48,1243
3358,Home,341.85,19,1853
3359,Outdoors,391.92,84,1873
3360,Kids,4.55,34,1183
3361,Health,52.47,16,1024
3362,Music,374.71,50,1995
3363,Garden,144.4,34,1102
3364,Music,401.55,87,1598
3365,Industrial,132.53,35,1890
3366,Industrial,427.09,76,1065
3367,Grocery,223.16,27,1560
3368,Automotive,235.66,7,1248
3369,Tools,165.19,84,1327
3370,Industrial,394.35,56,1649
3371,Outdoors,163.13,35,1837
3372,Movies,352.23,8,1495
3373,Baby,121.29,15,1356
3374,Garden,129.92,39,1876
3375,Clothing,108.61,34,1082
3376,Home,307.91,53,1606
3377,Health,286.84,6,1726
3378,Baby,456.65,65,1762
3379,Home,220.6,28,1802
3380,Movies,141.85,10,1505
3381,Beauty,373.54,38,1905
3382,Kids,457.95,27,1473
3383,Electronics,21.38,76,1980
3384,Games,141.4,49,1628
3385,Jewelery,188.56,46,1528
3386,Sports,434.35,13,1181
3387,Outdoors,4.44,26,1365
3388,Clothing,405.92,17,1067
3389,Garden,352.82,65,1825
3390,Music,297.3,5,1291
3391,Grocery,20.39,55,1269
3392,Baby,336.65,65,1303
3393,Movies,42.11,15,1955
3394,Baby,195.59,69,1685
3395,Industrial,491.02,35,1810
3396,Tools,474.31,89,1738
3397,Computers,339.05,13,1474
3398,Automotive,495.51,37,1324
3399,Health,162.2,5,1851
3400,Clothing,6.51,9,1357
3401,Toys,429.37,26,1469
3402,Kids,259.39,73,1476
3403,Tools,84.65,36,1589
3404,Electronics,203.78,40,1127
3405,Shoes,254.33,23,1691
3406,Sports,150.91,76,1121
3407,Toys,386.69,41,1524
3408,Computers,51.59,69,1098
3409,Jewelery,407.68,57,1779
3410,Computers,101.51,58,1119
3411,Garden,385.45,61,1350
3412,Garden,412.23,72,1231
3413,Toys,316.29,11,1783
3414,Outdoors,165.75,31,1581
3415,Health,409.62,2,1228
3416,Movies,231.09,90,1142
3417,Computers,186.57,22,1545
3418,Computers,300.76,17,1980
3419,Books,357.03,14,1570
3420,Computers,131.04,81,1760
3421,Jewelery,244.28,38,1889
3422,Computers,473.87,89,1254
3423,Health,89.28,16,1515
3424,Games,445.49,41,1578
3425,Shoes,462.05,59,1917
3426,Kids,453.52,46,1514
3427,Movies,403.46,79,1369
3428,Garden,233.82,19,1189
3429,Books,52.54,15,1124
3430,Music,95.16,85,1334
3431,Home,39.79,47,1927
3432,Sports,18.06,1,1500
3433,Sports,213.3,74,1637
3434,Music,252.11,22,1767
3435,Kids,136.37,41,1098
3436,Beauty,488.33,5,1345
3437,Movies,88.02,18,1496
3438,Automotive,176.62,1,1416
3439,Garden,270.15,69,1681
3440,Sports,290.82,64,1490
3441,Books,432.35,89,1941
3442,Sports,42.55,90,1809
3443,Games,143.31,4,1112
3444,Jewelery,84.59,34,1977
3445,Home,411.35,19,1100
3446,Beauty,46.08,88,1755
3447,Home,440.88,78,1016
3448,Kids,39.77,69,1225
3449,Shoes,72.5,35,1590
3450,Books,255.29,33,1661
3451,Industrial,137.78,30,1514
3452,Health,355.31,85,1391
3453,Home,457.23,3,1958
3454,Games,295.83,73,1928
3455,Clothing,303.37,4,1743
3456,Jewelery,383.05,24,1385
3457,Grocery,412.32,4,1411
3458,Industrial,115.55,33,1741
3459,Beauty,268.6,57,1534
3460,Books,445.3,6,1669
3461,Automotive,304.91,88,1729
3462,Toys,152.44,78,1392
3463,Sports,496.19,14,1934
3464,Computers,134.94,49,1993
3465,Electronics,441.16,39,1547
3466,Grocery,122.8,62,1689
3467,Jewelery,431.99,61,1814
3468,Grocery,93.33,24,1613
3469,Sports,195.73,37,1880
3470,Toys,425.34,85,1513
3471,Clothing,116.11,39,1976
3472,Health,170.64,13,1855
3473,Clothing,249.21,16,1593
3474,Electronics,119.61,20,1384
3475,Toys,369.13,25,1296
3476,Computers,457.47,87,1064
3477,Tools,417.63,72,1126
3478,Kids,460.96,53,1093
3479,Kids,11.37,74,1127
3480,Automotive,473.34,51,1757
3481,Books,56.77,55,1889
3482,Home,331.93,55,1938
3483,Music,303.58,23,1978
3484,Garden,413.76,84,1849
3485,Electronics,384.77,26,1448
3486,Computers,490.12,77,1112
3487,Games,444.11,28,1473
3488,Movies,85.72,89,1313
3489,Electronics,381.75,16,1623
3490,Shoes,374.25,28,1917
3491,Tools,210.39,60,1032
3492,Kids,4.11,57,1059
3493,Movies,44.42,74,1287
3494,Jewelery,88.1,63,1984
3495,Games,239.7,35,1592
3496,Kids,297.75,47,1655
3497,Health,221.59,52,1328
3498,Books,81.62,4,1601
3499,Music,36.36,50,1717
3500,Kids,13.29,24,1505
3501,Industrial,152.42,49,1200
3502,Industrial,486.43,88,1082
3503,Beauty,264.26,64,1546
3504,Books,340.9,28,1242
3505,Kids,344.56,5,1022
3506,Baby,450.37,56,1504
3507,Computers,357.93,28,1357
3508,Jewelery,315.57,65,1138
3509,Health,218.54,25,1022
3510,Kids,459.22,27,1596
3511,Outdoors,239.55,52,1657
3512,Computers,42.85,57,1253
3513,Garden,426.75,87,1598
3514,Health,288.22,50,1800
3515,Home,301.78,39,1273
3516,Computers,87.28,75,1589
3517,Jewelery,450.7,13,1071
3518,Outdoors,224.03,80,1150
3519,Shoes,131.82,69,1230
3520,Clothing,24.24,20,1765
3521,Outdoors,48.25,77,1691
3522,Shoes,476.85,21,1476
3523,Garden,413.7,58,1060
3524,Industrial,225.11,8,1241
3525,Tools,342.84,21,1400
3526,Computers,258.43,46,1625
3527,Kids,491.86,64,1570
3528,Tools,478.34,20,1030
3529,Grocery,312.66,32,1579
3530,Computers,41.24,42,1416
3531,Grocery,251.64,85,1925
3532,Outdoors,352.5,85,1664
3533,Sports,318.46,49,1110
3534,Electronics,490.95,51,1920
3535,Home,11.12,19,1534
3536,Baby,342.23,55,1246
3537,Health,55.57,24,1485
3538,Computers,78.8,30,1794
3539,Grocery,188.1,44,1576
3540,Kids,483.71,41,1587
3541,Industrial,173.47,1,1009
3542,Grocery,115.5,38,1619
3543,Toys,405.15,46,1142
3544,Garden,455.21,65,1168
3545,Automotive,350.4,74,1697
3546,Books,495.92,60,1686
3547,Games,80.05,66,1858
3548,Industrial,252.54,40,1501
3549,Computers,476.49,36,1816
3550,Beauty,13.77,24,1237
3551,Music,160.17,69,1181
3552,Music,460.75,81,1096
3553,Beauty,131.56,15,1597
3554,Computers,110.5,46,1771
3555,Home,411.87,71,1856
3556,Beauty,91.63,59,1540
3557,Home,350.11,72,1226
3558,Games,2.4,11,1129
3559,Games,72.05,24,1197
3560,Outdoors,121.78,45,1812
3561,Industrial,177.94,90,1729
3562,Home,82.07,72,1525
3563,Automotive,497.26,53,1199
3564,Industrial,151.49,77,1906
3565,Baby,225.8,33,1761
3566,Books,447.2,90,1251
3567,Movies,233.25,14,1502
3568,Outdoors,487.61,9,1384
3569,Outdoors,313.01,10,1361
3570,Sports,134.56,45,1183
3571,Industrial,300.09,55,1061
3572,Industrial,217.48,17,1637
3573,Beauty,167.41,83,1013
3574,Garden,143.25,27,1511
3575,Computers,85.28,77,1222
3576,Movies,26.73,43,1733
3577,Beauty,71.19,21,1390
3578,Home,340.15,18,1257
3579,Clothing,2.08,65,1215
3580,Kids,132.55,44,1403
3581,Sports,164.79,69,1898
3582,Baby,213.23,62,1382
3583,Computers,224.8,18,1516
3584,Kids,223.99,57,1291
3585,Outdoors,355.55,20,1735
3586,Grocery,311.71,5,1304
3587,Baby,82.01,85,1833
3588,Tools,297.71,17,1955
3589,Outdoors,274.86,16,1865
3590,Industrial,294.97,41,1711
3591,Jewelery,280.59,10,1687
3592,Grocery,460.74,75,1296
3593,Movies,115.33,44,1549
3594,Movies,338.99,61,1067
3595,Grocery,276.11,27,1021
3596,Music,27.21,23,1316
3597,Outdoors,88.36,28,1717
3598,Industrial,132.82,25,1957
3599,Shoes,375.74,79,1617
3600,Baby,192.19,58,1515
3601,Books,152.48,54,1271
3602,Games,114.67,88,1656
3603,Baby,459.7,49,1526
3604,Sports,488.36,10,1999
3605,Books,29.13,25,1615
3606,Garden,303.51,5,1243
3607,Tools,59.65,30,1799
3608,Electronics,140.94,1,1912
3609,Shoes,171.02,70,1136
3610,Health,197.32,70,1754
3611,Books,386.2,35,1169
3612,Jewelery,47.45,76,1305
3613,Electronics,430.96,8,1852
3614,Jewelery,216.92,25,1592
3615,Sports,371.03,2,1453
3616,Toys,498.45,69,1520
3617,Toys,276.46,81,1234
3618,Tools,197.06,25,1751
3619,Outdoors,115.11,78,1242
3620,Shoes,456.24,72,1502
3621,Industrial,273.73,11,1607
3622,Games,198.49,17,1379
3623,Shoes,480.91,82,1333
3624,Industrial,309.74,83,1770
3625,Clothing,488.5,19,1215
3626,Garden,44.76,60,1665
3627,Shoes,326.86,23,1393
3628,Electronics,221.54,32,1528
3629,Automotive,138.77,19,1426
3630,Music,14.53,44,1563
3631,Tools,1.55,59,1592
3632,Kids,275.1,73,1681
3633,Movies,108.24,8,1259
3634,Computers,376.42,51,1991
3635,Jewelery,55.33,4,1011
3636,Beauty,411.11,11,1171
3637,Home,60.73,65,1077
3638,Clothing,367.13,53,1834
3639,Baby,457.54,39,1444
3640,Books,153.39,46,1240
3641,Kids,209.27,64,1476
3642,Industrial,378.58,2,1047
3643,Clothing,35.98,45,1107
3644,Baby,343.32,81,1355
3645,Baby,193.04,58,1193
3646,Movies,125.6,86,1851
3647,Industrial,81.59,88,1438
3648,Industrial,454.37,28,1973
3649,Music,393.72,45,1172
3650,Automotive,104.07,25,1018
3651,Sports,309.07,57,1173
3652,Music,264.86,47,1455
3653,Outdoors,352.53,66,1636
3654,Games,226.98,55,1100
3655,Home,373.09,78,1338
3656,Books,254.09,34,1393
3657,Kids,211.92,6,1117
3658,Automotive,363.84,40,1447
3659,Health,18.33,76,1024
3660,Kids,145.6,29,1144
3661,Automotive,89.63,80,1327
3662,Books,114.92,35,1883
3663,Baby,164.36,32,1786
3664,Movies,54.8,13,1730
3665,Clothing,407.42,55,1428
3666,Computers,132.82,10,1235
3667,Industrial,239.92,38,1659
3668,Grocery,67.78,19,1881
3669,Electronics,255.05,4,1984
3670,Health,347.36,19,1541
3671,Music,496.56,20,1455
3672,Books,323.12,37,1143
3673,Computers,47.76,15,1181
3674,Books,116.44,81,1517
3675,Industrial,490.82,39,1974
3676,Toys,241.45,77,1995
3677,Kids,100.63,67,1192
3678,Movies,300.75,5,1602
3679,Computers,60.0,14,1746
3680,Garden,357.76,60,1280
3681,Automotive,323.13,24,1582
3682,Movies,285.93,7,1137
3683,Computers,52.81,58,1641
3684,Garden,40.52,17,1775
3685,Baby,223.05,13,1794
3686,Shoes,37.16,63,1632
3687,Automotive,226.23,25,1979
3688,Jewelery,242.94,90,1992
3689,Garden,169.62,55,1931
3690,Games,260.83,78,1934
3691,Home,99.77,20,1368
3692,Books,239.77,9,1032
3693,Outdoors,346.74,68,1035
3694,Automotive,273.59,49,1781
3695,Electronics,336.86,44,1733
3696,Music,18.54,13,1654
3697,Baby,379.81,76,1237
3698,Automotive,372.81,13,1349
3699,Movies,167.18,88,1535
3700,Grocery,306.32,5,1970
3701,Jewelery,107.78,31,1512
3702,Industrial,448.52,64,1141
3703,Movies,129.85,77,1667
3704,Kids,71.69,40,1986
3705,Outdoors,88.26,71,1539
3706,Games,91.15,14,1144
3707,Garden,321.89,88,1720
3708,Books,419.14,69,1581
3709,Garden,56.41,62,1585
3710,Toys,380.45,24,1988
3711,Beauty,59.98,53,1585
3712,Industrial,378.9,19,1452
3713,Games,53.61,74,1462
3714,Health,67.2,21,1042
3715,Jewelery,123.66,18,1053
3716,Health,15.67,57,1270
3717,Baby,23.34,15,1821
3718,Automotive,142.07,31,1697
3719,Garden,192.07,19,1207
3720,Outdoors,487.03,68,1026
3721,Games,94.75,89,1773
3722,Electronics,413.03,24,1979
3723,Electronics,106.35,49,1349
3724,Automotive,153.23,7,1029
3725,Grocery,389.23,27,1537
3726,Music,55.95,29,1596
3727,Jewelery,212.9,69,1588
3728,Clothing,286.45,77,1203
3729,Music,232.48,23,1619
3730,Toys,359.16,48,1149
3731,Industrial,388.44,66,1652
3732,Beauty,410.44,5,1775
3733,Beauty,214.32,90,1314
3734,Outdoors,223.63,83,1962
3735,Home,316.18,59,1027
3736,Tools,462.18,75,1203
3737,Games,237.36,25,1913
3738,Jewelery,115.2,69,1822
3739,Computers,312.66,22,1866
3740,Music,389.32,7,1211
3741,Baby,379.0,70,1006
3742,Games,372.4,34,1609
3743,Electronics,273.87,90,1517
3744,Health,94.97,80,1770
3745,Grocery,37.72,48,1434
3746,Electronics,95.36,21,1771
3747,Home,258.09,55,1579
3748,Outdoors,94.59,57,1124
3749,Beauty,336.08,86,1233
3750,Music,109.1,43,1551
3751,Kids,19.18,25,1636
3752,Beauty,380.21,51,1826
3753,Home,498.58,84,1727
3754,Health,335.43,78,1559
3755,Garden,484.88,71,1290
3756,Grocery,413.34,31,1111
3757,Games,344.1,86,1482
3758,Toys,265.59,33,1886
3759,Tools,306.46,75,1066
3760,Electronics,441.51,41,1217
3761,Music,241.91,3,1763
3762,Books,67.29,60,1869
3763,Movies,486.64,50,1318
3764,Beauty,332.16,44,1809
3765,Sports,395.35,61,1056
3766,Electronics,208.06,67,1819
3767,Beauty,355.42,23,1492
3768,Toys,111.04,72,1891
3769,Clothing,95.12,46,1199
3770,Garden,268.48,75,1102
3771,Beauty,388.82,42,1766
3772,Home,417.28,72,1918
3773,Sports,152.14,23,1389
3774,Movies,211.35,35,1980
3775,Home,419.45,71,1787
3776,Garden,35.09,40,1342
3777,Electronics,278.7,34,1063
3778,Movies,287.07,8,1929
3779,Movies,13.02,32,1644
3780,Automotive,241.37,23,1633
3781,Baby,442.44,90,1955
3782,Health,94.64,15,1662
3783,Kids,181.92,82,1921
3784,Music,223.6,20,1549
3785,Health,201.7,56,1764
3786,Electronics,214.69,23,1558
3787,Electronics,43.12,74,1586
3788,Shoes,223.81,6,1723
3789,Sports,232.2,70,1290
3790,Sports,335.5,39,1590
3791,Games,265.49,23,1820
3792,Health,345.44,24,1890
3793,Home,427.92,80,1251
3794,Movies,469.4,57,1015
3795,Toys,190.01,44,1317
3796,Movies,417.87,40,1359
3797,Tools,347.66,10,1026
3798,Home,328.64,62,1362
3799,Tools,138.65,25,1906
3800,Outdoors,497.87,6,1117
3801,Books,399.84,86,1438
3802,Home,176.67,89,1012
3803,Sports,391.5,68,1408
3804,Games,174.52,69,1231
3805,Books,59.93,16,1880
3806,Books,482.51,46,1855
3807,Clothing,61.87,54,1375
3808,Games,91.55,29,1511
3809,Toys,259.13,72,1468
3810,Kids,246.91,46,1667
3811,Baby,177.86,68,1893
3812,Books,44.24,40,1863
3813,Grocery,178.38,2,1479
3814,Health,484.82,38,1388
3815,Toys,6.45,58,1617
3816,Kids,345.06,80,1995
3817,Industrial,408.14,72,1646
3818,Games,35.16,49,1646
3819,Automotive,454.79,15,1020
3820,Clothing,482.32,33,1434
3821,Toys,54.95,11,1023
3822,Movies,361.02,75,1152
3823,Electronics,252.53,37,1507
3824,Movies,497.7,6,1284
3825,Tools,12.89,12,1518
3826,Garden,360.63,51,1017
3827,Beauty,225.2,19,1493
3828,Electronics,378.74,47,1488
3829,Industrial,384.88,23,1199
3830,Books,221.12,46,1890
3831,Computers,315.51,40,1709
3832,Movies,387.38,13,1014
3833,Tools,103.75,76,1383
3834,Tools,279.77,2,1763
3835,Tools,155.46,32,1807
3836,Automotive,201.77,88,1785
3837,Sports,211.63,47,1484
3838,Beauty,346.48,34,1853
3839,Music,211.96,40,1666
3840,Jewelery,499.29,63,1572
3841,Tools,231.08,14,1163
3842,Health,420.9,10,1662
3843,Automotive,388.64,21,1003
3844,Health,490.76,63,1760
3845,Music,371.58,49,1917
3846,Clothing,213.19,66,1849
3847,Games,462.39,11,1002
3848,Outdoors,476.89,27,1954
3849,Health,352.79,78,1311
3850,Outdoors,287.25,43,1093
3851,Outdoors,258.4,40,1214
3852,Garden,377.33,84,1323
3853,Sports,275.51,83,1497
3854,Books,135.32,30,1110
3855,Tools,342.96,33,1941
3856,Baby,112.17,2,1174
3857,Outdoors,283.99,79,1432
