id,fechaInicio,fechaFin,personas,porcentaje a pagar,montoTotal,propiedad,colectiva
10032,2018-06-22,2018-06-29 10:25:23 UTC,7,Male,28,2049,
10033,2019-10-03,2019-10-10 05:35:16 UTC,14,Female,71,2179,
10034,2019-03-18,2019-03-25 05:06:58 UTC,12,Female,91,2282,
10035,2018-06-19,2018-06-26 12:36:26 UTC,15,Female,63,2480,
10036,2018-07-15,2018-07-22 05:33:53 UTC,7,Female,81,2344,
10037,2019-01-13,2019-01-20 22:46:05 UTC,1,Female,65,2033,
10038,2019-04-11,2019-04-18 06:11:10 UTC,17,Female,26,2960,
10039,2019-10-27,2019-11-03 23:29:13 UTC,17,Female,96,2186,
10040,2020-08-19,2020-08-26 08:06:06 UTC,20,Female,47,2614,
10041,2019-06-08,2019-06-15 10:44:52 UTC,14,Female,29,2405,
10042,2020-06-05,2020-06-12 20:22:30 UTC,12,Male,69,2512,
10043,2018-05-21,2018-05-28 00:53:54 UTC,3,Female,21,2583,
10044,2018-03-05,2018-03-12 08:20:06 UTC,1,Female,52,2359,
10045,2019-07-25,2019-08-01 04:47:06 UTC,1,Female,98,2944,
10046,2018-10-01,2018-10-08 04:01:41 UTC,8,Male,30,2135,
10047,2019-02-26,2019-03-05 20:27:42 UTC,15,Female,82,2029,
10048,2018-08-01,2018-08-08 01:45:49 UTC,10,Female,30,2167,
10049,2020-07-31,2020-08-07 09:42:04 UTC,5,Female,24,2185,
10050,2018-02-22,2018-03-01 05:11:58 UTC,5,Male,58,2276,
10051,2019-03-21,2019-03-28 20:27:38 UTC,18,Female,64,2165,
10052,2019-07-30,2019-08-06 20:27:52 UTC,13,Male,97,2714,
10053,2019-01-24,2019-01-31 23:57:55 UTC,10,Male,86,2486,
10054,2018-10-03,2018-10-10 03:21:36 UTC,19,Male,52,2596,
10055,2019-12-27,2020-01-03 00:42:28 UTC,4,Male,66,2706,
10056,2019-06-17,2019-06-24 07:05:14 UTC,7,Female,13,2025,
10057,2019-02-17,2019-02-24 12:44:21 UTC,4,Male,18,2532,
10058,2019-09-15,2019-09-22 03:44:18 UTC,2,Female,63,2765,
10059,2019-12-27,2020-01-03 05:08:33 UTC,3,Male,90,2159,
10060,2019-08-31,2019-09-07 05:57:10 UTC,9,Male,96,2269,
10061,2019-11-20,2019-11-27 16:23:00 UTC,9,Male,71,2794,
10062,2019-10-04,2019-10-11 12:01:24 UTC,4,Female,84,2861,
10063,2019-12-29,2020-01-05 03:59:09 UTC,8,Female,14,2018,
10064,2018-12-24,2018-12-31 18:37:26 UTC,19,Male,36,2056,
10065,2019-01-14,2019-01-21 14:16:43 UTC,16,Female,77,2940,
10066,2018-03-02,2018-03-09 11:19:08 UTC,7,Male,36,2100,
10067,2019-11-20,2019-11-27 08:32:13 UTC,17,Female,97,2019,
10068,2019-09-14,2019-09-21 15:34:47 UTC,14,Male,28,2561,
10069,2018-07-17,2018-07-24 10:00:54 UTC,15,Female,48,2402,
10070,2019-07-28,2019-08-04 04:33:19 UTC,6,Male,96,2208,
10071,2020-05-20,2020-05-27 09:13:56 UTC,7,Male,52,2155,
10072,2019-10-23,2019-10-30 04:09:36 UTC,10,Female,58,2201,
10073,2020-01-29,2020-02-05 05:01:38 UTC,15,Female,41,2688,
10074,2018-12-04,2018-12-11 08:52:06 UTC,3,Female,88,2243,
10075,2019-11-15,2019-11-22 17:06:24 UTC,15,Male,49,2992,
10076,2019-09-25,2019-10-02 11:04:41 UTC,13,Male,62,2500,
10077,2018-05-27,2018-06-03 04:14:10 UTC,2,Male,19,2501,
10078,2019-03-28,2019-04-04 07:45:34 UTC,1,Male,78,2399,
10079,2019-04-01,2019-04-08 13:15:49 UTC,6,Female,76,2622,
10080,2018-05-21,2018-05-28 16:11:33 UTC,12,Male,88,2182,
10081,2018-07-11,2018-07-18 10:11:01 UTC,2,Female,46,2526,
10082,2018-07-18,2018-07-25 05:40:48 UTC,19,Male,85,2168,
10083,2020-03-29,2020-04-05 08:18:46 UTC,11,Male,37,2044,
10084,2018-08-07,2018-08-14 21:05:52 UTC,3,Female,55,2391,
10085,2019-03-11,2019-03-18 10:23:07 UTC,2,Female,51,2457,
10086,2019-06-15,2019-06-22 05:06:05 UTC,9,Female,85,2907,
10087,2020-08-05,2020-08-12 00:11:53 UTC,14,Female,16,2635,
10088,2020-01-21,2020-01-28 03:06:35 UTC,11,Female,68,2958,
10089,2018-11-04,2018-11-11 21:18:59 UTC,3,Female,44,2787,
10090,2018-12-01,2018-12-08 00:56:02 UTC,16,Female,71,2054,
10091,2018-03-05,2018-03-12 23:39:57 UTC,19,Male,57,2267,
10092,2018-08-13,2018-08-20 06:51:59 UTC,9,Male,17,2202,
10093,2020-01-15,2020-01-22 09:10:57 UTC,15,Female,75,2068,
10094,2019-02-10,2019-02-17 16:56:17 UTC,8,Female,99,2419,
10095,2018-10-21,2018-10-28 05:47:05 UTC,5,Female,34,2705,
10096,2019-09-28,2019-10-05 06:54:56 UTC,20,Female,73,2215,
10097,2020-06-26,2020-07-03 10:37:04 UTC,6,Female,80,2911,
10098,2018-09-26,2018-10-03 19:35:18 UTC,17,Female,98,2872,
10099,2019-04-06,2019-04-13 23:22:41 UTC,16,Female,94,2136,
10100,2020-05-27,2020-06-03 00:37:50 UTC,12,Female,13,2124,
10101,2019-01-31,2019-02-07 18:50:29 UTC,17,Female,40,2570,
10102,2019-07-27,2019-08-03 00:56:54 UTC,17,Male,95,2012,
10103,2019-02-27,2019-03-06 08:30:07 UTC,8,Male,25,2101,
10104,2019-05-18,2019-05-25 08:08:15 UTC,18,Male,92,2011,
10105,2019-08-20,2019-08-27 16:13:35 UTC,6,Female,49,2397,
10106,2020-02-22,2020-02-29 12:42:51 UTC,2,Male,59,2657,
10107,2018-07-02,2018-07-09 14:08:20 UTC,16,Female,17,2939,
10108,2020-05-07,2020-05-14 03:06:13 UTC,15,Female,95,2640,
10109,2018-04-02,2018-04-09 07:07:03 UTC,13,Female,91,2927,
10110,2020-08-21,2020-08-28 19:43:22 UTC,20,Male,93,2420,
10111,2020-02-13,2020-02-20 14:12:58 UTC,3,Male,92,2601,
10112,2020-07-17,2020-07-24 19:14:03 UTC,9,Male,11,2649,
10113,2018-02-08,2018-02-15 21:06:23 UTC,3,Male,63,2955,
10114,2019-07-20,2019-07-27 19:53:49 UTC,9,Female,92,2727,
10115,2018-07-20,2018-07-27 13:01:19 UTC,4,Male,34,2933,
10116,2019-06-01,2019-06-08 17:30:35 UTC,2,Male,60,2861,
10117,2019-05-20,2019-05-27 03:21:46 UTC,17,Female,56,2933,
10118,2020-05-09,2020-05-16 16:10:56 UTC,15,Female,48,2940,
10119,2018-10-28,2018-11-04 17:07:37 UTC,4,Male,60,2468,
10120,2019-12-05,2019-12-12 12:57:41 UTC,17,Female,73,2436,
10121,2019-01-02,2019-01-09 03:07:08 UTC,5,Female,43,2492,
10122,2019-03-31,2019-04-07 09:35:57 UTC,15,Female,81,2907,
10123,2019-11-30,2019-12-07 19:02:41 UTC,16,Female,70,2109,
10124,2019-03-12,2019-03-19 12:36:38 UTC,2,Male,89,2526,
10125,2019-09-10,2019-09-17 09:43:26 UTC,15,Female,42,2507,
10126,2020-05-20,2020-05-27 22:06:57 UTC,14,Female,67,2593,
10127,2020-04-07,2020-04-14 21:04:49 UTC,20,Male,76,2938,
10128,2019-08-31,2019-09-07 23:45:31 UTC,10,Female,15,2769,
10129,2020-07-10,2020-07-17 15:30:45 UTC,19,Female,71,2221,
10130,2018-05-11,2018-05-18 01:20:20 UTC,8,Female,94,2035,
10131,2018-04-26,2018-05-03 00:12:36 UTC,11,Male,80,2196,
10132,2019-08-06,2019-08-13 14:31:30 UTC,20,Female,23,2734,
10133,2019-02-13,2019-02-20 14:50:20 UTC,19,Male,77,2629,
10134,2019-03-25,2019-04-01 07:36:21 UTC,16,Female,27,2660,
10135,2019-08-08,2019-08-15 00:11:33 UTC,17,Male,68,2098,
10136,2019-07-18,2019-07-25 20:51:11 UTC,13,Male,22,2522,
10137,2019-05-14,2019-05-21 03:02:50 UTC,20,Female,42,2505,
10138,2018-12-09,2018-12-16 15:15:14 UTC,14,Male,85,2336,
10139,2020-08-05,2020-08-12 15:06:31 UTC,9,Male,76,2828,
10140,2020-03-24,2020-03-31 23:06:41 UTC,13,Female,49,2929,
10141,2020-05-30,2020-06-06 23:02:16 UTC,12,Male,30,2751,
10142,2018-04-17,2018-04-24 22:50:31 UTC,2,Male,63,2620,
10143,2019-07-19,2019-07-26 05:46:59 UTC,15,Female,83,2727,
10144,2018-01-20,2018-01-27 11:00:34 UTC,16,Female,85,2084,
10145,2020-07-31,2020-08-07 15:50:40 UTC,1,Male,45,2687,
10146,2020-03-17,2020-03-24 07:02:12 UTC,19,Female,77,2190,
10147,2020-07-11,2020-07-18 08:04:59 UTC,1,Male,27,2260,
10148,2020-01-10,2020-01-17 08:22:12 UTC,14,Male,93,2494,
10149,2019-07-03,2019-07-10 08:40:20 UTC,11,Male,99,2359,
10150,2018-02-04,2018-02-11 15:44:10 UTC,5,Male,77,2412,
10151,2018-10-25,2018-11-01 12:25:41 UTC,13,Male,27,2368,
10152,2019-11-13,2019-11-20 09:25:44 UTC,10,Female,20,2717,
10153,2019-05-24,2019-05-31 10:40:54 UTC,16,Male,40,2164,
10154,2019-11-29,2019-12-06 21:10:29 UTC,5,Male,90,2865,
10155,2019-08-05,2019-08-12 12:13:14 UTC,14,Female,28,2800,
10156,2020-07-27,2020-08-03 14:32:42 UTC,1,Male,13,2505,
10157,2019-09-05,2019-09-12 08:14:46 UTC,8,Female,54,2526,
10158,2019-01-25,2019-02-01 22:55:10 UTC,2,Male,57,2461,
10159,2019-12-14,2019-12-21 03:10:08 UTC,8,Female,80,2327,
10160,2018-04-24,2018-05-01 01:17:07 UTC,9,Female,71,2401,
10161,2020-06-27,2020-07-04 02:01:08 UTC,6,Female,68,2817,
10162,2018-08-14,2018-08-21 03:21:08 UTC,16,Male,73,2419,
10163,2019-02-03,2019-02-10 09:19:51 UTC,7,Female,59,2341,
10164,2018-03-29,2018-04-05 08:08:46 UTC,15,Male,45,2468,
10165,2018-08-31,2018-09-07 18:52:20 UTC,17,Female,71,2111,
10166,2020-04-09,2020-04-16 18:45:27 UTC,19,Male,79,2889,
10167,2019-08-15,2019-08-22 22:36:38 UTC,9,Female,21,2368,
10168,2019-01-11,2019-01-18 19:18:53 UTC,6,Male,98,2126,
10169,2018-11-15,2018-11-22 03:56:54 UTC,7,Female,60,2793,
10170,2019-04-14,2019-04-21 17:30:44 UTC,7,Female,100,2030,
10171,2020-02-07,2020-02-14 01:23:09 UTC,7,Male,67,2640,
10172,2019-07-18,2019-07-25 07:44:41 UTC,8,Male,75,2619,
10173,2020-01-04,2020-01-11 10:10:11 UTC,10,Male,30,2033,
10174,2018-07-28,2018-08-04 22:22:23 UTC,7,Male,54,2231,
10175,2018-01-30,2018-02-06 12:46:34 UTC,9,Male,33,2769,
10176,2018-04-06,2018-04-13 04:05:20 UTC,19,Female,22,2784,
10177,2020-05-31,2020-06-07 14:00:01 UTC,8,Female,12,2652,
10178,2020-05-26,2020-06-02 01:38:27 UTC,19,Female,83,2349,
10179,2020-05-21,2020-05-28 05:36:08 UTC,8,Female,84,2389,
10180,2020-04-19,2020-04-26 13:29:37 UTC,6,Female,27,2039,
10181,2018-02-03,2018-02-10 01:37:00 UTC,2,Male,75,2376,
10182,2018-04-28,2018-05-05 05:17:13 UTC,7,Female,57,2389,
10183,2019-12-23,2019-12-30 08:40:16 UTC,12,Male,46,2369,
10184,2020-03-21,2020-03-28 08:15:19 UTC,20,Female,15,2500,
10185,2020-04-13,2020-04-20 03:38:09 UTC,6,Male,51,2349,
10186,2020-05-27,2020-06-03 02:45:08 UTC,6,Male,91,2611,
10187,2018-10-28,2018-11-04 04:57:10 UTC,11,Male,21,2950,
10188,2020-08-21,2020-08-28 06:56:00 UTC,17,Male,24,2475,
10189,2018-12-02,2018-12-09 11:23:15 UTC,4,Male,72,2177,
10190,2019-03-19,2019-03-26 06:58:09 UTC,3,Female,32,2443,
10191,2018-10-01,2018-10-08 09:13:45 UTC,14,Male,54,2011,
10192,2020-05-24,2020-05-31 12:16:37 UTC,19,Female,69,2985,
10193,2018-11-17,2018-11-24 14:28:52 UTC,20,Male,100,2928,
10194,2018-03-11,2018-03-18 23:27:14 UTC,14,Female,47,2223,
10195,2018-01-11,2018-01-18 04:06:40 UTC,4,Female,21,2586,
10196,2019-12-29,2020-01-05 10:39:22 UTC,6,Female,44,2389,
10197,2020-07-19,2020-07-26 19:06:44 UTC,17,Male,68,2540,
10198,2018-06-07,2018-06-14 15:52:38 UTC,16,Female,61,2354,
10199,2018-03-09,2018-03-16 00:58:56 UTC,18,Male,71,2844,
10200,2018-02-03,2018-02-10 21:44:24 UTC,18,Female,29,2950,
10201,2018-05-17,2018-05-24 20:18:02 UTC,13,Male,30,2362,
10202,2018-06-20,2018-06-27 05:52:01 UTC,6,Female,94,2701,
10203,2019-01-10,2019-01-17 00:03:21 UTC,9,Female,55,2653,
10204,2018-09-18,2018-09-25 20:16:17 UTC,19,Male,30,2445,
10205,2019-04-15,2019-04-22 15:11:52 UTC,11,Male,30,2666,
10206,2020-01-04,2020-01-11 07:15:26 UTC,20,Male,25,2477,
10207,2020-02-23,2020-03-01 02:54:05 UTC,8,Female,18,2240,
10208,2020-01-27,2020-02-03 00:57:19 UTC,8,Male,34,2314,
10209,2018-07-18,2018-07-25 07:28:38 UTC,11,Male,66,2220,
10210,2020-01-11,2020-01-18 02:05:43 UTC,11,Female,25,2714,
10211,2018-04-04,2018-04-11 07:32:33 UTC,6,Male,63,2204,
10212,2019-03-19,2019-03-26 06:17:03 UTC,17,Female,57,2303,
10213,2018-09-21,2018-09-28 20:15:39 UTC,6,Male,82,2980,
10214,2018-10-27,2018-11-03 05:45:40 UTC,18,Male,72,2604,
10215,2019-12-17,2019-12-24 01:28:32 UTC,2,Female,41,2569,
10216,2020-02-09,2020-02-16 08:46:07 UTC,1,Female,41,2691,
10217,2018-10-14,2018-10-21 16:36:34 UTC,6,Female,18,2116,
10218,2020-03-14,2020-03-21 21:52:24 UTC,12,Female,81,2206,
10219,2020-07-18,2020-07-25 05:29:20 UTC,8,Male,95,2542,
10220,2018-12-28,2019-01-04 09:19:01 UTC,17,Male,72,2133,
10221,2018-12-23,2018-12-30 16:07:55 UTC,7,Male,50,2054,
10222,2019-05-09,2019-05-16 18:20:30 UTC,17,Male,77,2462,
10223,2019-05-10,2019-05-17 05:30:33 UTC,6,Female,28,2602,
10224,2019-06-24,2019-07-01 21:42:41 UTC,18,Male,73,2998,
10225,2018-10-27,2018-11-03 11:01:57 UTC,10,Female,98,2828,
10226,2018-10-11,2018-10-18 06:55:14 UTC,17,Male,20,2810,
10227,2018-01-25,2018-02-01 01:27:03 UTC,12,Female,97,2777,
10228,2019-08-05,2019-08-12 21:25:03 UTC,17,Male,100,2552,
10229,2018-01-20,2018-01-27 06:48:41 UTC,7,Female,86,2940,
10230,2018-10-04,2018-10-11 08:14:16 UTC,17,Female,68,2148,
10231,2019-10-20,2019-10-27 05:02:45 UTC,2,Male,38,2702,
10232,2018-11-11,2018-11-18 06:08:02 UTC,10,Male,42,2028,
10233,2018-07-10,2018-07-17 04:35:44 UTC,7,Male,83,2420,
10234,2018-02-06,2018-02-13 06:22:14 UTC,13,Male,25,2864,
10235,2018-09-10,2018-09-17 13:47:47 UTC,7,Male,10,2524,
10236,2020-03-01,2020-03-08 22:30:50 UTC,13,Male,25,2848,
10237,2018-02-24,2018-03-03 22:54:18 UTC,18,Female,59,2486,
10238,2018-03-22,2018-03-29 02:32:02 UTC,7,Male,43,2855,
10239,2018-11-25,2018-12-02 06:20:49 UTC,1,Female,71,2393,
10240,2018-06-26,2018-07-03 15:42:20 UTC,3,Female,21,2994,
10241,2019-06-05,2019-06-12 00:09:14 UTC,16,Female,64,2251,
10242,2018-02-09,2018-02-16 17:48:16 UTC,9,Female,43,2037,
10243,2018-09-21,2018-09-28 03:15:34 UTC,14,Male,78,2570,
10244,2018-05-20,2018-05-27 05:30:28 UTC,2,Female,16,2435,
10245,2019-09-01,2019-09-08 22:08:31 UTC,17,Female,70,2617,
10246,2019-03-26,2019-04-02 23:33:44 UTC,17,Male,86,2474,
10247,2018-01-23,2018-01-30 07:27:20 UTC,5,Male,92,2306,
10248,2020-05-24,2020-05-31 11:51:34 UTC,3,Female,32,2138,
10249,2020-05-11,2020-05-18 14:23:34 UTC,4,Male,84,2007,
10250,2019-10-22,2019-10-29 23:07:07 UTC,18,Male,39,2389,
10251,2018-09-14,2018-09-21 07:17:18 UTC,1,Female,59,2061,
10252,2020-01-12,2020-01-19 17:34:10 UTC,17,Male,79,2311,
10253,2020-06-06,2020-06-13 17:53:21 UTC,4,Female,70,2429,
10254,2019-10-18,2019-10-25 06:33:33 UTC,5,Female,67,2125,
10255,2019-05-08,2019-05-15 00:13:19 UTC,11,Male,16,2441,
10256,2018-03-28,2018-04-04 00:19:12 UTC,11,Male,91,2452,
10257,2020-08-22,2020-08-29 01:18:43 UTC,10,Female,39,2519,
10258,2018-04-26,2018-05-03 19:27:06 UTC,19,Female,40,2989,
10259,2020-05-01,2020-05-08 02:47:05 UTC,1,Female,98,2373,
10260,2018-07-10,2018-07-17 13:57:47 UTC,16,Female,89,2361,
10261,2020-04-02,2020-04-09 11:24:51 UTC,14,Female,39,2392,
10262,2019-06-13,2019-06-20 14:24:41 UTC,10,Male,89,2640,
10263,2018-10-13,2018-10-20 23:17:15 UTC,2,Female,79,2470,
10264,2018-11-22,2018-11-29 05:49:48 UTC,15,Female,97,2347,
10265,2020-03-07,2020-03-14 16:15:32 UTC,18,Male,47,2347,
10266,2019-04-12,2019-04-19 03:28:14 UTC,12,Male,40,2469,
10267,2019-08-20,2019-08-27 08:13:48 UTC,13,Male,78,2048,
10268,2020-08-13,2020-08-20 03:11:29 UTC,9,Male,67,2966,
10269,2018-10-14,2018-10-21 15:30:38 UTC,13,Male,14,2572,
10270,2018-05-16,2018-05-23 18:41:54 UTC,7,Male,27,2643,
10271,2018-03-20,2018-03-27 07:25:49 UTC,5,Female,12,2412,
10272,2018-11-28,2018-12-05 02:54:13 UTC,13,Male,22,2005,
10273,2018-09-15,2018-09-22 00:23:55 UTC,12,Female,25,2785,
10274,2018-02-27,2018-03-06 22:55:43 UTC,16,Male,60,2902,
10275,2018-07-15,2018-07-22 08:36:15 UTC,12,Female,87,2244,
10276,2018-07-04,2018-07-11 12:39:40 UTC,4,Male,90,2235,
10277,2018-01-15,2018-01-22 00:15:25 UTC,19,Male,55,2539,
10278,2019-11-04,2019-11-11 20:28:12 UTC,13,Female,13,2329,
10279,2019-06-09,2019-06-16 00:32:13 UTC,6,Male,21,2592,
10280,2019-06-28,2019-07-05 19:53:04 UTC,19,Female,25,2480,
10281,2019-06-14,2019-06-21 12:52:27 UTC,3,Female,25,2422,
10282,2020-05-20,2020-05-27 10:03:20 UTC,6,Male,91,2299,
10283,2019-02-10,2019-02-17 02:30:17 UTC,14,Male,79,2485,
10284,2018-09-27,2018-10-04 15:18:34 UTC,19,Female,37,2957,
10285,2020-04-03,2020-04-10 02:44:24 UTC,20,Female,26,2114,
10286,2020-02-06,2020-02-13 18:24:01 UTC,15,Male,41,2270,
10287,2019-04-11,2019-04-18 06:07:01 UTC,15,Female,98,2495,
10288,2019-05-18,2019-05-25 14:24:55 UTC,6,Male,17,2631,
10289,2019-10-10,2019-10-17 01:05:51 UTC,8,Male,41,2384,
10290,2018-11-13,2018-11-20 14:54:51 UTC,15,Female,84,2740,
10291,2020-01-31,2020-02-07 17:09:17 UTC,6,Male,81,2715,
10292,2019-11-18,2019-11-25 04:39:58 UTC,13,Male,49,2928,
10293,2020-07-10,2020-07-17 01:29:35 UTC,19,Male,97,2950,
10294,2020-04-20,2020-04-27 16:55:08 UTC,15,Male,47,2124,
10295,2020-04-19,2020-04-26 12:35:34 UTC,11,Male,20,2149,
10296,2018-02-18,2018-02-25 04:57:18 UTC,2,Female,58,2314,
10297,2019-12-13,2019-12-20 16:03:29 UTC,20,Female,92,2565,
10298,2019-04-27,2019-05-04 06:25:10 UTC,15,Female,78,2504,
10299,2019-04-18,2019-04-25 06:04:20 UTC,11,Male,55,2614,
10300,2019-08-13,2019-08-20 17:53:05 UTC,7,Male,100,2564,
10301,2018-04-14,2018-04-21 22:45:39 UTC,13,Female,58,2701,
10302,2018-03-09,2018-03-16 02:03:02 UTC,19,Female,17,2996,
10303,2019-06-19,2019-06-26 15:00:29 UTC,9,Female,24,2695,
10304,2018-12-28,2019-01-04 00:00:26 UTC,11,Male,90,2015,
10305,2018-09-09,2018-09-16 10:52:01 UTC,5,Female,87,2912,
10306,2019-08-03,2019-08-10 08:04:47 UTC,13,Male,28,2124,
10307,2020-07-14,2020-07-21 09:41:27 UTC,16,Female,21,2605,
10308,2019-08-03,2019-08-10 15:35:29 UTC,3,Female,91,2497,
10309,2020-04-15,2020-04-22 18:01:56 UTC,15,Male,80,2357,
10310,2018-03-15,2018-03-22 16:07:49 UTC,1,Male,59,2753,
10311,2018-06-10,2018-06-17 10:05:22 UTC,5,Female,44,2596,
10312,2018-12-24,2018-12-31 15:03:47 UTC,1,Male,89,2818,
10313,2018-10-27,2018-11-03 20:38:11 UTC,6,Female,96,2104,
10314,2019-12-08,2019-12-15 11:32:16 UTC,20,Male,33,2034,
10315,2018-02-24,2018-03-03 03:48:44 UTC,9,Male,95,2259,
10316,2019-10-16,2019-10-23 17:54:21 UTC,3,Female,77,2282,
10317,2020-04-22,2020-04-29 10:56:18 UTC,16,Female,21,2281,
10318,2019-04-16,2019-04-23 03:29:56 UTC,1,Male,34,2971,
10319,2019-10-12,2019-10-19 18:36:26 UTC,3,Female,25,2402,
10320,2020-04-14,2020-04-21 00:35:21 UTC,12,Male,18,2095,
10321,2019-02-08,2019-02-15 01:24:59 UTC,17,Male,100,2334,
10322,2018-06-30,2018-07-07 01:02:29 UTC,19,Male,21,2451,
10323,2020-08-01,2020-08-08 19:50:38 UTC,13,Male,78,2070,
10324,2020-02-16,2020-02-23 09:20:00 UTC,8,Female,60,2742,
10325,2018-05-01,2018-05-08 01:14:50 UTC,18,Male,86,2428,
10326,2018-07-21,2018-07-28 09:22:58 UTC,7,Female,54,2654,
10327,2018-07-26,2018-08-02 22:27:40 UTC,16,Male,57,2027,
10328,2019-07-21,2019-07-28 03:20:49 UTC,6,Female,81,2194,
10329,2018-01-30,2018-02-06 19:28:23 UTC,17,Male,33,2374,
10330,2020-08-28,2020-09-04 14:36:10 UTC,17,Female,93,2192,
10331,2018-03-23,2018-03-30 18:03:13 UTC,18,Male,10,2895,
10332,2018-08-03,2018-08-10 02:07:39 UTC,14,Male,12,2829,
10333,2020-01-26,2020-02-02 20:14:24 UTC,19,Male,11,2521,
10334,2018-04-21,2018-04-28 21:04:36 UTC,7,Male,50,2280,
10335,2020-07-28,2020-08-04 17:10:15 UTC,3,Male,39,2097,
10336,2020-05-01,2020-05-08 16:03:05 UTC,15,Female,88,2912,
10337,2019-10-29,2019-11-05 05:34:47 UTC,19,Male,28,2797,
10338,2020-07-25,2020-08-01 06:47:32 UTC,16,Male,21,2236,
10339,2019-06-15,2019-06-22 03:34:02 UTC,5,Female,75,2075,
10340,2018-09-04,2018-09-11 02:58:27 UTC,13,Male,74,2957,
10341,2019-12-02,2019-12-09 13:16:12 UTC,20,Female,46,2154,
10342,2018-04-09,2018-04-16 21:55:47 UTC,5,Female,69,2098,
10343,2020-05-21,2020-05-28 23:17:15 UTC,11,Male,95,2352,
10344,2020-08-27,2020-09-03 08:02:00 UTC,15,Female,64,2376,
10345,2018-03-10,2018-03-17 17:20:45 UTC,17,Female,61,2299,
10346,2018-12-23,2018-12-30 07:50:27 UTC,16,Male,50,2452,
10347,2019-01-16,2019-01-23 08:32:13 UTC,14,Male,59,2066,
10348,2019-01-17,2019-01-24 09:52:27 UTC,15,Male,81,2364,
10349,2018-06-06,2018-06-13 10:35:13 UTC,7,Male,57,2239,
10350,2020-03-19,2020-03-26 15:19:56 UTC,14,Male,75,2847,
10351,2020-06-02,2020-06-09 14:47:10 UTC,17,Female,35,2041,
10352,2020-08-07,2020-08-14 13:45:34 UTC,11,Female,27,2034,
10353,2018-04-14,2018-04-21 05:09:13 UTC,12,Male,90,2318,
10354,2020-05-05,2020-05-12 14:47:34 UTC,1,Male,44,2571,
10355,2019-04-26,2019-05-03 01:08:46 UTC,14,Female,95,2498,
10356,2020-02-23,2020-03-01 19:36:25 UTC,20,Female,82,2146,
10357,2019-02-28,2019-03-07 12:13:38 UTC,5,Male,55,2830,
10358,2020-08-07,2020-08-14 08:46:12 UTC,4,Female,15,2929,
10359,2018-10-11,2018-10-18 03:43:02 UTC,11,Female,55,2071,
10360,2020-06-12,2020-06-19 12:18:26 UTC,17,Female,18,2745,
10361,2020-03-02,2020-03-09 06:45:37 UTC,5,Female,75,2413,
10362,2020-07-10,2020-07-17 12:47:04 UTC,2,Female,91,2613,
10363,2018-03-15,2018-03-22 04:28:23 UTC,10,Male,51,2425,
10364,2018-04-11,2018-04-18 00:03:57 UTC,1,Male,19,2542,
10365,2019-11-05,2019-11-12 08:02:45 UTC,7,Male,87,2351,
10366,2019-03-20,2019-03-27 03:07:20 UTC,6,Male,41,2796,
