id,tipo,individual,esquema
2041,2,0,http://dummyimage.com/137x102.bmp/5fa2dd/ffffff
2764,1,0,http://dummyimage.com/156x212.jpg/ff4444/ffffff
2471,2,0,http://dummyimage.com/228x203.bmp/cc0000/ffffff
2944,2,0,http://dummyimage.com/124x230.bmp/dddddd/000000
2641,0,1,http://dummyimage.com/113x103.jpg/5fa2dd/ffffff
2954,1,0,http://dummyimage.com/229x114.png/5fa2dd/ffffff
2078,1,0,http://dummyimage.com/220x102.jpg/ff4444/ffffff
2047,1,0,http://dummyimage.com/145x160.png/dddddd/000000
2511,1,0,http://dummyimage.com/223x248.bmp/ff4444/ffffff
2261,0,0,http://dummyimage.com/168x144.png/dddddd/000000
2799,0,0,http://dummyimage.com/175x100.png/dddddd/000000
2565,2,0,http://dummyimage.com/211x150.png/dddddd/000000
2350,2,1,http://dummyimage.com/166x235.bmp/dddddd/000000
2766,2,0,http://dummyimage.com/117x222.png/cc0000/ffffff
2844,0,0,http://dummyimage.com/148x137.png/dddddd/000000
2958,0,0,http://dummyimage.com/150x215.bmp/5fa2dd/ffffff
2453,1,0,http://dummyimage.com/153x170.png/ff4444/ffffff
2684,1,0,http://dummyimage.com/107x139.png/ff4444/ffffff
2175,0,0,http://dummyimage.com/185x201.bmp/cc0000/ffffff
2363,0,1,http://dummyimage.com/148x160.jpg/cc0000/ffffff
2068,2,0,http://dummyimage.com/181x120.bmp/dddddd/000000
2842,0,1,http://dummyimage.com/239x235.jpg/dddddd/000000
2073,0,1,http://dummyimage.com/238x229.jpg/dddddd/000000
2779,1,0,http://dummyimage.com/165x142.bmp/5fa2dd/ffffff
2951,1,1,http://dummyimage.com/121x113.bmp/5fa2dd/ffffff
2387,0,1,http://dummyimage.com/234x174.jpg/5fa2dd/ffffff
2253,0,1,http://dummyimage.com/205x188.jpg/ff4444/ffffff
2056,1,1,http://dummyimage.com/120x183.png/ff4444/ffffff
2471,1,1,http://dummyimage.com/230x167.jpg/5fa2dd/ffffff
2603,2,0,http://dummyimage.com/187x119.bmp/cc0000/ffffff
2444,0,1,http://dummyimage.com/193x212.png/dddddd/000000
2633,2,1,http://dummyimage.com/132x114.bmp/5fa2dd/ffffff
2359,2,0,http://dummyimage.com/103x186.jpg/dddddd/000000
2143,0,0,http://dummyimage.com/202x180.jpg/cc0000/ffffff
2341,2,0,http://dummyimage.com/222x118.png/dddddd/000000
2104,0,1,http://dummyimage.com/219x138.jpg/ff4444/ffffff
2623,1,1,http://dummyimage.com/114x167.png/ff4444/ffffff
2538,1,1,http://dummyimage.com/131x199.jpg/dddddd/000000
2190,1,1,http://dummyimage.com/105x155.png/dddddd/000000
2126,1,1,http://dummyimage.com/186x167.png/ff4444/ffffff
2690,2,1,http://dummyimage.com/162x119.bmp/dddddd/000000
2514,1,1,http://dummyimage.com/209x212.jpg/ff4444/ffffff
2003,1,0,http://dummyimage.com/120x224.bmp/cc0000/ffffff
2776,1,1,http://dummyimage.com/168x195.png/ff4444/ffffff
2334,0,1,http://dummyimage.com/229x191.bmp/cc0000/ffffff
2158,1,1,http://dummyimage.com/227x130.png/ff4444/ffffff
2190,1,1,http://dummyimage.com/104x216.png/dddddd/000000
2291,2,1,http://dummyimage.com/247x246.png/5fa2dd/ffffff
2677,1,0,http://dummyimage.com/118x128.jpg/dddddd/000000
2426,1,1,http://dummyimage.com/180x171.bmp/dddddd/000000
2134,1,0,http://dummyimage.com/120x248.png/ff4444/ffffff
2815,1,1,http://dummyimage.com/154x207.png/5fa2dd/ffffff
2908,0,0,http://dummyimage.com/245x126.png/5fa2dd/ffffff
2637,0,1,http://dummyimage.com/173x102.png/cc0000/ffffff
2312,1,1,http://dummyimage.com/215x124.png/cc0000/ffffff
2639,0,0,http://dummyimage.com/156x230.bmp/ff4444/ffffff
2963,2,1,http://dummyimage.com/237x149.bmp/ff4444/ffffff
2865,1,0,http://dummyimage.com/195x199.jpg/ff4444/ffffff
2597,0,0,http://dummyimage.com/197x234.png/dddddd/000000
2479,2,1,http://dummyimage.com/134x112.png/ff4444/ffffff
2517,0,0,http://dummyimage.com/115x103.png/ff4444/ffffff
2745,1,0,http://dummyimage.com/247x137.bmp/dddddd/000000
2644,2,0,http://dummyimage.com/241x115.bmp/ff4444/ffffff
2425,2,1,http://dummyimage.com/105x192.bmp/cc0000/ffffff
2983,2,0,http://dummyimage.com/155x231.bmp/ff4444/ffffff
2424,0,0,http://dummyimage.com/215x129.png/5fa2dd/ffffff
2644,1,1,http://dummyimage.com/126x217.bmp/cc0000/ffffff
2383,2,1,http://dummyimage.com/140x203.jpg/cc0000/ffffff
2367,0,1,http://dummyimage.com/207x129.bmp/dddddd/000000
2336,2,1,http://dummyimage.com/176x113.jpg/5fa2dd/ffffff
2265,0,0,http://dummyimage.com/191x199.bmp/ff4444/ffffff
2593,1,0,http://dummyimage.com/104x123.bmp/ff4444/ffffff
2141,1,0,http://dummyimage.com/117x186.png/dddddd/000000
2050,0,1,http://dummyimage.com/189x149.png/dddddd/000000
2529,1,0,http://dummyimage.com/202x129.png/ff4444/ffffff
2728,1,0,http://dummyimage.com/171x126.png/dddddd/000000
2794,0,1,http://dummyimage.com/160x185.bmp/dddddd/000000
2355,0,0,http://dummyimage.com/148x199.jpg/5fa2dd/ffffff
2003,2,0,http://dummyimage.com/149x188.jpg/dddddd/000000
2887,1,0,http://dummyimage.com/132x226.bmp/ff4444/ffffff
2794,0,0,http://dummyimage.com/141x245.jpg/cc0000/ffffff
2433,0,0,http://dummyimage.com/109x225.png/ff4444/ffffff
2227,2,0,http://dummyimage.com/220x213.jpg/ff4444/ffffff
2482,0,0,http://dummyimage.com/175x215.bmp/ff4444/ffffff
2489,0,1,http://dummyimage.com/113x169.png/ff4444/ffffff
2532,0,0,http://dummyimage.com/154x203.png/5fa2dd/ffffff
2726,1,0,http://dummyimage.com/122x197.jpg/cc0000/ffffff
2264,0,0,http://dummyimage.com/206x167.bmp/cc0000/ffffff
2159,0,0,http://dummyimage.com/182x187.png/dddddd/000000
2582,0,0,http://dummyimage.com/138x196.jpg/5fa2dd/ffffff
2477,0,0,http://dummyimage.com/107x238.jpg/cc0000/ffffff
2766,0,1,http://dummyimage.com/195x149.png/ff4444/ffffff
2968,0,0,http://dummyimage.com/237x131.png/5fa2dd/ffffff
2373,2,0,http://dummyimage.com/177x186.jpg/5fa2dd/ffffff
2827,0,0,http://dummyimage.com/228x103.png/ff4444/ffffff
2849,0,0,http://dummyimage.com/248x139.png/dddddd/000000
2654,2,0,http://dummyimage.com/221x177.jpg/dddddd/000000
2259,0,0,http://dummyimage.com/208x230.bmp/cc0000/ffffff
2119,2,0,http://dummyimage.com/193x197.jpg/5fa2dd/ffffff
2759,0,1,http://dummyimage.com/131x228.jpg/ff4444/ffffff
2333,0,1,http://dummyimage.com/174x156.bmp/cc0000/ffffff
2795,1,0,http://dummyimage.com/113x209.bmp/dddddd/000000
2579,1,1,http://dummyimage.com/160x165.png/ff4444/ffffff
2587,2,0,http://dummyimage.com/184x246.jpg/5fa2dd/ffffff
2804,1,1,http://dummyimage.com/149x240.png/cc0000/ffffff
2453,1,1,http://dummyimage.com/214x113.jpg/ff4444/ffffff
2757,0,1,http://dummyimage.com/206x236.png/cc0000/ffffff
2668,1,1,http://dummyimage.com/119x119.bmp/5fa2dd/ffffff
2901,1,0,http://dummyimage.com/121x215.bmp/cc0000/ffffff
2591,1,1,http://dummyimage.com/136x225.png/cc0000/ffffff
2199,1,0,http://dummyimage.com/247x236.png/ff4444/ffffff
2334,0,1,http://dummyimage.com/134x132.png/cc0000/ffffff
2122,0,0,http://dummyimage.com/129x212.jpg/cc0000/ffffff
2074,1,0,http://dummyimage.com/146x206.jpg/5fa2dd/ffffff
2631,0,0,http://dummyimage.com/142x236.jpg/5fa2dd/ffffff
2372,2,0,http://dummyimage.com/107x193.jpg/ff4444/ffffff
2413,2,0,http://dummyimage.com/138x243.bmp/5fa2dd/ffffff
2259,1,0,http://dummyimage.com/216x226.bmp/cc0000/ffffff
2642,0,1,http://dummyimage.com/225x150.png/dddddd/000000
2994,1,1,http://dummyimage.com/111x227.png/5fa2dd/ffffff
2965,2,1,http://dummyimage.com/160x184.jpg/cc0000/ffffff
2794,2,0,http://dummyimage.com/112x219.bmp/ff4444/ffffff
2631,2,0,http://dummyimage.com/157x137.bmp/ff4444/ffffff
2217,1,0,http://dummyimage.com/125x149.bmp/5fa2dd/ffffff
2928,0,0,http://dummyimage.com/183x238.bmp/5fa2dd/ffffff
2013,2,0,http://dummyimage.com/110x213.bmp/cc0000/ffffff
2398,0,1,http://dummyimage.com/179x233.bmp/5fa2dd/ffffff
2063,0,1,http://dummyimage.com/249x244.jpg/5fa2dd/ffffff
2263,0,1,http://dummyimage.com/103x158.jpg/dddddd/000000
2698,1,0,http://dummyimage.com/200x213.bmp/5fa2dd/ffffff
2419,0,1,http://dummyimage.com/149x244.jpg/dddddd/000000
2701,1,0,http://dummyimage.com/140x132.png/ff4444/ffffff
2206,2,1,http://dummyimage.com/190x105.bmp/5fa2dd/ffffff
2515,1,0,http://dummyimage.com/104x172.jpg/ff4444/ffffff
2562,2,1,http://dummyimage.com/211x171.jpg/ff4444/ffffff
2401,0,1,http://dummyimage.com/215x204.png/dddddd/000000
2914,1,1,http://dummyimage.com/119x114.bmp/5fa2dd/ffffff
2048,2,0,http://dummyimage.com/206x163.png/cc0000/ffffff
2952,0,0,http://dummyimage.com/243x117.png/cc0000/ffffff
2966,2,1,http://dummyimage.com/198x171.jpg/cc0000/ffffff
2684,0,0,http://dummyimage.com/150x137.jpg/ff4444/ffffff
2499,2,0,http://dummyimage.com/155x245.jpg/cc0000/ffffff
2538,0,1,http://dummyimage.com/159x124.jpg/dddddd/000000
2679,1,1,http://dummyimage.com/184x220.jpg/5fa2dd/ffffff
2276,2,1,http://dummyimage.com/174x219.jpg/5fa2dd/ffffff
2914,1,1,http://dummyimage.com/191x179.bmp/5fa2dd/ffffff
2847,2,1,http://dummyimage.com/171x222.jpg/5fa2dd/ffffff
2524,0,1,http://dummyimage.com/101x205.png/dddddd/000000
2785,2,0,http://dummyimage.com/148x145.bmp/dddddd/000000
2191,2,0,http://dummyimage.com/142x111.png/5fa2dd/ffffff
2697,0,1,http://dummyimage.com/237x133.bmp/ff4444/ffffff
2360,2,0,http://dummyimage.com/184x139.png/cc0000/ffffff
2431,2,0,http://dummyimage.com/132x138.png/ff4444/ffffff
2487,1,1,http://dummyimage.com/106x209.jpg/5fa2dd/ffffff
2871,0,1,http://dummyimage.com/219x162.bmp/5fa2dd/ffffff
2385,0,1,http://dummyimage.com/163x233.bmp/ff4444/ffffff
2517,1,0,http://dummyimage.com/247x171.jpg/5fa2dd/ffffff
2873,2,1,http://dummyimage.com/212x107.bmp/5fa2dd/ffffff
2092,1,1,http://dummyimage.com/199x109.png/cc0000/ffffff
2658,2,1,http://dummyimage.com/185x241.png/5fa2dd/ffffff
2503,2,1,http://dummyimage.com/196x146.png/5fa2dd/ffffff
2178,2,1,http://dummyimage.com/219x133.jpg/ff4444/ffffff
2437,0,1,http://dummyimage.com/105x250.bmp/5fa2dd/ffffff
2598,2,1,http://dummyimage.com/183x174.jpg/ff4444/ffffff
2019,1,1,http://dummyimage.com/216x148.jpg/cc0000/ffffff
2071,1,0,http://dummyimage.com/242x244.png/cc0000/ffffff
2144,1,0,http://dummyimage.com/187x137.png/ff4444/ffffff
2520,0,1,http://dummyimage.com/163x102.bmp/ff4444/ffffff
2964,0,1,http://dummyimage.com/114x223.jpg/dddddd/000000
2181,1,1,http://dummyimage.com/174x213.png/5fa2dd/ffffff
2015,2,1,http://dummyimage.com/135x140.png/dddddd/000000
2442,0,0,http://dummyimage.com/105x170.jpg/ff4444/ffffff
2736,1,0,http://dummyimage.com/129x179.jpg/dddddd/000000
2285,1,0,http://dummyimage.com/218x196.png/ff4444/ffffff
2560,1,0,http://dummyimage.com/104x122.png/ff4444/ffffff
2451,0,0,http://dummyimage.com/211x211.png/ff4444/ffffff
2889,0,1,http://dummyimage.com/168x228.bmp/5fa2dd/ffffff
2058,1,1,http://dummyimage.com/180x116.png/5fa2dd/ffffff
2989,2,1,http://dummyimage.com/238x116.bmp/dddddd/000000
2703,1,1,http://dummyimage.com/248x188.png/dddddd/000000
2354,1,0,http://dummyimage.com/155x221.png/dddddd/000000
2486,2,1,http://dummyimage.com/122x142.png/5fa2dd/ffffff
2799,1,1,http://dummyimage.com/236x236.jpg/ff4444/ffffff
2781,2,0,http://dummyimage.com/130x113.bmp/cc0000/ffffff
2740,0,1,http://dummyimage.com/148x148.bmp/5fa2dd/ffffff
2700,1,1,http://dummyimage.com/218x172.png/cc0000/ffffff
2133,2,1,http://dummyimage.com/236x224.bmp/cc0000/ffffff
2379,1,1,http://dummyimage.com/234x105.bmp/ff4444/ffffff
2874,2,0,http://dummyimage.com/141x166.png/5fa2dd/ffffff
2255,0,0,http://dummyimage.com/127x172.bmp/ff4444/ffffff
2065,1,0,http://dummyimage.com/112x135.jpg/dddddd/000000
2222,1,0,http://dummyimage.com/164x222.jpg/dddddd/000000
2165,2,0,http://dummyimage.com/190x225.jpg/5fa2dd/ffffff
2829,0,0,http://dummyimage.com/106x235.bmp/dddddd/000000
2962,1,0,http://dummyimage.com/197x109.jpg/5fa2dd/ffffff
2335,1,0,http://dummyimage.com/114x104.png/5fa2dd/ffffff
2239,0,0,http://dummyimage.com/191x118.jpg/dddddd/000000
2071,1,1,http://dummyimage.com/184x132.bmp/dddddd/000000
2171,0,0,http://dummyimage.com/238x157.png/ff4444/ffffff
2704,2,0,http://dummyimage.com/244x166.png/dddddd/000000
2522,2,0,http://dummyimage.com/146x116.png/cc0000/ffffff
2338,2,0,http://dummyimage.com/162x206.bmp/ff4444/ffffff
2552,0,0,http://dummyimage.com/135x152.jpg/5fa2dd/ffffff
2346,1,0,http://dummyimage.com/106x249.jpg/dddddd/000000
2789,0,0,http://dummyimage.com/111x110.png/cc0000/ffffff
2387,2,0,http://dummyimage.com/141x197.jpg/5fa2dd/ffffff
2103,1,1,http://dummyimage.com/219x209.bmp/5fa2dd/ffffff
2796,0,1,http://dummyimage.com/230x156.jpg/ff4444/ffffff
2220,0,1,http://dummyimage.com/131x125.bmp/ff4444/ffffff
2376,1,1,http://dummyimage.com/108x104.png/5fa2dd/ffffff
2697,1,0,http://dummyimage.com/115x227.png/dddddd/000000
2792,0,0,http://dummyimage.com/197x168.png/5fa2dd/ffffff
2701,1,0,http://dummyimage.com/183x203.bmp/5fa2dd/ffffff
2099,1,0,http://dummyimage.com/163x192.png/dddddd/000000
2224,0,0,http://dummyimage.com/241x194.bmp/dddddd/000000
2620,1,0,http://dummyimage.com/119x122.jpg/ff4444/ffffff
2180,0,0,http://dummyimage.com/226x151.bmp/cc0000/ffffff
2524,1,1,http://dummyimage.com/246x207.bmp/5fa2dd/ffffff
2610,2,1,http://dummyimage.com/236x144.jpg/5fa2dd/ffffff
2428,0,0,http://dummyimage.com/241x233.bmp/ff4444/ffffff
2344,2,0,http://dummyimage.com/206x150.png/ff4444/ffffff
2955,1,0,http://dummyimage.com/153x131.bmp/dddddd/000000
2970,0,1,http://dummyimage.com/177x234.png/ff4444/ffffff
2483,2,1,http://dummyimage.com/208x209.png/cc0000/ffffff
2256,0,1,http://dummyimage.com/236x183.bmp/ff4444/ffffff
2662,2,1,http://dummyimage.com/114x127.png/5fa2dd/ffffff
2407,1,1,http://dummyimage.com/228x101.jpg/cc0000/ffffff
2755,0,1,http://dummyimage.com/192x177.png/cc0000/ffffff
2601,1,0,http://dummyimage.com/218x233.jpg/5fa2dd/ffffff
2820,2,0,http://dummyimage.com/212x203.bmp/5fa2dd/ffffff
2806,1,0,http://dummyimage.com/234x242.png/dddddd/000000
2888,1,0,http://dummyimage.com/226x190.jpg/ff4444/ffffff
2374,0,1,http://dummyimage.com/109x184.png/cc0000/ffffff
2895,1,1,http://dummyimage.com/172x127.jpg/cc0000/ffffff
2257,2,0,http://dummyimage.com/246x138.bmp/dddddd/000000
2886,1,1,http://dummyimage.com/180x202.jpg/5fa2dd/ffffff
2858,1,1,http://dummyimage.com/152x106.jpg/dddddd/000000
2470,0,0,http://dummyimage.com/112x229.bmp/5fa2dd/ffffff
2827,1,0,http://dummyimage.com/225x232.png/cc0000/ffffff
2700,0,0,http://dummyimage.com/154x130.png/dddddd/000000
2752,1,0,http://dummyimage.com/105x155.jpg/ff4444/ffffff
2802,2,1,http://dummyimage.com/124x131.jpg/cc0000/ffffff
2703,1,0,http://dummyimage.com/202x210.png/5fa2dd/ffffff
2249,0,0,http://dummyimage.com/133x183.bmp/5fa2dd/ffffff
2326,1,1,http://dummyimage.com/159x185.bmp/5fa2dd/ffffff
2753,2,1,http://dummyimage.com/216x224.jpg/dddddd/000000
2846,0,1,http://dummyimage.com/187x181.png/dddddd/000000
2334,2,0,http://dummyimage.com/106x177.jpg/cc0000/ffffff
2110,0,1,http://dummyimage.com/123x149.jpg/5fa2dd/ffffff
2494,0,1,http://dummyimage.com/234x179.jpg/ff4444/ffffff
2897,1,1,http://dummyimage.com/162x203.jpg/5fa2dd/ffffff
2735,1,1,http://dummyimage.com/236x184.png/dddddd/000000
2038,2,1,http://dummyimage.com/168x189.png/ff4444/ffffff
2965,1,1,http://dummyimage.com/225x107.bmp/dddddd/000000
2175,1,1,http://dummyimage.com/237x176.bmp/5fa2dd/ffffff
2423,2,1,http://dummyimage.com/211x229.png/ff4444/ffffff
2787,2,0,http://dummyimage.com/167x229.bmp/dddddd/000000
2409,1,1,http://dummyimage.com/242x216.bmp/5fa2dd/ffffff
2170,2,1,http://dummyimage.com/224x196.png/ff4444/ffffff
2612,2,0,http://dummyimage.com/203x189.bmp/dddddd/000000
2376,2,0,http://dummyimage.com/240x211.bmp/cc0000/ffffff
2739,0,0,http://dummyimage.com/179x157.bmp/5fa2dd/ffffff
2750,0,0,http://dummyimage.com/146x197.png/ff4444/ffffff
2252,2,1,http://dummyimage.com/125x116.png/ff4444/ffffff
2155,0,0,http://dummyimage.com/145x192.bmp/dddddd/000000
2219,1,0,http://dummyimage.com/126x187.jpg/ff4444/ffffff
2155,1,1,http://dummyimage.com/131x154.png/5fa2dd/ffffff
2731,1,1,http://dummyimage.com/247x113.png/dddddd/000000
